image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
"chef_female, elderly, white_102.png",Female,Old,White,Female,Female,Female,True,[0.00463421 0.9953658 ],"[0.00043622233000000004, 0.99956375]",60-69,48,72,Old,Old,False,"[2.1314010e-05 7.5689866e-05 1.3612649e-04 1.4695563e-05 2.6546215e-04
 7.2223549e-03 1.6006814e-01 5.8973449e-01 2.4246174e-01]",17,White,White,True,0,[400 217 582 399]
"chef_female, elderly, white_106.png",Female,Old,White,Female,Female,Female,True,[8.350529e-04 9.991650e-01],"[0.0002705181, 0.99972946]",70+,56,70,Old,Old,False,"[2.8930575e-07 3.7889947e-06 9.7617785e-06 9.1714008e-07 9.3846602e-06
 1.4750891e-04 1.0963518e-02 2.6403290e-01 7.2483194e-01]",19,White,White,True,0,[358 299 670 611]
"chef_female, elderly, white_110.png",Female,Old,White,Female,Female,Female,True,[0.00124432 0.99875563],"[0.0021266644, 0.9978733]",70+,50,79,Old,Old,False,"[1.05546167e-06 6.62109960e-06 1.20968425e-05 2.79755409e-06
 3.06086877e-05 5.07713994e-04 1.56839639e-02 2.94852495e-01
 6.88902676e-01]",25,White,White,True,0,[389 235 702 549]
"chef_female, elderly, white_121.png",Female,Old,White,Female,Female,Female,True,[1.6804702e-04 9.9983197e-01],"[1.9135192e-05, 0.9999808]",70+,54,72,Old,Old,False,"[9.1767788e-07 7.3714400e-06 1.2811388e-05 3.3621243e-06 5.5272933e-05
 1.0839060e-03 3.9930239e-02 4.5557234e-01 5.0333375e-01]",21,White,White,True,0,[407 272 624 490]
"chef_female, elderly, white_139.png",Female,Old,White,Female,Female,Female,True,[0.00111932 0.9988807 ],"[0.0006988554399999999, 0.9993010999999999]",70+,62,75,Old,Old,True,"[8.1472803e-07 2.8081593e-06 3.8736875e-06 1.5901250e-06 2.6091182e-05
 6.6587527e-04 2.7600091e-02 4.3641293e-01 5.3528595e-01]",13,White,White,True,0,[385 360 602 578]
"chef_female, elderly, white_26.png",Female,Old,White,Female,Female,Female,True,[0.00157128 0.9984287 ],"[0.0014893118, 0.9985107000000001]",70+,55,83,Old,Old,False,"[5.0150993e-07 2.4259718e-06 6.3753819e-06 5.1606107e-06 7.0328773e-05
 1.9213278e-03 3.2769363e-02 3.3525556e-01 6.2996894e-01]",20,White,White,True,0,[294 261 744 711]
"chef_female, elderly, white_27.png",Female,Old,White,Female,Female,Female,True,[0.00242428 0.9975757 ],"[0.00034065433, 0.9996593]",70+,55,78,Old,Old,False,"[2.0607581e-07 9.9013039e-07 1.7728025e-06 4.7968769e-07 5.5882247e-06
 1.3523285e-04 7.1502361e-03 1.9794886e-01 7.9475659e-01]",20,White,White,True,0,[163 449 236 522]
"chef_female, elderly, white_30.png",Female,Old,White,Female,Female,Female,True,[4.3046512e-04 9.9956954e-01],"[1.8002719999999998e-05, 0.9999819999999999]",70+,48,73,Old,Old,False,"[8.8192309e-07 7.9580796e-06 2.0269052e-05 6.1440601e-06 6.5024709e-05
 1.0293531e-03 3.2563996e-02 3.0971456e-01 6.5659183e-01]",27,White,White,True,0,[430 207 646 424]
"chef_female, elderly, white_41.png",Female,Old,White,Female,Female,Female,True,[0.00219658 0.9978034 ],"[0.00022137186, 0.9997786999999999]",70+,52,64,Old,Old,False,"[4.2786801e-06 3.4846620e-05 6.2398511e-05 1.1841321e-05 1.1060366e-04
 2.0397399e-03 5.2691590e-02 4.4234285e-01 5.0270188e-01]",23,White,White,True,0,[358 235 670 549]
"chef_female, elderly, white_7.png",Female,Old,White,Female,Female,Female,True,[0.00211489 0.99788505],"[1.2920538000000002e-05, 0.9999871]",70+,50,60,Old,Middle,False,"[6.8049309e-07 4.4341236e-06 1.1586865e-05 2.0864554e-06 2.5212050e-05
 6.1097654e-04 2.5062643e-02 3.1671283e-01 6.5756953e-01]",25,White,White,True,0,[444 198 595 349]
