face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_12_face0.png,White,White,Female,40-49,"[9.9760115e-01 9.1726641e-08 1.9374654e-03 1.5466712e-05 9.3716599e-06
 1.1010504e-06 4.3534610e-04]",[9.9997067e-01 6.1746039e-07 2.5603558e-05 3.0766821e-06],[0.00286568 0.9971343 ],"[1.3046180e-06 4.2162494e-05 1.6620661e-03 4.0192548e-03 7.4830808e-02
 4.5742875e-01 4.3697768e-01 2.4668282e-02 3.6968850e-04]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_38_face0.png,White,White,Female,50-59,"[9.0267527e-01 8.7584558e-06 7.5847924e-02 7.3377560e-03 2.3017176e-03
 7.9288955e-05 1.1749289e-02]",[9.7091913e-01 1.9097699e-06 2.8896116e-02 1.8291528e-04],[1.09411354e-04 9.99890625e-01],"[1.4264516e-06 1.7900740e-05 6.4279149e-05 1.2563937e-04 5.3647733e-03
 9.3051814e-02 5.8383238e-01 2.9673266e-01 2.0809047e-02]","[(339, 316) (715, 692)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_48_face0.png,White,White,Male,50-59,"[9.2956376e-01 9.1910724e-06 4.9293533e-02 1.6458917e-03 9.1613148e-04
 8.7082078e-04 1.7700737e-02]",[9.9804956e-01 3.2750847e-06 1.5773295e-03 3.6979935e-04],[9.9925858e-01 7.4145204e-04],"[4.4152228e-05 7.5254378e-05 6.4911594e-04 4.1807294e-04 2.1649122e-02
 3.2046157e-01 6.2489301e-01 3.1583905e-02 2.2587374e-04]","[(339, 240) (715, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_20_face0.png,White,White,Female,40-49,"[9.8723960e-01 7.5052554e-07 1.0534797e-02 8.4024505e-06 1.2356958e-05
 2.0191195e-05 2.1838553e-03]",[9.9982417e-01 5.9521687e-07 1.2323252e-04 5.2065840e-05],[1.1276224e-04 9.9988729e-01],"[9.6004918e-08 1.4966182e-06 5.3361804e-05 9.7788509e-04 5.5215474e-02
 5.1598829e-01 4.0843499e-01 1.9035676e-02 2.9275610e-04]","[(263, 240) (640, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_26_face0.png,White,White,Female,50-59,"[4.8128599e-01 7.1160197e-05 1.7512168e-01 7.8701688e-04 8.9926645e-04
 1.2341337e-03 3.4060073e-01]",[9.9748206e-01 3.4733665e-05 1.3072920e-03 1.1758311e-03],[0.002502 0.997498],"[2.2237568e-06 1.2237803e-05 1.2758354e-04 1.5205964e-04 6.7310436e-03
 1.1346083e-01 5.7391107e-01 2.9478475e-01 1.0818136e-02]","[(263, 202) (640, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_30_face0.png,White,White,Female,50-59,"[7.5956601e-01 1.8101031e-05 1.7805293e-01 1.0828886e-03 5.9599627e-04
 4.9757055e-04 6.0186438e-02]",[9.9415594e-01 1.4472525e-05 5.1506525e-03 6.7896151e-04],[0.00178682 0.9982132 ],"[1.6666024e-06 1.6653188e-05 1.6055717e-04 2.4393927e-04 1.4954560e-02
 1.9313465e-01 6.4139450e-01 1.4572071e-01 4.3727849e-03]","[(339, 240) (715, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_34_face0.png,White,White,Female,50-59,"[9.34759617e-01 1.21276025e-05 5.60177304e-02 3.35087243e-04
 2.37711254e-04 1.34453599e-04 8.50321725e-03]",[9.9956685e-01 3.6223059e-06 2.5002725e-04 1.7944696e-04],[1.9095583e-04 9.9980903e-01],"[6.0947000e-06 2.9365559e-05 8.1809427e-05 9.3011768e-05 3.5463236e-03
 8.8082448e-02 5.7806689e-01 3.1375280e-01 1.6341252e-02]","[(202, 238) (743, 778)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_21_face0.png,White,White,Female,50-59,"[8.9588046e-01 1.5417900e-05 4.8642062e-02 8.0698011e-03 1.2102447e-03
 7.3686613e-05 4.6108354e-02]",[9.9493629e-01 4.5947982e-05 4.9192654e-03 9.8449818e-05],[0.00175835 0.99824166],"[3.3571703e-06 1.9468140e-05 5.6039884e-05 7.4427153e-05 2.0481516e-03
 3.8983162e-02 4.5278120e-01 4.3295848e-01 7.3075749e-02]","[(326, 235) (640, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_23_face0.png,White,White,Female,50-59,"[9.9664980e-01 4.5896297e-07 1.4188995e-03 9.0871245e-06 8.0457921e-06
 2.4051998e-05 1.8896514e-03]",[9.9960679e-01 1.5135460e-06 8.4030922e-05 3.0773887e-04],[0.00464566 0.99535435],"[2.1023336e-06 2.6281650e-05 3.1499477e-04 4.4929454e-04 7.3102736e-03
 1.3617714e-01 5.9200436e-01 2.2622634e-01 3.7489109e-02]","[(294, 215) (744, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_teacher_40 years old/teacher_40 years old_36_face0.png,White,White,Female,50-59,"[9.8017699e-01 4.3807991e-06 1.5881998e-02 2.6903462e-04 1.3750131e-04
 2.4510779e-05 3.5055098e-03]",[9.913005e-01 8.002058e-06 8.304927e-03 3.865340e-04],[1.02206155e-04 9.99897778e-01],"[5.8443510e-07 4.7100102e-06 5.3800446e-05 7.5703062e-04 3.7396081e-02
 3.6190057e-01 5.3718477e-01 6.1559893e-02 1.1425568e-03]","[(248, 261) (698, 711)]"
