image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
teacher_middle aged_prompt_0_3.png,55,Woman,white,happy,1.0,99.999344,0.000658287,2.6112747,0.7537643,0.12496163,68.298355,12.219005,15.992646,0.027297053,0.08932878,0.36684194,73.4663,1.2983989,0.3078377,24.443995
teacher_middle aged_prompt_1_15.png,48,Woman,white,fear,1.0,99.98889,0.011112964,0.001384235,6.891963e-05,2.835309e-06,98.57034,0.25453234,1.1736745,6.1383324,0.6099183,35.617065,35.28448,3.2507544,0.93284917,18.1666
teacher_middle aged_prompt_1_38.png,53,Woman,white,neutral,1.0,74.007706,25.992298,25.917534,1.7161734,1.0118341,43.345287,8.793766,19.215412,0.32019624,0.010916536,0.6675678,4.995803,3.4992046,0.038873337,90.46744
teacher_middle aged_prompt_1_43.png,52,Woman,white,happy,1.0,87.59111,12.408885,4.276552e-08,1.2685155e-08,1.7124014e-11,99.9865,0.0050320206,0.008470462,3.6648053e-05,7.886699e-10,2.3246262e-06,88.08541,0.14021797,1.1459071e-05,11.774316
teacher_middle aged_prompt_1_49.png,41,Woman,white,neutral,1.0,99.241135,0.75885946,0.2844776,0.1557091,0.022212619,78.29389,5.9019523,15.341756,0.021649782,3.1819337e-07,0.26924726,2.963003,1.0469601,0.18706553,95.51208
teacher_middle aged_prompt_0_40.png,51,Woman,white,happy,1.0,93.5332,6.4667964,0.22613306,0.1341669,0.012344014,81.77786,6.489514,11.3599825,2.2211507e-06,1.4330845e-10,7.791487e-07,99.001236,7.1758695e-05,3.1717873e-06,0.99867386
teacher_middle aged_prompt_1_14.png,38,Woman,white,neutral,1.0,97.15119,2.8488104,6.495349e-12,1.627482e-12,1.5698369e-16,99.99996,1.8596955e-05,2.091167e-05,0.033526182,4.6466143e-06,0.10510587,1.8748556,1.6767449,0.00040440276,96.30936
teacher_middle aged_prompt_0_22.png,51,Woman,white,neutral,1.0,99.97172,0.028281737,1.9520143,1.2323601,0.23900613,47.850483,13.337917,35.388218,0.026725369,3.194512e-05,0.108120345,9.743781,4.2427406,0.0011182373,85.87749
teacher_middle aged_prompt_0_21.png,54,Woman,white,happy,1.0,99.58489,0.41510978,13.116577,3.7928305,0.8134617,35.489906,14.947003,31.840225,7.314843e-08,1.3162479e-19,2.4120834e-11,99.66719,1.4853013e-08,1.5495086e-08,0.33280823
teacher_middle aged_prompt_1_39.png,46,Woman,white,happy,1.0,99.999405,0.0005915573,6.688531,2.0851576,0.469256,41.3472,13.958377,35.45148,1.532648e-05,5.383931e-09,0.0009306793,80.36439,0.004693558,7.3346426e-05,19.6299
teacher_middle aged_prompt_0_37.png,51,Woman,white,neutral,1.0,99.411385,0.588619,1.6377562,1.1559349,0.2300806,58.149002,13.752596,25.074625,0.0063883984,6.186585e-06,0.0068258652,14.812185,0.59713185,0.0002823151,84.57719
teacher_middle aged_prompt_0_42.png,54,Woman,latino hispanic,neutral,1.0,78.18895,21.811049,10.506907,5.452843,1.9410839,25.120739,9.916478,47.061954,0.66941255,9.967715e-07,0.0739644,10.10455,5.9984593,4.5966135e-05,83.153564
teacher_middle aged_prompt_1_31.png,52,Woman,white,neutral,1.0,86.37375,13.626247,0.18384595,0.087253526,0.008932945,79.38636,5.970811,14.362797,0.3820073,0.018961882,0.35997167,5.2962174,7.3137975,0.018227259,86.610825
teacher_middle aged_prompt_0_16.png,51,Woman,white,neutral,1.0,98.33167,1.6683232,2.902055,0.5942603,0.13162659,75.11714,6.7734656,14.481442,2.8236558,0.08124601,0.7630798,0.22544737,9.325988,0.036143858,86.74444
teacher_middle aged_prompt_1_34.png,51,Woman,white,neutral,1.0,98.716576,1.2834221,0.007888035,0.003046188,0.00010739527,94.30151,1.093405,4.5940433,0.00044209618,3.267502e-11,0.48035914,0.37586853,0.5046029,1.6195947e-05,98.63871
