image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
teacher_20 years old_24.png,25,Woman,white,happy,1.0,98.569984,1.4300158,0.2773772,0.74813396,0.048410103,56.880497,27.25946,14.786124,7.618587e-08,2.6642844e-12,6.794153e-08,99.148796,4.6822734e-05,0.00013086354,0.851025
teacher_20 years old_13.png,26,Man,asian,neutral,1.0,32.540398,67.4596,98.17672,0.3071073,0.019571824,0.18992497,0.010758567,1.2959105,6.515076e-05,1.5814301e-10,8.876641e-05,19.102093,0.03729001,9.680698e-05,80.86037
teacher_20 years old_12.png,25,Woman,asian,happy,1.0,72.64527,27.354727,46.98953,8.783528,2.545931,6.6060724,3.8534303,31.221516,0.0002381952,1.1523552e-08,0.018390771,86.95691,0.03190458,0.049902562,12.942653
teacher_20 years old_6.png,23,Man,white,neutral,1.0,2.2480788,97.75193,0.08660547,0.11965153,0.0066154497,78.0392,8.897728,12.8502035,16.476665,3.9721683e-05,0.1884675,0.8035963,10.235948,0.005438068,72.28985
teacher_20 years old_20.png,23,Woman,white,neutral,1.0,99.55372,0.44628727,1.6851822e-05,3.3283883e-05,8.6334815e-08,99.239006,0.41863465,0.34231007,0.00011613559,2.7742593e-09,0.0792021,3.00778,0.02895072,0.00038563483,96.88357
teacher_20 years old_3.png,23,Woman,latino hispanic,neutral,1.0,54.522167,45.477833,4.1332903,7.165529,1.4101133,18.866354,7.93306,60.49165,0.06338783,0.00040699134,0.17630434,28.04399,1.6997954,0.045353785,69.970764
teacher_20 years old_40.png,28,Woman,asian,neutral,1.0,85.60145,14.398559,58.2963,4.319766,1.1181957,0.8059371,0.17995928,35.279846,8.985602,2.6423727e-06,4.2323327,0.0015659193,2.061791,2.338341,82.38036
teacher_20 years old_10.png,29,Woman,white,neutral,1.0,99.879364,0.12063713,0.45421413,0.6943613,0.047066767,55.50487,20.768106,22.531382,11.889914,0.022116326,7.9963207,4.374954,11.430991,0.21420969,64.071495
teacher_20 years old_17.png,30,Woman,asian,happy,1.0,99.97391,0.02608847,99.84438,0.031703737,2.684022e-05,0.0014196031,7.255216e-06,0.12246069,0.0050399,7.3558267e-06,14.146956,52.19066,0.14138706,0.09796463,33.417976
teacher_20 years old_22.png,24,Woman,white,neutral,1.0,99.98247,0.017528066,0.7569374,1.6806523,0.18312061,47.47344,20.563126,29.342726,0.0001298718,7.5449355e-11,0.0018342384,34.177814,0.030026792,1.938872e-05,65.79018
teacher_20 years old_19.png,25,Woman,latino hispanic,neutral,1.0,99.08612,0.91388094,3.3333616,3.517302,0.6999792,36.453632,16.992832,39.002888,0.4216733,3.7974303e-06,0.05412588,1.3915731,2.1991007,0.0001514723,95.93337
teacher_20 years old_29.png,26,Woman,latino hispanic,neutral,1.0,98.16104,1.8389536,1.3281032,1.6434025,0.14743643,37.19119,13.430341,46.259533,0.00039732704,4.5829776e-08,0.4288122,0.14642172,0.17617401,0.0014368766,99.24676
teacher_20 years old_18.png,30,Woman,white,happy,1.0,99.28878,0.71121967,1.9026543,2.6107461,0.3867929,37.984127,22.945093,34.17059,2.188139e-09,5.777278e-15,4.541977e-08,99.920006,8.6264487e-07,1.0715664e-05,0.079983465
teacher_20 years old_25.png,22,Woman,white,happy,1.0,99.99609,0.003915783,0.24758843,0.5376491,0.02487525,64.34339,12.282419,22.56408,4.7592232e-11,1.8815422e-20,1.4740797e-15,99.960335,9.810022e-07,6.0789385e-10,0.03966508
teacher_20 years old_47.png,26,Woman,latino hispanic,neutral,1.0,50.642975,49.357033,25.4978,10.337516,1.3456687,6.4561515,2.4444916,53.918373,0.031516377,6.48747e-08,0.17908902,0.38941386,0.42091182,0.0006596329,98.97842
