image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
doctor_female_prompt_1_27.png,31,Woman,white,happy,1.0,99.99996,3.6809437e-05,0.00027485238,0.00011319598,2.0490654e-06,99.70039,0.14679305,0.15242524,2.5795046e-07,8.480703e-13,1.5340527e-08,99.38495,1.5643089e-05,1.7214323e-05,0.6150185
doctor_female_prompt_1_13.png,30,Woman,white,happy,1.0,99.99818,0.001823808,0.0006502352,0.00096695626,1.541665e-05,97.52371,0.88848364,1.5861628,0.00019934017,3.0857965e-09,3.2973243e-05,88.42033,0.00094582693,0.0027200477,11.575775
doctor_female_prompt_1_19.png,27,Woman,white,neutral,1.0,99.97013,0.029866833,0.01536921,0.018379351,0.0011260209,88.676346,4.3100963,6.9786773,0.6142676,6.9012725e-07,0.5018278,0.22879963,0.25751778,0.027045924,98.37054
doctor_female_prompt_0_14.png,36,Woman,white,happy,1.0,99.999954,5.138761e-05,0.0003751516,0.00061952765,4.3475084e-06,97.27247,0.9309396,1.7955784,4.7821064,6.300899e-07,0.01041388,75.87171,1.2486937,0.009586208,18.077488
doctor_female_prompt_1_44.png,31,Woman,white,happy,1.0,99.99652,0.0034799261,0.005311014,0.009324774,0.00024212079,92.91983,2.6307957,4.4344993,0.040235166,7.4366795e-07,0.000894243,86.31244,0.0459929,0.0037637267,13.596683
doctor_female_prompt_1_30.png,33,Woman,white,happy,1.0,99.99994,5.9557475e-05,6.730961e-11,6.463651e-11,8.199784e-14,99.999,0.00030892433,0.000688981,1.044757e-06,3.988314e-10,0.00021753063,97.781136,0.0003016708,0.0056947228,2.2126515
doctor_female_prompt_1_2.png,34,Woman,white,happy,1.0,99.97791,0.02207911,0.01576019,0.016569676,0.0006300891,90.94261,2.6322017,6.3922315,0.0030966331,1.722689e-09,3.975914e-06,79.63168,1.4627421e-08,20.36516,6.099862e-05
doctor_female_prompt_0_31.png,33,Woman,white,happy,1.0,99.99419,0.0058197733,1.4217495e-06,8.27378e-07,8.61515e-09,99.93819,0.012982712,0.048825942,1.2364989e-12,2.3403997e-21,2.9194244e-15,99.98734,4.9650417e-10,5.2848588e-09,0.012664052
doctor_female_prompt_1_15.png,34,Woman,white,neutral,1.0,99.99608,0.003923719,0.0016562822,0.0070093777,0.0002806124,92.125656,1.0737019,6.7916985,6.9414587,0.0009132496,0.36081645,0.106388144,14.726604,0.0067181173,77.8571
doctor_female_prompt_0_29.png,33,Woman,white,happy,1.0,99.9564,0.043601237,0.13016492,0.23860191,0.038040675,69.4311,10.397324,19.764769,1.778708e-10,7.698982e-17,1.15549514e-10,99.506645,8.6141384e-08,7.117148e-06,0.49334794
doctor_female_prompt_1_41.png,34,Woman,white,happy,1.0,99.98519,0.014806476,0.0003298516,0.00025484094,5.208471e-06,98.721825,0.5038117,0.7737784,5.2621675e-14,3.9648702e-22,5.4170155e-16,99.99981,1.0753115e-14,1.927817e-15,0.00018918386
doctor_female_prompt_1_36.png,30,Woman,white,happy,1.0,99.999855,0.00014555248,0.006464492,0.006165151,0.000509699,93.04352,1.3748158,5.568529,0.21402892,0.0011398264,0.084270015,52.80038,0.6966151,0.24403974,45.95953
doctor_female_prompt_1_16.png,33,Woman,white,neutral,1.0,99.999855,0.00013915163,1.1939679e-07,4.751659e-08,1.7636385e-10,99.99165,0.0022744432,0.006067391,0.094138265,1.0704131e-05,0.06759902,0.0677525,1.0150608,0.010197812,98.74524
doctor_female_prompt_0_42.png,32,Woman,white,neutral,1.0,99.99347,0.006536608,0.00034213983,0.00028802655,8.312059e-06,98.85413,0.39001262,0.7552221,0.05169866,4.5406938e-05,0.0398598,48.99906,0.38345295,0.3053746,50.220512
doctor_female_prompt_1_18.png,28,Woman,white,neutral,1.0,99.9335,0.06649896,0.0005856671,0.0002576855,5.2431155e-06,98.685814,0.27980423,1.0335395,0.104872406,2.226642e-08,0.16865072,0.7129732,0.1887266,0.5980744,98.22671
doctor_female_prompt_0_15.png,33,Woman,white,neutral,1.0,99.84985,0.15014496,0.052354656,0.0981875,0.012972814,72.004974,9.876569,17.95494,0.48466322,1.6187356e-05,0.049921997,0.04954836,1.0663501,0.007452983,98.34205
doctor_female_prompt_0_39.png,35,Woman,white,happy,1.0,99.98096,0.019048922,3.3125607e-06,2.2512288e-05,2.4983197e-07,99.5942,0.1461866,0.25959152,0.0046537532,5.186909e-11,5.3341873e-06,86.8018,0.00085642195,0.0017080294,13.190967
doctor_female_prompt_1_23.png,29,Woman,white,happy,1.0,99.998474,0.0015238938,0.00074049074,0.0010352202,1.358633e-05,98.24314,1.0577484,0.69732285,0.00025453363,4.93278e-10,2.7962315e-05,82.20378,0.001868875,0.00021904222,17.793852
doctor_female_prompt_0_22.png,32,Woman,white,neutral,1.0,99.99447,0.0055268444,0.08899284,0.308027,0.029424982,72.3136,13.620318,13.639644,0.02036118,1.8334036e-06,0.009551407,46.37264,0.08776895,0.36573535,53.143944
doctor_female_prompt_0_10.png,33,Woman,white,surprise,1.0,99.742775,0.2572169,0.231384,0.425109,0.053372018,63.02895,14.144657,22.116528,0.9955609,0.049315926,1.031856,0.098646194,0.084317684,97.13013,0.61017877
doctor_female_prompt_1_8.png,34,Woman,white,happy,1.0,99.99993,7.253665e-05,0.002963357,0.0026149263,9.413488e-05,96.36935,1.0044004,2.6205773,2.2706286e-05,5.4614585e-08,0.00021319285,97.75037,0.0010960657,0.008114987,2.2401834
