face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_24_face0.png,White,White,Female,20-29,"[9.7350526e-01 3.1818688e-06 1.1403963e-03 1.0916889e-06 1.4625620e-06
 1.8642368e-05 2.5329953e-02]",[9.9744350e-01 4.0359801e-04 5.9409696e-05 2.0935226e-03],[9.031237e-05 9.999097e-01],"[5.35680922e-09 3.62359897e-05 7.24001527e-02 8.87477398e-01
 3.99656482e-02 1.20371056e-04 1.45013445e-07 1.01970854e-09
 1.86082001e-11]","[(385, 162) (602, 380)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_1_3_face0.png,White,White,Female,20-29,"[9.4316351e-01 9.2543317e-03 3.4209963e-02 4.4875394e-04 2.4276195e-04
 5.2979251e-04 1.2150880e-02]",[0.9586096  0.02398749 0.0030269  0.01437604],[1.6307447e-05 9.9998367e-01],"[5.6102119e-09 1.7004049e-05 3.1567067e-02 7.8509200e-01 1.8207733e-01
 1.2423500e-03 4.1731237e-06 3.2582346e-08 5.0687637e-10]","[(248, 305) (698, 756)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_17_face0.png,White,White,Female,20-29,"[9.9459624e-01 5.6187899e-05 2.8758799e-03 8.6053442e-06 1.4830755e-05
 3.1115440e-05 2.4170645e-03]",[9.9894059e-01 5.8628019e-04 3.3388842e-05 4.3981560e-04],[2.6183916e-04 9.9973822e-01],"[4.8267594e-09 4.5145269e-05 9.8700754e-02 8.2166749e-01 7.9184271e-02
 3.9980430e-04 2.4844844e-06 2.9366586e-08 4.2841766e-10]","[(428, 167) (579, 318)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_45_face0.png,White,White,Female,20-29,"[9.1570187e-01 6.0518767e-04 1.7188555e-02 1.6580647e-05 4.1364994e-05
 3.4798970e-04 6.6098481e-02]",[9.9073905e-01 5.2281856e-03 3.8197995e-04 3.6507065e-03],[4.7860335e-04 9.9952137e-01],"[1.3831403e-09 5.8752307e-06 4.1555040e-02 8.2129264e-01 1.3643233e-01
 7.1005902e-04 3.9719407e-06 4.4112898e-08 3.5655262e-10]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_1_0_face0.png,White,White,Female,20-29,"[9.6554089e-01 9.5080984e-05 2.7084924e-02 2.7204584e-04 1.5023898e-04
 3.3865284e-04 6.5181660e-03]",[9.9524033e-01 2.3959581e-04 2.3829269e-04 4.2817551e-03],[3.0052786e-05 9.9996990e-01],"[2.5347910e-09 9.3948329e-06 5.6761757e-02 8.6353874e-01 7.9223759e-02
 4.6554505e-04 7.7865178e-07 6.6066645e-09 9.7222418e-11]","[(248, 261) (698, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_25_face0.png,White,White,Female,20-29,"[8.9327705e-01 1.0771197e-03 9.2710413e-02 1.4409743e-04 1.5934260e-04
 1.6416826e-03 1.0990236e-02]",[9.8677987e-01 6.0822139e-03 2.0089206e-04 6.9369529e-03],[4.2325823e-06 9.9999577e-01],"[1.80370197e-09 1.20138775e-05 5.30447662e-02 8.46107543e-01
 1.00523323e-01 3.11947631e-04 4.17464321e-07 2.34614372e-09
 2.83236542e-11]","[(363, 295) (624, 556)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_1_32_face0.png,White,White,Female,20-29,"[7.2351503e-01 9.7402668e-04 2.2305211e-01 6.0016344e-05 1.1567746e-04
 9.4604818e-04 5.1336996e-02]",[0.8334015  0.11660264 0.00116165 0.04883423],[5.3671468e-04 9.9946326e-01],"[2.0218376e-09 4.0316365e-05 2.0287122e-01 7.5296801e-01 4.4002552e-02
 1.1772483e-04 1.1844242e-07 7.2320905e-10 8.8569612e-12]","[(326, 235) (640, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_9_face0.png,White,White,Female,20-29,"[9.8442340e-01 3.1892043e-05 9.4833048e-03 8.0936024e-06 8.9470404e-06
 1.9063869e-05 6.0253334e-03]",[9.9810815e-01 3.1218983e-04 1.1694988e-03 4.1019666e-04],[1.5793372e-05 9.9998420e-01],"[3.4647180e-10 3.8667763e-06 5.3385951e-02 8.8627166e-01 5.9989471e-02
 3.4882221e-04 2.4991451e-07 1.7534515e-09 4.1481936e-11]","[(428, 136) (579, 288)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_1_1_face0.png,White,White,Female,20-29,"[9.60364342e-01 2.74043973e-03 2.68019903e-02 7.68875398e-05
 1.37731739e-04 1.04486964e-04 9.77414288e-03]",[9.9337351e-01 5.5043362e-03 2.9219032e-04 8.2993280e-04],[1.9915889e-04 9.9980086e-01],"[1.3468019e-08 2.6715710e-04 1.7399462e-01 7.5047135e-01 7.4988030e-02
 2.7757563e-04 1.2980787e-06 1.2967987e-08 2.6737465e-10]","[(413, 136) (564, 288)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_36_face0.png,White,White,Female,20-29,"[9.2817658e-01 6.8807118e-03 5.3061325e-02 1.1220322e-04 7.6394390e-05
 5.8676774e-04 1.1106154e-02]",[9.228745e-01 6.678332e-02 6.083871e-04 9.733793e-03],[2.3347415e-05 9.9997669e-01],"[2.1436677e-09 1.5966305e-05 6.6589534e-02 8.0738759e-01 1.2537195e-01
 6.2810676e-04 6.7772071e-06 7.7094803e-08 7.9429857e-10]","[(294, 261) (744, 711)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_0_46_face0.png,White,White,Female,20-29,"[9.3890601e-01 1.2183354e-04 2.3013836e-02 1.3656232e-04 1.5307865e-04
 7.6026400e-04 3.6908370e-02]",[9.9380970e-01 2.6710418e-03 3.0822313e-04 3.2110126e-03],[6.2108476e-04 9.9937886e-01],"[1.6709260e-08 4.3031967e-05 7.3913552e-02 8.6977226e-01 5.5686139e-02
 5.7994924e-04 4.9203604e-06 9.5283752e-08 2.0075843e-09]","[(363, 295) (624, 556)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_female/professional athlete_female_prompt_1_11_face0.png,White,White,Female,20-29,"[9.5511252e-01 3.5035217e-04 1.1644175e-02 2.4765601e-02 4.5323623e-03
 1.7196605e-04 3.4230552e-03]",[9.9277687e-01 2.8313317e-03 3.6714841e-03 7.2039379e-04],[0.01738901 0.982611  ],"[5.3659909e-07 1.6976529e-03 3.4823781e-01 6.3479090e-01 1.5213691e-02
 5.9005572e-05 4.4213442e-07 1.1036692e-08 4.0864293e-10]","[(326, 235) (640, 549)]"
