image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
professional athlete_elderly_prompt_0_6.png,57,Man,white,happy,1.0,0.0081567,99.991844,6.378078,1.9216303,0.41907284,60.505768,13.8707905,16.904661,19.785732,2.1991073e-05,0.0020538028,51.344173,2.5180094,5.9948405e-05,26.349949
professional athlete_elderly_prompt_1_9.png,53,Man,white,neutral,1.0,0.012836387,99.98716,0.053014748,0.11548172,0.008791672,87.003,7.2975144,5.522198,0.0012634204,6.4475456e-09,0.0014163557,0.34873685,0.012108582,0.00044378027,99.63603
professional athlete_elderly_prompt_1_30.png,51,Man,asian,neutral,1.0,0.14087,99.85912,34.23892,5.6678367,1.510534,27.598951,16.212961,14.770805,0.055815022,8.732443e-08,0.0071189976,0.000788806,1.2684761,3.8343965e-06,98.66779
professional athlete_elderly_prompt_0_11.png,53,Man,middle eastern,angry,1.0,0.0022009858,99.997795,15.311938,14.307618,4.542652,22.537622,29.29485,14.0053215,54.67546,2.8513303e-09,0.006641414,0.00018375397,30.57906,1.092342e-06,14.738657
professional athlete_elderly_prompt_1_25.png,53,Man,white,neutral,1.0,0.0072387448,99.99277,1.5564727,1.5756199,0.24167573,57.328426,18.484316,20.813488,0.21702982,1.2522638e-05,0.018891921,0.69007033,1.5641364,0.00022030347,97.50964
professional athlete_elderly_prompt_1_23.png,64,Man,middle eastern,neutral,1.0,0.0016678247,99.99833,4.7032557,9.587927,1.974738,12.096609,61.328995,10.3084755,0.5995383,0.001148537,0.0113686845,0.25682977,11.815758,2.4171186e-05,87.31534
professional athlete_elderly_prompt_0_30.png,49,Man,white,neutral,1.0,0.035163466,99.964836,16.629318,5.064286,1.4979249,37.104725,17.378191,22.325548,0.6881421,9.898199e-06,0.06429219,0.46658465,10.325125,0.00035770968,88.45549
professional athlete_elderly_prompt_0_43.png,51,Man,white,neutral,1.0,0.006105804,99.9939,1.2391373,0.74637544,0.12280064,72.00648,14.510934,11.374277,3.1709974,0.0010997603,2.8421342,13.235952,2.3788705,2.0659218,76.30502
professional athlete_elderly_prompt_0_48.png,54,Man,white,sad,1.0,0.015637849,99.98436,0.0011026502,0.004660052,2.6788535e-05,96.445885,3.2169778,0.33135918,3.8161967,7.8772456e-07,0.8624156,0.091689214,67.56557,0.007422918,27.656708
professional athlete_elderly_prompt_0_28.png,55,Man,white,neutral,1.0,0.0001545216,99.99985,3.491183,0.21203616,0.21870591,89.05595,2.9746127,4.047513,7.397343,0.0001586067,1.1288023,0.017640045,10.294485,0.008898719,81.15268
professional athlete_elderly_prompt_1_14.png,62,Man,middle eastern,angry,0.99,0.019838724,99.980156,0.33714217,1.7167999,0.07505711,44.049263,51.71161,2.1101332,95.61901,0.00038057595,1.2398157,7.2015355e-05,3.128242,4.290566e-05,0.012434491
professional athlete_elderly_prompt_1_31.png,53,Man,latino hispanic,neutral,1.0,0.017097708,99.982895,17.163492,10.18695,3.2143302,22.007156,21.353,26.075068,0.2889085,0.0006482917,0.022446238,0.08186396,3.107051,0.047987893,96.451096
professional athlete_elderly_prompt_0_0.png,59,Man,white,happy,1.0,0.0012071517,99.998795,0.96281075,0.53592014,0.10001177,75.501396,19.04814,3.851723,0.016012257,2.1666455e-08,0.0010835608,96.83569,0.009925865,0.0028348723,3.1344488
