face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_21_face0.png,White,White,Male,70+,"[0.3538144  0.00758438 0.28821322 0.01227413 0.11079477 0.03983279
 0.18748626]",[0.7967955  0.01046452 0.10559754 0.0871425 ],[0.99679565 0.00320439],"[1.7651583e-06 1.0723977e-05 2.6778938e-05 5.0558738e-06 1.1101543e-05
 7.6714197e-05 3.1548569e-03 1.7821248e-01 8.1850058e-01]","[(358, 267) (670, 581)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_8_face0.png,Middle Eastern,White,Male,60-69,"[0.1705837  0.00940169 0.06458094 0.00108635 0.0055817  0.01755572
 0.73120993]",[0.5688261  0.00658851 0.14365876 0.28092664],[9.99893725e-01 1.06345076e-04],"[4.4432882e-06 4.7472290e-06 2.1429980e-05 1.5208955e-05 5.0337112e-05
 6.5817038e-04 2.3515603e-02 5.1710081e-01 4.5862931e-01]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_48_face6.png,White,White,Male,60-69,"[5.8894169e-01 9.7122007e-05 1.2171034e-02 1.4863849e-03 9.8747434e-04
 6.7997177e-04 3.9563620e-01]",[9.9877375e-01 1.6632763e-05 9.8226184e-04 2.2737366e-04],[9.9981672e-01 1.8324573e-04],"[4.63776560e-05 2.66193929e-05 9.21068859e-05 2.59139815e-05
 1.76714355e-04 2.02864455e-03 1.03256926e-01 6.98752463e-01
 1.95594311e-01]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_43_face0.png,White,White,Male,60-69,"[0.63991284 0.00133865 0.19536807 0.00086154 0.00231547 0.00488415
 0.15531938]",[0.9833307  0.00147039 0.00572124 0.00947764],[0.9867486  0.01325143],"[1.6990161e-04 4.5225795e-04 1.4945337e-03 1.9191515e-04 3.5879502e-04
 2.0267440e-03 6.3586220e-02 5.4542297e-01 3.8629672e-01]","[(358, 172) (670, 485)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_3_face0.png,Middle Eastern,White,Male,60-69,"[0.20599014 0.00352276 0.02642788 0.01073472 0.01451959 0.00780444
 0.7310005 ]",[9.8369557e-01 4.7315299e-04 7.6992256e-03 8.1320610e-03],[9.9991935e-01 8.0683320e-05],"[5.5234073e-06 2.2850284e-06 1.2246158e-05 1.6760398e-05 2.8991439e-05
 1.8067415e-04 1.3781082e-02 5.2428257e-01 4.6168998e-01]","[(248, 124) (698, 574)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_0_16_face0.png,White,White,Male,60-69,"[0.71325094 0.00771043 0.15609573 0.00236138 0.00535436 0.03114594
 0.08408115]",[9.3808109e-01 4.5113303e-04 4.5272321e-03 5.6940518e-02],[9.9997443e-01 2.5532208e-05],"[7.38852686e-05 7.66033700e-05 2.50642159e-04 1.03623686e-04
 5.58291096e-04 7.61377113e-03 2.26153404e-01 6.97962761e-01
 6.72070310e-02]","[(358, 203) (670, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_0_21_face0.png,White,White,Male,70+,"[0.5388661  0.00453847 0.12870902 0.00260747 0.01657042 0.02614117
 0.2825674 ]",[0.82277495 0.00614449 0.02453879 0.14654179],[9.9977809e-01 2.2192932e-04],"[2.5175070e-06 6.1531459e-06 3.7124468e-05 1.1394921e-05 3.5638230e-05
 4.5835480e-04 2.2253918e-02 4.8177367e-01 4.9542126e-01]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_15_face0.png,White,White,Male,70+,"[0.43422735 0.00822118 0.16801804 0.02348918 0.06955577 0.01533678
 0.28115177]",[0.5033436  0.0019698  0.32125098 0.17343557],[9.995948e-01 4.052383e-04],"[1.1861730e-05 2.1660824e-05 3.8360471e-05 6.1104556e-06 1.9883440e-05
 1.4949781e-04 9.6930200e-03 4.0941125e-01 5.8064836e-01]","[(339, 279) (715, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_48_face7.png,White,White,Male,60-69,"[8.7525558e-01 2.4841782e-05 8.9404051e-04 1.6992557e-03 7.3670293e-04
 4.6943722e-04 1.2092014e-01]",[9.9558812e-01 1.6864962e-05 3.4605204e-03 9.3445333e-04],[9.993320e-01 6.680091e-04],"[2.79264568e-05 1.54416975e-05 9.53857743e-05 1.39114913e-04
 4.30682558e-04 3.78137268e-03 1.05816655e-01 6.55999720e-01
 2.33693630e-01]","[(94, 725) (220, 851)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_professional athlete_elderly/professional athlete_elderly_prompt_1_48_face10.png,White,White,Male,60-69,"[6.7943805e-01 2.1217254e-04 8.3515998e-03 5.2991658e-03 2.7062148e-03
 7.8603957e-04 3.0320674e-01]",[9.7914046e-01 4.5990117e-05 1.9046234e-02 1.7673137e-03],[9.9976957e-01 2.3046519e-04],"[3.1982971e-05 1.7259428e-05 7.0639217e-05 4.7413028e-05 1.3546486e-04
 9.4485388e-04 4.6685059e-02 6.7179900e-01 2.8026825e-01]","[(490, 718) (641, 869)]"
