group,category,percentage
age,Middle,17.307692307692307
age,Old,0.0
age,Young,82.6923076923077
gender,Female,53.84615384615385
gender,Male,46.15384615384615
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,7.6923076923076925
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,1.9230769230769231
intersection,Middle_Male_White,7.6923076923076925
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,21.15384615384616
intersection,Young_Female_Black,13.461538461538462
intersection,Young_Female_Indian,9.615384615384617
intersection,Young_Female_White,9.615384615384617
intersection,Young_Male_Asian,1.9230769230769231
intersection,Young_Male_Black,19.23076923076924
intersection,Young_Male_Indian,7.6923076923076925
intersection,Young_Male_White,0.0
race,Asian,30.76923076923077
race,Black,32.69230769230769
race,Indian,19.23076923076924
race,White,17.307692307692307
