age_insightface,gender_insightface,image
27.0,0.0,fitness instructor_black_34.png
,,fitness instructor_black_23.png
26.0,1.0,fitness instructor_black_36.png
22.0,1.0,fitness instructor_black_33.png
27.0,1.0,fitness instructor_black_24.png
37.0,1.0,fitness instructor_black_13.png
27.0,0.0,fitness instructor_black_9.png
28.0,0.0,fitness instructor_black_32.png
41.0,1.0,fitness instructor_black_30.png
27.0,1.0,fitness instructor_black_0.png
36.0,1.0,fitness instructor_black_10.png
25.0,0.0,fitness instructor_black_14.png
26.0,1.0,fitness instructor_black_16.png
31.0,1.0,fitness instructor_black_5.png
24.0,0.0,fitness instructor_black_2.png
36.0,1.0,fitness instructor_black_29.png
41.0,1.0,fitness instructor_black_20.png
22.0,0.0,fitness instructor_black_26.png
21.0,0.0,fitness instructor_black_17.png
28.0,0.0,fitness instructor_black_7.png
24.0,0.0,fitness instructor_black_38.png
28.0,0.0,fitness instructor_black_27.png
31.0,0.0,fitness instructor_black_35.png
30.0,0.0,fitness instructor_black_48.png
25.0,1.0,fitness instructor_black_28.png
31.0,1.0,fitness instructor_black_3.png
22.0,1.0,fitness instructor_black_40.png
31.0,1.0,fitness instructor_black_6.png
28.0,0.0,fitness instructor_black_22.png
26.0,0.0,fitness instructor_black_31.png
20.0,0.0,fitness instructor_black_8.png
24.0,1.0,fitness instructor_black_42.png
21.0,0.0,fitness instructor_black_43.png
25.0,0.0,fitness instructor_black_25.png
33.0,1.0,fitness instructor_black_21.png
28.0,1.0,fitness instructor_black_49.png
33.0,0.0,fitness instructor_black_39.png
,,fitness instructor_black_19.png
23.0,0.0,fitness instructor_black_12.png
25.0,1.0,fitness instructor_black_1.png
32.0,1.0,fitness instructor_black_37.png
42.0,1.0,fitness instructor_black_4.png
23.0,1.0,fitness instructor_black_41.png
24.0,0.0,fitness instructor_black_44.png
29.0,1.0,fitness instructor_black_45.png
,,fitness instructor_black_18.png
28.0,0.0,fitness instructor_black_15.png
29.0,1.0,fitness instructor_black_46.png
31.0,1.0,fitness instructor_black_11.png
27.0,0.0,fitness instructor_black_47.png
