group,category,percentage
age,Middle,34.78260869565217
age,Old,19.565217391304348
age,Young,45.65217391304348
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,4.3478260869565215
intersection,Middle_Female_Black,13.043478260869565
intersection,Middle_Female_Indian,8.695652173913043
intersection,Middle_Female_White,8.695652173913043
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,4.3478260869565215
intersection,Old_Female_Black,4.3478260869565215
intersection,Old_Female_Indian,6.521739130434782
intersection,Old_Female_White,4.3478260869565215
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,13.043478260869565
intersection,Young_Female_Black,8.695652173913043
intersection,Young_Female_Indian,8.695652173913043
intersection,Young_Female_White,15.217391304347828
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,21.73913043478261
race,Black,26.08695652173913
race,Indian,23.91304347826087
race,White,28.26086956521739
