group,category,percentage
age,Middle,51.24999999999999
age,Old,26.25
age,Young,22.5
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,10.0
intersection,Middle_Male_Black,13.750000000000002
intersection,Middle_Male_Indian,12.5
intersection,Middle_Male_White,15.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,6.25
intersection,Old_Male_Black,5.0
intersection,Old_Male_Indian,5.0
intersection,Old_Male_White,10.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,6.25
intersection,Young_Male_Black,7.5
intersection,Young_Male_Indian,5.0
intersection,Young_Male_White,3.75
race,Asian,22.5
race,Black,26.25
race,Indian,22.5
race,White,28.75
