age_insightface,gender_insightface,image
26.0,1.0,chef_young_49.png
30.0,1.0,chef_young_40.png
36.0,1.0,chef_young_44.png
39.0,1.0,chef_young_21.png
22.0,1.0,chef_young_26.png
33.0,1.0,chef_young_38.png
25.0,1.0,chef_young_5.png
23.0,1.0,chef_young_46.png
30.0,1.0,chef_young_13.png
27.0,1.0,chef_young_36.png
,,chef_young_18.png
30.0,1.0,chef_young_37.png
27.0,1.0,chef_young_29.png
27.0,1.0,chef_young_6.png
32.0,1.0,chef_young_11.png
29.0,1.0,chef_young_14.png
31.0,1.0,chef_young_7.png
28.0,1.0,chef_young_48.png
30.0,1.0,chef_young_19.png
29.0,1.0,chef_young_8.png
27.0,1.0,chef_young_9.png
32.0,1.0,chef_young_4.png
31.0,1.0,chef_young_39.png
27.0,1.0,chef_young_43.png
32.0,1.0,chef_young_0.png
29.0,1.0,chef_young_27.png
22.0,1.0,chef_young_31.png
28.0,1.0,chef_young_47.png
25.0,1.0,chef_young_12.png
30.0,1.0,chef_young_10.png
26.0,1.0,chef_young_1.png
27.0,1.0,chef_young_16.png
29.0,1.0,chef_young_32.png
32.0,1.0,chef_young_25.png
26.0,1.0,chef_young_24.png
23.0,1.0,chef_young_41.png
25.0,1.0,chef_young_2.png
27.0,1.0,chef_young_42.png
29.0,1.0,chef_young_33.png
24.0,1.0,chef_young_23.png
31.0,1.0,chef_young_20.png
25.0,1.0,chef_young_30.png
27.0,1.0,chef_young_28.png
23.0,1.0,chef_young_17.png
32.0,1.0,chef_young_45.png
30.0,1.0,chef_young_3.png
23.0,1.0,chef_young_34.png
24.0,1.0,chef_young_22.png
31.0,1.0,chef_young_15.png
27.0,1.0,chef_young_35.png
