group,category,percentage
age,Middle,0.0
age,Old,0.0
age,Young,100.0
gender,Female,6.521739130434782
gender,Male,93.47826086956522
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,6.521739130434782
intersection,Young_Male_Asian,6.521739130434782
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,86.95652173913044
race,Asian,6.521739130434782
race,Black,0.0
race,Indian,0.0
race,White,93.47826086956522
