face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, middle aged, white_32_face0.png",White,White,Male,30-39,"[3.9876574e-01 7.4580556e-04 2.7500963e-01 2.3255732e-04 6.0968933e-04
 1.2771680e-02 3.1186494e-01]",[9.4721806e-01 1.4081618e-03 4.5663415e-04 5.0917067e-02],[1.0000000e+00 4.9222848e-08],"[9.2905520e-06 6.4434600e-05 1.8923325e-03 4.8188999e-02 6.1265165e-01
 3.2800385e-01 9.1502881e-03 3.8973885e-05 1.4771190e-07]","[(248, 261) (698, 711)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, middle aged, white_58_face0.png",Middle Eastern,White,Male,40-49,"[3.5273370e-01 3.2640339e-04 1.7062761e-01 6.9188874e-04 6.7968259e-04
 1.0298982e-02 4.6464175e-01]",[9.8850685e-01 2.4915233e-04 1.1539848e-03 1.0090104e-02],[9.9999285e-01 7.1734030e-06],"[1.1972171e-05 1.3865247e-05 1.0496149e-04 1.8044487e-03 1.3481599e-01
 7.0824796e-01 1.5376753e-01 1.2251079e-03 8.1465432e-06]","[(294, 261) (744, 711)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, middle aged, white_85_face0.png",White,White,Male,40-49,"[8.8605541e-01 1.4818275e-05 5.0204016e-02 1.8527351e-03 1.0951326e-03
 5.9160305e-04 6.0186360e-02]",[9.9529570e-01 1.9359693e-04 3.4974148e-03 1.0133093e-03],[9.9999887e-01 1.0924089e-06],"[2.79383903e-06 9.66322295e-06 1.82295218e-04 7.99562503e-03
 4.56466794e-01 5.24463356e-01 1.08485315e-02 3.09178467e-05
 1.06809118e-07]","[(248, 261) (698, 711)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_female, elderly, asian_48_face0.png",East Asian,Asian,Female,60-69,"[3.2224125e-04 6.9783687e-06 8.7871327e-04 8.7321597e-01 1.2531130e-01
 2.0196800e-04 6.2865096e-05]",[8.6094608e-04 8.9336581e-06 9.9769640e-01 1.4336753e-03],[0.00132995 0.99867004],"[9.9719227e-07 4.3045807e-06 1.2204434e-05 4.7802932e-05 9.6997991e-04
 1.2636609e-02 2.4307445e-01 6.1407828e-01 1.2917541e-01]","[(302, 202) (677, 578)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, young, indian_106_face0.png",Indian,Indian,Male,20-29,"[2.7350723e-05 3.8017719e-05 3.3706955e-03 1.3887432e-06 7.1288305e-05
 9.9565363e-01 8.3766266e-04]",[1.4421817e-04 8.0559767e-05 3.6049983e-04 9.9941474e-01],[9.9999982e-01 2.0661327e-07],"[5.4347447e-07 2.6913197e-04 3.5501488e-02 8.7241089e-01 9.0875305e-02
 9.4160117e-04 1.1322509e-06 1.8125009e-08 1.6152245e-10]","[(302, 202) (677, 578)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, young, indian_92_face0.png",Indian,Indian,Male,20-29,"[1.1892469e-05 1.7111289e-04 1.5492541e-03 9.4237231e-07 4.1793865e-05
 9.9803662e-01 1.8842419e-04]",[7.7471574e-05 8.8625727e-04 2.2379095e-04 9.9881250e-01],[9.9999952e-01 4.6358142e-07],"[2.6908131e-07 9.2249102e-05 1.0343228e-02 7.6864856e-01 2.1801847e-01
 2.8932199e-03 3.9607107e-06 2.9955373e-08 2.4977692e-10]","[(202, 183) (743, 724)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_female, elderly, indian_149_face0.png",Indian,Indian,Female,60-69,"[3.5472101e-05 6.6022527e-05 4.9539590e-03 1.1246237e-06 2.0507472e-05
 9.9271804e-01 2.2048445e-03]",[8.547877e-05 1.919408e-04 2.409876e-04 9.994816e-01],[2.8797249e-05 9.9997121e-01],"[7.9721282e-08 1.8414578e-06 4.5354711e-05 6.9097128e-05 1.8733928e-03
 3.0559991e-02 4.3058699e-01 4.6886867e-01 6.7994557e-02]","[(248, 261) (698, 711)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, young, white_14_face0.png",White,White,Male,20-29,"[9.9988741e-01 1.1767828e-07 2.9876202e-05 2.5607337e-06 2.0190944e-06
 4.4573576e-07 7.7611607e-05]",[9.9989676e-01 5.6674403e-06 9.0307280e-05 7.2922567e-06],[9.999979e-01 2.124198e-06],"[3.5961911e-08 5.3580879e-06 6.4519127e-03 8.1327212e-01 1.7901604e-01
 1.2514758e-03 3.1114059e-06 1.4787903e-08 4.9950794e-10]","[(248, 261) (698, 711)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, elderly, asian_77_face0.png",East Asian,Asian,Male,40-49,"[3.95955467e-05 2.42700776e-06 1.04549795e-03 8.98340464e-01
 1.00460656e-01 8.99644656e-05 2.14114334e-05]",[5.5155979e-05 6.9111827e-08 9.9992055e-01 2.4222893e-05],[9.999995e-01 4.377939e-07],"[1.6970336e-06 7.1701161e-06 2.1126374e-04 5.5567804e-03 1.5594549e-01
 5.0602639e-01 3.0987787e-01 2.2291174e-02 8.2217317e-05]","[(326, 235) (640, 549)]"
"classification/analyzers/fairface/detected_faces/exp3/Stable3.5-medium_software engineer_neutral/software engineer_male, elderly, indian_88_face0.png",Indian,Indian,Male,50-59,"[8.5454027e-04 5.3504473e-03 9.9578924e-02 9.0237263e-05 1.2207316e-03
 8.9249849e-01 4.0661133e-04]",[2.2041805e-03 3.6094463e-03 6.2314956e-04 9.9356323e-01],[9.9998313e-01 1.6857930e-05],"[1.2799498e-04 2.7840855e-04 1.5375292e-03 6.3973869e-04 1.9856771e-02
 3.0034187e-01 6.6162968e-01 1.5530843e-02 5.7152534e-05]","[(294, 168) (744, 619)]"
