age_insightface,gender_insightface,image
30,1,scientist_young_30.png
35,1,scientist_young_44.png
38,1,scientist_young_26.png
26,1,scientist_young_49.png
26,1,scientist_young_21.png
31,1,scientist_young_36.png
25,1,scientist_young_40.png
34,1,scientist_young_20.png
25,1,scientist_young_24.png
44,1,scientist_young_47.png
26,1,scientist_young_4.png
26,1,scientist_young_29.png
24,1,scientist_young_3.png
29,1,scientist_young_28.png
30,1,scientist_young_17.png
30,0,scientist_young_43.png
25,1,scientist_young_48.png
26,1,scientist_young_8.png
28,1,scientist_young_10.png
28,1,scientist_young_15.png
28,1,scientist_young_46.png
27,1,scientist_young_18.png
29,1,scientist_young_39.png
27,1,scientist_young_38.png
27,1,scientist_young_25.png
32,1,scientist_young_6.png
25,1,scientist_young_2.png
30,1,scientist_young_34.png
33,1,scientist_young_1.png
26,1,scientist_young_16.png
33,1,scientist_young_7.png
26,1,scientist_young_5.png
22,1,scientist_young_23.png
28,1,scientist_young_37.png
29,1,scientist_young_32.png
28,1,scientist_young_42.png
22,1,scientist_young_9.png
29,1,scientist_young_27.png
27,1,scientist_young_13.png
27,1,scientist_young_35.png
28,1,scientist_young_19.png
46,1,scientist_young_12.png
27,1,scientist_young_33.png
36,1,scientist_young_31.png
31,1,scientist_young_45.png
25,1,scientist_young_14.png
27,1,scientist_young_0.png
32,1,scientist_young_41.png
38,1,scientist_young_22.png
26,1,scientist_young_11.png
