group,category,percentage
age,Middle,0.0
age,Old,0.0
age,Young,100.0
gender,Female,83.6734693877551
gender,Male,16.3265306122449
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,10.20408163265306
intersection,Young_Female_Indian,6.122448979591836
intersection,Young_Female_White,67.3469387755102
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,4.081632653061225
intersection,Young_Male_White,12.244897959183673
race,Asian,0.0
race,Black,10.20408163265306
race,Indian,10.20408163265306
race,White,79.59183673469387
