age_insightface,gender_insightface,image
78.0,1.0,psychologist_elderly_28.png
83.0,1.0,psychologist_elderly_20.png
81.0,1.0,psychologist_elderly_7.png
78.0,0.0,psychologist_elderly_31.png
80.0,1.0,psychologist_elderly_27.png
80.0,1.0,psychologist_elderly_18.png
76.0,1.0,psychologist_elderly_24.png
80.0,1.0,psychologist_elderly_39.png
80.0,1.0,psychologist_elderly_35.png
79.0,1.0,psychologist_elderly_17.png
81.0,1.0,psychologist_elderly_0.png
78.0,1.0,psychologist_elderly_15.png
81.0,1.0,psychologist_elderly_44.png
77.0,1.0,psychologist_elderly_1.png
81.0,1.0,psychologist_elderly_46.png
79.0,1.0,psychologist_elderly_33.png
81.0,1.0,psychologist_elderly_36.png
79.0,1.0,psychologist_elderly_42.png
81.0,1.0,psychologist_elderly_43.png
79.0,1.0,psychologist_elderly_19.png
81.0,1.0,psychologist_elderly_47.png
76.0,1.0,psychologist_elderly_8.png
,,psychologist_elderly_3.png
79.0,1.0,psychologist_elderly_37.png
78.0,1.0,psychologist_elderly_49.png
79.0,1.0,psychologist_elderly_11.png
78.0,1.0,psychologist_elderly_4.png
82.0,1.0,psychologist_elderly_2.png
80.0,1.0,psychologist_elderly_16.png
80.0,1.0,psychologist_elderly_29.png
73.0,1.0,psychologist_elderly_14.png
81.0,1.0,psychologist_elderly_12.png
78.0,1.0,psychologist_elderly_5.png
77.0,1.0,psychologist_elderly_9.png
79.0,1.0,psychologist_elderly_34.png
78.0,1.0,psychologist_elderly_10.png
79.0,1.0,psychologist_elderly_40.png
,,psychologist_elderly_26.png
80.0,1.0,psychologist_elderly_41.png
,,psychologist_elderly_32.png
78.0,0.0,psychologist_elderly_38.png
78.0,1.0,psychologist_elderly_6.png
81.0,1.0,psychologist_elderly_21.png
78.0,1.0,psychologist_elderly_45.png
79.0,1.0,psychologist_elderly_48.png
77.0,1.0,psychologist_elderly_13.png
79.0,1.0,psychologist_elderly_23.png
81.0,1.0,psychologist_elderly_30.png
80.0,1.0,psychologist_elderly_25.png
80.0,1.0,psychologist_elderly_22.png
