age_insightface,gender_insightface,image
22.0,1.0,journalist_white_49.png
29.0,0.0,journalist_white_41.png
,,journalist_white_23.png
39.0,1.0,journalist_white_1.png
26.0,0.0,journalist_white_27.png
22.0,0.0,journalist_white_30.png
37.0,0.0,journalist_white_20.png
26.0,0.0,journalist_white_33.png
,,journalist_white_19.png
32.0,0.0,journalist_white_46.png
33.0,0.0,journalist_white_40.png
39.0,0.0,journalist_white_17.png
22.0,1.0,journalist_white_3.png
23.0,0.0,journalist_white_39.png
29.0,0.0,journalist_white_35.png
31.0,1.0,journalist_white_9.png
45.0,1.0,journalist_white_43.png
51.0,0.0,journalist_white_38.png
35.0,0.0,journalist_white_12.png
25.0,0.0,journalist_white_36.png
23.0,0.0,journalist_white_8.png
37.0,0.0,journalist_white_47.png
22.0,0.0,journalist_white_48.png
29.0,0.0,journalist_white_11.png
31.0,0.0,journalist_white_0.png
32.0,1.0,journalist_white_42.png
34.0,1.0,journalist_white_32.png
,,journalist_white_45.png
35.0,0.0,journalist_white_10.png
23.0,1.0,journalist_white_34.png
31.0,0.0,journalist_white_26.png
23.0,0.0,journalist_white_4.png
26.0,0.0,journalist_white_5.png
24.0,0.0,journalist_white_44.png
24.0,1.0,journalist_white_31.png
29.0,0.0,journalist_white_28.png
27.0,0.0,journalist_white_7.png
37.0,1.0,journalist_white_21.png
24.0,0.0,journalist_white_22.png
,,journalist_white_25.png
23.0,0.0,journalist_white_14.png
33.0,1.0,journalist_white_2.png
31.0,0.0,journalist_white_29.png
28.0,0.0,journalist_white_13.png
37.0,0.0,journalist_white_15.png
32.0,0.0,journalist_white_18.png
24.0,0.0,journalist_white_16.png
23.0,1.0,journalist_white_6.png
27.0,0.0,journalist_white_24.png
32.0,0.0,journalist_white_37.png
