age_insightface,gender_insightface,image
31.0,0.0,journalist_neutral_148.png
26.0,0.0,journalist_neutral_9.png
38.0,1.0,journalist_neutral_137.png
41.0,0.0,journalist_neutral_37.png
26.0,0.0,journalist_neutral_147.png
35.0,0.0,journalist_neutral_31.png
34.0,0.0,journalist_neutral_55.png
25.0,0.0,journalist_neutral_54.png
25.0,0.0,journalist_neutral_108.png
,,journalist_neutral_8.png
38.0,0.0,journalist_neutral_98.png
27.0,0.0,journalist_neutral_95.png
57.0,0.0,journalist_neutral_21.png
42.0,0.0,journalist_neutral_49.png
23.0,1.0,journalist_neutral_71.png
37.0,0.0,journalist_neutral_73.png
25.0,0.0,journalist_neutral_109.png
34.0,1.0,journalist_neutral_91.png
32.0,1.0,journalist_neutral_3.png
,,journalist_neutral_48.png
27.0,0.0,journalist_neutral_11.png
32.0,0.0,journalist_neutral_59.png
28.0,0.0,journalist_neutral_23.png
41.0,0.0,journalist_neutral_10.png
30.0,0.0,journalist_neutral_96.png
26.0,0.0,journalist_neutral_51.png
36.0,1.0,journalist_neutral_138.png
55.0,0.0,journalist_neutral_53.png
33.0,0.0,journalist_neutral_56.png
25.0,0.0,journalist_neutral_70.png
29.0,0.0,journalist_neutral_26.png
25.0,0.0,journalist_neutral_65.png
26.0,0.0,journalist_neutral_18.png
22.0,0.0,journalist_neutral_129.png
28.0,0.0,journalist_neutral_120.png
32.0,1.0,journalist_neutral_121.png
34.0,1.0,journalist_neutral_39.png
48.0,0.0,journalist_neutral_145.png
26.0,0.0,journalist_neutral_89.png
35.0,0.0,journalist_neutral_114.png
36.0,0.0,journalist_neutral_61.png
23.0,0.0,journalist_neutral_35.png
47.0,1.0,journalist_neutral_20.png
41.0,0.0,journalist_neutral_134.png
29.0,0.0,journalist_neutral_110.png
47.0,0.0,journalist_neutral_30.png
32.0,0.0,journalist_neutral_64.png
34.0,0.0,journalist_neutral_78.png
36.0,1.0,journalist_neutral_50.png
43.0,1.0,journalist_neutral_92.png
55.0,1.0,journalist_neutral_58.png
28.0,0.0,journalist_neutral_4.png
31.0,1.0,journalist_neutral_2.png
27.0,0.0,journalist_neutral_77.png
42.0,0.0,journalist_neutral_86.png
23.0,1.0,journalist_neutral_143.png
26.0,0.0,journalist_neutral_126.png
25.0,0.0,journalist_neutral_127.png
,,journalist_neutral_57.png
25.0,0.0,journalist_neutral_112.png
31.0,0.0,journalist_neutral_13.png
,,journalist_neutral_128.png
27.0,0.0,journalist_neutral_119.png
30.0,1.0,journalist_neutral_42.png
49.0,0.0,journalist_neutral_63.png
23.0,0.0,journalist_neutral_130.png
47.0,0.0,journalist_neutral_90.png
24.0,0.0,journalist_neutral_68.png
29.0,0.0,journalist_neutral_105.png
29.0,0.0,journalist_neutral_85.png
43.0,0.0,journalist_neutral_29.png
25.0,0.0,journalist_neutral_32.png
36.0,0.0,journalist_neutral_43.png
36.0,0.0,journalist_neutral_100.png
37.0,0.0,journalist_neutral_82.png
48.0,0.0,journalist_neutral_28.png
28.0,0.0,journalist_neutral_24.png
28.0,0.0,journalist_neutral_124.png
33.0,0.0,journalist_neutral_93.png
29.0,0.0,journalist_neutral_69.png
,,journalist_neutral_79.png
25.0,1.0,journalist_neutral_123.png
34.0,1.0,journalist_neutral_106.png
25.0,0.0,journalist_neutral_136.png
24.0,0.0,journalist_neutral_122.png
24.0,0.0,journalist_neutral_135.png
31.0,0.0,journalist_neutral_88.png
,,journalist_neutral_87.png
32.0,1.0,journalist_neutral_107.png
30.0,0.0,journalist_neutral_5.png
27.0,0.0,journalist_neutral_34.png
28.0,0.0,journalist_neutral_140.png
27.0,0.0,journalist_neutral_22.png
24.0,1.0,journalist_neutral_81.png
35.0,1.0,journalist_neutral_151.png
27.0,0.0,journalist_neutral_125.png
26.0,0.0,journalist_neutral_76.png
35.0,0.0,journalist_neutral_115.png
26.0,0.0,journalist_neutral_41.png
48.0,0.0,journalist_neutral_7.png
26.0,1.0,journalist_neutral_132.png
28.0,1.0,journalist_neutral_83.png
22.0,0.0,journalist_neutral_44.png
37.0,0.0,journalist_neutral_66.png
30.0,0.0,journalist_neutral_14.png
38.0,0.0,journalist_neutral_38.png
26.0,0.0,journalist_neutral_99.png
30.0,0.0,journalist_neutral_102.png
27.0,1.0,journalist_neutral_113.png
29.0,0.0,journalist_neutral_139.png
29.0,0.0,journalist_neutral_17.png
35.0,0.0,journalist_neutral_46.png
43.0,1.0,journalist_neutral_142.png
25.0,0.0,journalist_neutral_103.png
35.0,1.0,journalist_neutral_27.png
37.0,0.0,journalist_neutral_149.png
29.0,0.0,journalist_neutral_80.png
42.0,1.0,journalist_neutral_0.png
28.0,1.0,journalist_neutral_111.png
25.0,0.0,journalist_neutral_45.png
33.0,0.0,journalist_neutral_52.png
25.0,0.0,journalist_neutral_67.png
50.0,0.0,journalist_neutral_16.png
38.0,1.0,journalist_neutral_74.png
25.0,1.0,journalist_neutral_141.png
29.0,0.0,journalist_neutral_144.png
55.0,0.0,journalist_neutral_146.png
31.0,0.0,journalist_neutral_104.png
54.0,0.0,journalist_neutral_75.png
41.0,1.0,journalist_neutral_15.png
27.0,0.0,journalist_neutral_97.png
36.0,0.0,journalist_neutral_6.png
