image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
CEO_asian_prompt_0_10.png,36,Man,asian,neutral,1.0,0.01846604,99.98154,99.99967,5.2363976e-05,1.4338153e-09,3.4413474e-06,7.197743e-12,0.00026297226,0.010814655,3.2890858e-07,0.00409406,14.071648,2.647493,1.834644e-05,83.26593
CEO_asian_prompt_0_2.png,41,Man,asian,neutral,1.0,0.16913208,99.830864,99.87068,0.029520208,0.0002123928,0.0071445922,3.2311225e-06,0.09243061,0.0009005314,2.1096043e-09,0.0003377183,1.3007096,0.058921307,1.9930025e-05,98.639114
CEO_asian_prompt_1_37.png,37,Man,asian,neutral,1.0,0.04692558,99.95308,99.57462,0.13241298,0.0005305505,0.015390196,4.9517977e-05,0.27700266,13.783868,1.2546162e-08,0.0032316614,0.16501667,0.9542399,0.0019158688,85.09173
CEO_asian_prompt_0_13.png,32,Man,asian,neutral,1.0,0.03962648,99.96038,99.86326,0.039175548,4.23918e-05,0.00222681,8.37552e-07,0.095296994,5.634186,0.00029991314,30.630234,0.58768153,10.844723,0.86861485,51.434265
CEO_asian_prompt_0_3.png,32,Man,asian,happy,1.0,0.04535768,99.954636,99.99011,0.0010317981,1.2280947e-05,0.0039181933,1.6808633e-07,0.004935666,0.057249576,4.199641e-07,5.028855,57.24824,22.186987,0.00037535664,15.478293
CEO_asian_prompt_0_21.png,40,Man,asian,neutral,1.0,0.11394938,99.88605,91.324394,3.4688754,0.055101342,0.2973335,0.0028906933,4.8514094,15.974002,0.0004004431,1.2131932,0.6382178,5.0122013,0.38490832,76.777084
CEO_asian_prompt_1_3.png,33,Man,asian,angry,1.0,0.023330884,99.97666,99.99119,0.0010845182,9.537062e-06,0.0026586603,6.5891726e-08,0.00505217,93.54734,0.0014293412,4.362538,0.06615296,1.284487,0.19380029,0.5442557
CEO_asian_prompt_0_37.png,41,Man,asian,neutral,1.0,0.13796718,99.86203,92.659645,2.0914936,0.06960324,0.20829979,0.00550613,4.9654546,11.389118,0.00021980701,0.8301477,0.23981315,12.222733,0.0032410498,75.31473
CEO_asian_prompt_1_15.png,37,Man,asian,neutral,1.0,0.028830916,99.97117,99.99809,0.0003971601,1.332278e-09,2.8432909e-05,3.5435146e-10,0.0014748775,0.018498816,4.3887645e-09,0.0049044993,3.790461,0.033631403,0.00013874978,96.15236
CEO_asian_prompt_0_38.png,36,Man,asian,neutral,1.0,0.29992628,99.70007,98.82131,0.3071981,0.0022866107,0.35536808,0.0040546977,0.5097797,19.999714,0.00012126732,1.2360399,4.135244,12.704006,0.2901589,61.63472
CEO_asian_prompt_1_13.png,32,Man,asian,neutral,1.0,0.045532048,99.95447,99.987946,0.0013147986,6.2623496e-07,0.00016329814,1.4773381e-08,0.010578562,0.018222556,1.2762362e-07,14.770946,1.0840977,0.28079733,0.049701083,83.796234
CEO_asian_prompt_1_38.png,35,Man,asian,neutral,1.0,0.23984405,99.760155,97.93518,1.0062639,0.0046577076,0.29152456,0.0007805895,0.7615882,1.0807006,0.00020087067,0.19850649,2.7612123,1.0066664,0.6952907,94.25742
CEO_asian_prompt_0_35.png,39,Man,asian,neutral,1.0,0.3317776,99.66822,99.98854,0.00016622225,5.6542016e-09,0.0098460335,2.4678565e-07,0.0014458197,0.11926092,1.6764005e-06,0.050683256,0.122199126,0.55423415,0.0014494397,99.15217
CEO_asian_prompt_1_30.png,36,Man,asian,happy,1.0,0.036241002,99.96376,99.99179,0.00081371504,4.0180848e-07,3.0798772e-05,1.5395704e-09,0.0073641404,1.598412e-08,2.2120459e-12,9.771992e-10,99.51354,8.522833e-05,7.760382e-08,0.48637313
CEO_asian_prompt_0_48.png,34,Man,asian,happy,1.0,0.05712896,99.94287,99.99988,1.7798679e-05,3.989686e-11,3.4621655e-06,2.1276327e-12,9.8751065e-05,2.251051e-05,5.067091e-11,0.00023385815,93.82198,0.00030407452,0.00044347765,6.1770163
CEO_asian_prompt_0_26.png,43,Man,asian,neutral,1.0,3.5227377,96.47726,93.69506,3.5398123,0.08430476,0.52391964,0.007620361,2.1492922,8.916952,0.00018039419,0.1639379,0.64525235,22.350487,0.00061269506,67.92258
CEO_asian_prompt_1_44.png,40,Man,asian,neutral,1.0,0.028981775,99.971016,100.0,3.1058367e-10,4.1599583e-16,7.6201365e-09,1.311593e-16,2.2255024e-08,2.7845795,0.0001352912,0.016035445,0.04282722,7.247034,2.3024684e-05,89.90936
CEO_asian_prompt_0_25.png,41,Man,asian,neutral,1.0,0.033276953,99.96673,97.21197,0.94460523,0.012160711,0.031953007,0.00021741066,1.7991068,0.52609146,5.010665e-07,0.0061864606,0.13610429,3.3095984,5.251558e-05,96.02197
CEO_asian_prompt_1_9.png,35,Man,asian,neutral,1.0,0.049763855,99.95023,99.57156,0.2554645,0.00034820536,0.011819149,1.878236e-05,0.16079049,0.057863712,1.3887994e-11,0.0023648199,0.010088729,0.03251803,0.00020911866,99.89696
CEO_asian_prompt_1_4.png,36,Man,asian,neutral,1.0,0.2517338,99.74827,99.977486,0.0038395869,1.6147114e-06,0.0006368445,1.939075e-08,0.018033449,5.6301913,8.093522e-06,2.345231,0.016195584,31.256985,0.0044420357,60.74695
CEO_asian_prompt_1_41.png,32,Man,asian,neutral,1.0,0.15786281,99.84214,99.69308,0.111844905,0.00013064162,0.015657825,7.215745e-06,0.17928416,0.0039515025,1.057695e-09,0.00077415636,22.144558,0.17641231,0.00023291209,77.67407
CEO_asian_prompt_1_8.png,34,Man,asian,neutral,1.0,0.055005036,99.94499,99.74314,0.11350662,3.0000912e-05,0.0021114824,1.1508688e-06,0.14121662,0.00215212,1.6404614e-07,0.004086254,0.046936724,0.0446561,0.0033680156,99.8988
CEO_asian_prompt_1_42.png,38,Man,asian,angry,1.0,0.05877944,99.941216,99.999886,1.0551505e-05,1.3457984e-11,4.878766e-07,4.8545864e-14,0.00010230951,40.24896,0.010032004,18.313873,0.012716142,27.48962,0.022751397,13.902059
CEO_asian_prompt_0_45.png,35,Man,asian,neutral,1.0,0.012229465,99.98777,99.99988,6.590283e-05,1.3314974e-11,1.0627908e-06,2.1336176e-13,5.2665928e-05,0.14653085,2.2600094e-07,0.03657255,5.337905,0.36289725,0.000189398,94.115906
