image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
"teacher_female, elderly, asian_74.png",Female,Old,Asian,Female,Female,Female,True,[4.554752e-04 9.995445e-01],"[0.0023911123, 0.9976089]",60-69,50,57.0,Old,Middle,False,"[2.1074924e-05 3.6172956e-04 5.6955474e-04 1.4658918e-03 9.0043517e-03
 4.0942907e-02 2.9892147e-01 4.7590789e-01 1.7280510e-01]",15,Asian,Asian,True,0,[202 183 743 724]
"teacher_female, elderly, asian_95.png",Female,Old,Asian,Female,Female,Female,True,[0.00835154 0.9916485 ],"[9.453309e-05, 0.9999055]",70+,53,74.0,Old,Old,False,"[1.46605441e-06 1.29455875e-05 1.81056785e-05 7.38939561e-05
 5.14685176e-04 4.56334837e-03 6.54949397e-02 4.51787889e-01
 4.77532685e-01]",22,Asian,Asian,True,0,[248 215 698 665]
"teacher_female, elderly, black_122.png",Female,Old,Black,Female,Female,Female,True,[7.830601e-04 9.992170e-01],"[0.29990938, 0.70009056]",60-69,38,78.0,Old,Old,False,"[7.4474650e-07 2.4212309e-06 1.6995415e-05 1.2944118e-04 7.2933659e-03
 9.9199571e-02 4.1856214e-01 4.4019121e-01 3.4604054e-02]",27,Black,Black,True,0,[302 316 677 692]
"teacher_female, elderly, black_30.png",Female,Old,Black,Female,Female,Female,True,[9.359977e-04 9.990640e-01],"[1.5781899e-05, 0.9999842999999999]",60-69,45,72.0,Old,Old,False,"[1.5729700e-05 8.1076039e-05 1.2138967e-04 1.5185167e-04 4.2009670e-03
 5.8672547e-02 2.4876238e-01 5.9631604e-01 9.1677964e-02]",20,Black,Black,True,0,[326 235 640 549]
"teacher_female, elderly, black_73.png",Female,Middle,Black,Female,Female,Female,True,[4.926920e-04 9.995073e-01],"[0.06377025, 0.9362296999999999]",50-59,38,72.0,Middle,Old,True,"[3.00479132e-06 9.51954189e-06 4.35275651e-05 2.20470218e-04
 1.28168715e-02 1.90242976e-01 4.43670511e-01 3.39797854e-01
 1.31952735e-02]",17,Black,Black,True,0,[302 202 677 578]
"teacher_female, elderly, indian_14.png",Female,Old,Indian,Female,Female,Female,True,[0.00174025 0.9982597 ],"[0.010271155999999998, 0.9897288000000001]",70+,39,65.0,Old,Old,False,"[9.2696491e-06 2.5541498e-04 1.9594825e-04 7.1421571e-05 5.8492459e-04
 4.8552882e-03 5.1489633e-02 3.4942853e-01 5.9310955e-01]",36,Indian,Indian,True,0,[302 240 677 615]
"teacher_female, elderly, indian_149.png",Female,Old,Indian,Female,Female,Female,True,[4.2626754e-05 9.9995738e-01],"[0.15379977, 0.8462002599999999]",60-69,39,70.0,Old,Old,False,"[8.9952277e-07 1.4961859e-05 2.7262176e-05 3.1252785e-05 5.4409431e-04
 7.5333891e-03 9.3320772e-02 5.1476079e-01 3.8376659e-01]",26,Indian,Indian,True,0,[326 203 640 517]
"teacher_female, elderly, indian_6.png",Female,Old,Indian,Female,Female,Female,True,[8.472787e-04 9.991527e-01],"[0.0052620053, 0.994738]",70+,36,65.0,Old,Old,False,"[2.5465094e-06 2.3363827e-05 2.3485576e-05 1.9653893e-05 3.3824678e-04
 6.4715561e-03 9.0144880e-02 4.5060697e-01 4.5236930e-01]",39,Indian,Indian,True,0,[294 261 744 711]
"teacher_female, elderly, white_0.png",Female,Old,White,Female,Female,Female,True,[2.2387916e-04 9.9977618e-01],"[0.00041569576, 0.9995843000000001]",70+,48,76.0,Old,Old,False,"[6.3330327e-07 1.0135622e-05 1.5861788e-05 8.7206317e-06 3.6386486e-05
 4.6070523e-04 1.3023097e-02 1.9002827e-01 7.9641616e-01]",27,White,White,True,0,[416 240 791 615]
"teacher_female, elderly, white_127.png",Female,Old,White,Female,Female,Female,True,[3.8462866e-04 9.9961531e-01],"[0.0020234366, 0.9979765999999999]",70+,47,79.0,Old,Old,False,"[1.2676603e-07 1.3064958e-06 2.8506354e-06 1.0792332e-06 6.8558611e-06
 2.5552299e-04 1.8055174e-02 1.8084466e-01 8.0083239e-01]",28,White,White,True,0,[ -2 512 179 692]
