group,category,percentage
age,Middle,30.59701492537313
age,Old,24.62686567164179
age,Young,44.776119402985074
gender,Female,45.52238805970149
gender,Male,54.47761194029851
intersection,Middle_Female_Asian,2.238805970149253
intersection,Middle_Female_Black,4.477611940298507
intersection,Middle_Female_Indian,1.4925373134328357
intersection,Middle_Female_White,2.238805970149253
intersection,Middle_Male_Asian,3.731343283582089
intersection,Middle_Male_Black,5.223880597014925
intersection,Middle_Male_Indian,8.208955223880597
intersection,Middle_Male_White,2.985074626865672
intersection,Old_Female_Asian,3.731343283582089
intersection,Old_Female_Black,1.4925373134328357
intersection,Old_Female_Indian,2.238805970149253
intersection,Old_Female_White,4.477611940298507
intersection,Old_Male_Asian,5.223880597014925
intersection,Old_Male_Black,2.985074626865672
intersection,Old_Male_Indian,1.4925373134328357
intersection,Old_Male_White,2.985074626865672
intersection,Young_Female_Asian,5.970149253731343
intersection,Young_Female_Black,6.7164179104477615
intersection,Young_Female_Indian,5.223880597014925
intersection,Young_Female_White,5.223880597014925
intersection,Young_Male_Asian,3.731343283582089
intersection,Young_Male_Black,5.970149253731343
intersection,Young_Male_Indian,6.7164179104477615
intersection,Young_Male_White,5.223880597014925
race,Asian,24.62686567164179
race,Black,26.86567164179105
race,Indian,25.37313432835821
race,White,23.134328358208958
