group,category,percentage
age,Middle,81.57894736842105
age,Old,0.0
age,Young,18.421052631578945
gender,Female,42.10526315789473
gender,Male,57.89473684210527
intersection,Middle_Female_Asian,2.631578947368421
intersection,Middle_Female_Black,7.894736842105263
intersection,Middle_Female_Indian,5.263157894736842
intersection,Middle_Female_White,7.894736842105263
intersection,Middle_Male_Asian,13.157894736842104
intersection,Middle_Male_Black,15.789473684210526
intersection,Middle_Male_Indian,18.421052631578945
intersection,Middle_Male_White,10.526315789473683
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,5.263157894736842
intersection,Young_Female_Black,2.631578947368421
intersection,Young_Female_Indian,5.263157894736842
intersection,Young_Female_White,5.263157894736842
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,21.052631578947366
race,Black,26.31578947368421
race,Indian,28.947368421052637
race,White,23.684210526315788
