age_insightface,gender_insightface,image
35,1,waiter_white_21.png
33,1,waiter_white_18.png
34,1,waiter_white_4.png
40,1,waiter_white_2.png
33,1,waiter_white_27.png
33,1,waiter_white_23.png
31,1,waiter_white_40.png
35,1,waiter_white_29.png
34,1,waiter_white_32.png
33,1,waiter_white_11.png
27,1,waiter_white_13.png
32,1,waiter_white_1.png
33,1,waiter_white_22.png
27,1,waiter_white_12.png
37,1,waiter_white_10.png
35,1,waiter_white_17.png
33,1,waiter_white_38.png
32,1,waiter_white_39.png
32,1,waiter_white_46.png
38,1,waiter_white_45.png
28,1,waiter_white_7.png
36,1,waiter_white_24.png
32,1,waiter_white_14.png
29,1,waiter_white_3.png
35,1,waiter_white_47.png
32,1,waiter_white_0.png
32,1,waiter_white_31.png
37,1,waiter_white_41.png
44,1,waiter_white_6.png
37,1,waiter_white_35.png
33,1,waiter_white_33.png
29,1,waiter_white_49.png
29,1,waiter_white_34.png
29,1,waiter_white_5.png
31,1,waiter_white_26.png
30,1,waiter_white_16.png
41,1,waiter_white_20.png
36,1,waiter_white_44.png
33,1,waiter_white_36.png
38,1,waiter_white_8.png
35,1,waiter_white_19.png
32,1,waiter_white_15.png
32,1,waiter_white_28.png
30,1,waiter_white_30.png
39,1,waiter_white_48.png
33,1,waiter_white_25.png
36,1,waiter_white_37.png
35,1,waiter_white_42.png
32,1,waiter_white_43.png
28,1,waiter_white_9.png
