group,category,percentage
age,Middle,91.11111111111111
age,Old,0.0
age,Young,8.88888888888889
gender,Female,48.888888888888886
gender,Male,51.11111111111111
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,42.22222222222222
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,3.7037037037037033
intersection,Middle_Male_White,45.18518518518518
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,6.666666666666667
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,2.2222222222222223
race,Asian,0.0
race,Black,0.0
race,Indian,3.7037037037037033
race,White,96.29629629629628
