group,category,percentage
age,Middle,0.0
age,Old,0.0
age,Young,100.0
gender,Female,7.142857142857142
gender,Male,92.85714285714286
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,2.380952380952381
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,4.761904761904762
intersection,Young_Male_Asian,23.809523809523807
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,2.380952380952381
intersection,Young_Male_White,66.66666666666666
race,Asian,26.190476190476197
race,Black,0.0
race,Indian,2.380952380952381
race,White,71.42857142857143
