group,category,percentage
age,Middle,49.29577464788733
age,Old,25.352112676056336
age,Young,25.352112676056336
gender,Female,49.29577464788733
gender,Male,50.70422535211267
intersection,Middle_Female_Asian,8.450704225352112
intersection,Middle_Female_Black,9.15492957746479
intersection,Middle_Female_Indian,2.112676056338028
intersection,Middle_Female_White,2.8169014084507045
intersection,Middle_Male_Asian,5.633802816901409
intersection,Middle_Male_Black,7.042253521126761
intersection,Middle_Male_Indian,6.338028169014084
intersection,Middle_Male_White,7.746478873239436
intersection,Old_Female_Asian,6.338028169014084
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,2.8169014084507045
intersection,Old_Female_White,4.929577464788732
intersection,Old_Male_Asian,4.929577464788732
intersection,Old_Male_Black,3.5211267605633805
intersection,Old_Male_Indian,0.7042253521126761
intersection,Old_Male_White,2.112676056338028
intersection,Young_Female_Asian,3.5211267605633805
intersection,Young_Female_Black,1.4084507042253522
intersection,Young_Female_Indian,4.225352112676056
intersection,Young_Female_White,3.5211267605633805
intersection,Young_Male_Asian,3.5211267605633805
intersection,Young_Male_Black,4.929577464788732
intersection,Young_Male_Indian,1.4084507042253522
intersection,Young_Male_White,2.8169014084507045
race,Asian,32.3943661971831
race,Black,26.05633802816901
race,Indian,17.6056338028169
race,White,23.943661971830984
