group,category,percentage
age,Middle,40.0
age,Old,3.2
age,Young,56.8
gender,Female,42.4
gender,Male,57.6
intersection,Middle_Female_Asian,3.2
intersection,Middle_Female_Black,5.6000000000000005
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,2.4
intersection,Middle_Male_Asian,7.199999999999999
intersection,Middle_Male_Black,4.0
intersection,Middle_Male_Indian,9.6
intersection,Middle_Male_White,8.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,1.6
intersection,Old_Male_Asian,0.8
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.8
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,8.0
intersection,Young_Female_Black,9.6
intersection,Young_Female_Indian,0.8
intersection,Young_Female_White,11.2
intersection,Young_Male_Asian,3.2
intersection,Young_Male_Black,8.0
intersection,Young_Male_Indian,7.199999999999999
intersection,Young_Male_White,8.799999999999999
race,Asian,22.4
race,Black,27.200000000000003
race,Indian,18.4
race,White,32.0
