group,category,percentage
age,Middle,47.72727272727273
age,Old,0.0
age,Young,52.27272727272727
gender,Female,36.36363636363637
gender,Male,63.63636363636363
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,6.8181818181818175
intersection,Middle_Male_Asian,9.090909090909092
intersection,Middle_Male_Black,2.272727272727273
intersection,Middle_Male_Indian,13.636363636363637
intersection,Middle_Male_White,15.909090909090908
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,6.8181818181818175
intersection,Young_Female_Black,20.454545454545457
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,2.272727272727273
intersection,Young_Male_Asian,2.272727272727273
intersection,Young_Male_Black,9.090909090909092
intersection,Young_Male_Indian,4.545454545454546
intersection,Young_Male_White,6.8181818181818175
race,Asian,18.181818181818183
race,Black,31.818181818181817
race,Indian,18.181818181818183
race,White,31.818181818181817
