group,category,percentage
age,Middle,51.42857142857142
age,Old,2.857142857142857
age,Young,45.71428571428572
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,12.857142857142856
intersection,Middle_Male_Black,7.142857142857142
intersection,Middle_Male_Indian,17.142857142857142
intersection,Middle_Male_White,14.285714285714285
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,1.4285714285714286
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,1.4285714285714286
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,5.714285714285714
intersection,Young_Male_Black,14.285714285714285
intersection,Young_Male_Indian,10.0
intersection,Young_Male_White,15.714285714285714
race,Asian,20.0
race,Black,21.428571428571427
race,Indian,28.57142857142857
race,White,30.0
