age_insightface,gender_insightface,image
39.0,1.0,mechanic_black_41.png
38.0,1.0,mechanic_black_24.png
28.0,1.0,mechanic_black_14.png
49.0,1.0,mechanic_black_18.png
33.0,1.0,mechanic_black_9.png
,,mechanic_black_49.png
29.0,1.0,mechanic_black_26.png
22.0,1.0,mechanic_black_31.png
29.0,1.0,mechanic_black_4.png
25.0,1.0,mechanic_black_16.png
35.0,1.0,mechanic_black_11.png
23.0,1.0,mechanic_black_23.png
34.0,1.0,mechanic_black_44.png
35.0,1.0,mechanic_black_25.png
48.0,1.0,mechanic_black_6.png
33.0,1.0,mechanic_black_3.png
31.0,1.0,mechanic_black_2.png
35.0,1.0,mechanic_black_13.png
32.0,1.0,mechanic_black_19.png
26.0,1.0,mechanic_black_35.png
28.0,1.0,mechanic_black_38.png
34.0,1.0,mechanic_black_29.png
32.0,1.0,mechanic_black_48.png
23.0,1.0,mechanic_black_33.png
33.0,1.0,mechanic_black_17.png
,,mechanic_black_32.png
35.0,1.0,mechanic_black_45.png
25.0,1.0,mechanic_black_30.png
29.0,1.0,mechanic_black_20.png
36.0,1.0,mechanic_black_5.png
32.0,1.0,mechanic_black_0.png
33.0,1.0,mechanic_black_22.png
28.0,1.0,mechanic_black_12.png
51.0,1.0,mechanic_black_8.png
34.0,1.0,mechanic_black_34.png
42.0,1.0,mechanic_black_28.png
37.0,1.0,mechanic_black_27.png
28.0,1.0,mechanic_black_21.png
28.0,1.0,mechanic_black_43.png
38.0,1.0,mechanic_black_42.png
31.0,1.0,mechanic_black_46.png
30.0,1.0,mechanic_black_39.png
26.0,1.0,mechanic_black_36.png
47.0,1.0,mechanic_black_10.png
44.0,1.0,mechanic_black_47.png
34.0,1.0,mechanic_black_37.png
32.0,1.0,mechanic_black_15.png
34.0,1.0,mechanic_black_7.png
30.0,1.0,mechanic_black_40.png
39.0,1.0,mechanic_black_1.png
