age_insightface,gender_insightface,image
34.0,1.0,writer_male_48.png
28.0,1.0,writer_male_17.png
44.0,1.0,writer_male_16.png
53.0,1.0,writer_male_45.png
42.0,1.0,writer_male_6.png
34.0,1.0,writer_male_0.png
43.0,1.0,writer_male_10.png
36.0,1.0,writer_male_14.png
48.0,1.0,writer_male_42.png
37.0,1.0,writer_male_25.png
31.0,1.0,writer_male_32.png
40.0,1.0,writer_male_22.png
34.0,1.0,writer_male_2.png
34.0,1.0,writer_male_49.png
40.0,1.0,writer_male_47.png
48.0,1.0,writer_male_9.png
41.0,1.0,writer_male_35.png
34.0,1.0,writer_male_13.png
41.0,1.0,writer_male_28.png
32.0,1.0,writer_male_26.png
39.0,1.0,writer_male_7.png
39.0,1.0,writer_male_29.png
33.0,1.0,writer_male_41.png
50.0,1.0,writer_male_4.png
32.0,1.0,writer_male_34.png
31.0,1.0,writer_male_19.png
37.0,1.0,writer_male_15.png
52.0,1.0,writer_male_21.png
,,writer_male_23.png
36.0,1.0,writer_male_38.png
30.0,1.0,writer_male_39.png
31.0,1.0,writer_male_40.png
42.0,1.0,writer_male_33.png
40.0,1.0,writer_male_8.png
33.0,1.0,writer_male_46.png
31.0,1.0,writer_male_1.png
36.0,1.0,writer_male_20.png
40.0,1.0,writer_male_44.png
39.0,1.0,writer_male_30.png
40.0,1.0,writer_male_36.png
39.0,1.0,writer_male_24.png
31.0,1.0,writer_male_43.png
44.0,1.0,writer_male_27.png
39.0,1.0,writer_male_3.png
44.0,1.0,writer_male_31.png
36.0,1.0,writer_male_37.png
33.0,1.0,writer_male_11.png
32.0,1.0,writer_male_5.png
37.0,1.0,writer_male_12.png
33.0,1.0,writer_male_18.png
