image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
cashier_elderly_prompt_0_0.png,Female,Old,Asian,Female,Female,Female,True,[3.9122495e-04 9.9960881e-01],"[0.0069389206000000005, 0.993061]",70+,49,79,Old,Old,False,"[1.5107514e-07 1.7932063e-06 2.3089378e-06 2.8557088e-07 3.7034229e-06
 5.3480497e-05 5.5396785e-03 2.4548733e-01 7.4891126e-01]",26,Asian,White,False,0,[294 168 744 619]
cashier_elderly_prompt_0_11.png,Female,Old,Asian,Female,Female,Female,True,[0.0016118 0.9983882],"[0.046514516, 0.9534855]",70+,47,79,Old,Old,False,"[6.1091129e-08 1.1902802e-06 1.1333852e-06 1.6512067e-07 8.9548513e-07
 6.4004139e-06 9.5689413e-04 9.2612848e-02 9.0642047e-01]",28,Asian,Asian,True,0,[225 240 601 615]
cashier_elderly_prompt_0_13.png,Female,Old,White,Female,Female,Female,True,[0.00580163 0.9941984 ],"[0.09430232999999999, 0.9056976]",70+,52,81,Old,Old,False,"[4.1642380e-07 6.8324475e-06 1.2912235e-05 1.7728221e-06 7.6530359e-06
 9.9915087e-05 4.0244162e-03 1.7426637e-01 8.2157975e-01]",23,White,Asian,False,0,[263 165 640 540]
cashier_elderly_prompt_0_14.png,Female,Old,White,Female,Female,Female,True,[0.00204066 0.9979593 ],"[5.700938e-05, 0.9999429999999999]",70+,54,79,Old,Old,False,"[5.9205797e-07 5.1285788e-06 9.1107122e-06 8.3691896e-07 5.1944126e-06
 9.7998585e-05 9.3273548e-03 2.2740634e-01 7.6314747e-01]",21,White,White,True,0,[390 295 651 556]
cashier_elderly_prompt_0_15.png,Female,Old,White,Female,Female,Female,True,[0.00196632 0.99803376],"[0.03020749, 0.9697925]",70+,47,78,Old,Old,False,"[2.0207729e-07 3.7498353e-06 5.1702414e-06 6.1883640e-07 3.6151755e-06
 5.1454488e-05 3.2032421e-03 1.4684546e-01 8.4988654e-01]",28,White,White,True,0,[202 168 654 619]
cashier_elderly_prompt_0_16.png,Female,Old,White,Female,Female,Female,True,[7.174887e-04 9.992825e-01],"[0.015043831, 0.9849562000000001]",70+,52,77,Old,Old,False,"[9.64806759e-08 2.01014745e-06 3.57313911e-06 3.54317422e-07
 1.45664058e-06 2.55906452e-05 2.97151785e-03 1.02314435e-01
 8.94680977e-01]",23,White,White,True,0,[302 240 677 615]
cashier_elderly_prompt_0_18.png,Female,Old,White,Female,Female,Female,True,[0.01083443 0.98916554],"[0.053402433, 0.9465975]",70+,51,74,Old,Old,False,"[3.6307270e-07 4.4224939e-06 6.4139790e-06 6.3260035e-07 4.5194906e-06
 7.0673777e-05 4.8994520e-03 1.9253127e-01 8.0248231e-01]",24,White,White,True,0,[302 202 677 578]
cashier_elderly_prompt_0_2.png,Female,Old,White,Female,Female,Female,True,[0.00203154 0.9979685 ],"[0.09585879, 0.9041412]",70+,54,79,Old,Old,False,"[1.2392786e-07 1.7695917e-06 3.0879596e-06 3.3357040e-07 2.0650775e-06
 2.6502645e-05 2.4488294e-03 1.3659573e-01 8.6092156e-01]",21,White,White,True,0,[389 267 702 581]
cashier_elderly_prompt_0_20.png,Female,Old,White,Female,Female,Female,True,[3.1616606e-04 9.9968380e-01],"[2.3519213e-06, 0.9999975999999999]",70+,53,79,Old,Old,False,"[1.4568180e-07 2.7024232e-06 4.7157937e-06 2.6599119e-07 1.7872779e-06
 3.2486740e-05 4.0178201e-03 1.1628001e-01 8.7966001e-01]",22,White,White,True,0,[385 207 602 424]
cashier_elderly_prompt_0_21.png,Female,Old,Indian,Female,Female,Female,True,[0.00100845 0.99899155],"[0.023081627, 0.9769184]",70+,46,77,Old,Old,False,"[1.83801809e-08 6.63905837e-07 6.89379135e-07 1.13476474e-07
 3.39482568e-07 2.13517365e-06 2.45160074e-04 3.52941602e-02
 9.64456797e-01]",29,Indian,Asian,False,0,[302 202 677 578]
cashier_elderly_prompt_0_23.png,Female,Old,White,Female,Female,Female,True,[0.00373908 0.99626094],"[0.0050154, 0.9949846]",70+,51,78,Old,Old,False,"[2.8671286e-07 2.6496296e-06 3.6434824e-06 5.2289460e-07 4.5374281e-06
 6.8442489e-05 5.0394242e-03 2.2199589e-01 7.7288455e-01]",24,White,White,True,0,[302 240 677 615]
cashier_elderly_prompt_0_24.png,Female,Old,White,Female,Female,Female,True,[0.00138663 0.9986133 ],"[0.013187585, 0.98681244]",70+,56,73,Old,Old,False,"[7.8300850e-08 1.2096286e-06 2.0266009e-06 3.1230326e-07 1.5106774e-06
 1.7252458e-05 1.5720855e-03 9.7008519e-02 9.0139699e-01]",19,White,White,True,0,[302 202 677 578]
