image,gender,age,race,gender_fair,gender_deepface,gender_insightface,equal_gender,gender_scores_fair,gender_scores_deep,age_fair,age_deepface,age_insightface,age_bin_fair,age_bin_insightface,equal_age,age_scores_fair,age_diff,race_fair,race4_deepface,equal_race,face_fair,bbox
software engineer_neutral_prompt_0_0.png,Male,Young,White,Male,Male,Male,True,[9.9980193e-01 1.9810932e-04],"[0.9999110400000001, 8.895852e-05]",20-29,28,37.0,Young,Middle,True,"[2.8097404e-07 2.6078365e-05 9.2422338e-03 7.8864473e-01 2.0105864e-01
 1.0268412e-03 1.1642092e-06 1.6161954e-08 3.6691955e-10]",3,White,White,True,0,[248 261 698 711]
software engineer_neutral_prompt_0_1.png,Male,Young,Indian,Male,Male,Male,True,[9.9999619e-01 3.7984157e-06],"[0.99946556, 0.00053447887]",20-29,30,32.0,Young,Middle,False,"[8.68831933e-07 5.05100033e-05 1.05451895e-02 7.61752367e-01
 2.25336835e-01 2.30659917e-03 7.49526589e-06 1.56735027e-07
 3.25980709e-09]",5,Indian,White,False,0,[339 202 715 578]
software engineer_neutral_prompt_0_10.png,Male,Young,White,Male,Male,Male,True,[9.9995536e-01 4.4688728e-05],"[0.9999968, 3.1856567000000003e-06]",20-29,29,28.0,Young,Young,True,"[2.70628050e-07 1.91827621e-05 5.97078446e-03 8.78842890e-01
 1.14720166e-01 4.46202321e-04 4.51131910e-07 8.85095996e-09
 2.04878808e-10]",4,White,White,True,0,[358 362 670 675]
software engineer_neutral_prompt_0_11.png,Male,Young,White,Male,Male,Male,True,[9.9999291e-01 7.0540627e-06],"[0.9999118, 8.815239e-05]",20-29,26,29.0,Young,Young,True,"[2.1593043e-07 8.8746938e-06 3.8114041e-03 8.5624141e-01 1.3923123e-01
 7.0613134e-04 6.9850529e-07 1.7553068e-08 2.6478572e-10]",1,White,White,True,0,[294 168 744 619]
software engineer_neutral_prompt_0_12.png,Male,Young,White,Male,Male,Male,True,[9.999932e-01 6.862048e-06],"[0.99985, 0.0001498914]",20-29,28,33.0,Young,Middle,True,"[1.4621294e-07 9.1723385e-05 1.3042806e-01 8.4211528e-01 2.7176743e-02
 1.8754668e-04 4.7503877e-07 9.5266657e-09 1.9950043e-10]",3,White,White,True,0,[358 331 670 643]
software engineer_neutral_prompt_0_13.png,Male,Young,Indian,Male,Male,Male,True,[9.999995e-01 4.502605e-07],"[0.9996857, 0.00031441733]",20-29,26,29.0,Young,Young,True,"[1.2830379e-06 4.6191282e-05 4.5273094e-03 7.0534533e-01 2.8570998e-01
 4.3607890e-03 9.0448748e-06 1.2986430e-07 1.6096789e-09]",1,Indian,White,False,0,[363 321 624 582]
software engineer_neutral_prompt_0_14.png,Male,Young,White,Male,Male,Male,True,[9.9998629e-01 1.3678178e-05],"[0.9997356000000001, 0.00026446773]",20-29,28,45.0,Young,Middle,True,"[2.0801860e-08 6.1364294e-06 5.7133351e-02 9.0707082e-01 3.5500601e-02
 2.8827571e-04 7.9352509e-07 8.6448519e-09 1.7544272e-10]",3,White,White,True,0,[294 168 744 619]
software engineer_neutral_prompt_0_15.png,Male,Middle,Indian,Male,Male,Male,True,[9.9994981e-01 5.0178387e-05],"[0.99964836, 0.00035167336]",30-39,31,36.0,Middle,Middle,True,"[4.4412423e-06 8.6695916e-05 5.8452431e-03 4.3637308e-01 5.2146709e-01
 3.6005411e-02 2.1544952e-04 2.4381866e-06 4.3088601e-08]",4,Indian,White,False,0,[337 348 599 609]
software engineer_neutral_prompt_0_16.png,Male,Young,White,Male,Male,Male,True,[9.9999225e-01 7.7074383e-06],"[0.9999778, 2.2159496e-05]",20-29,32,37.0,Young,Middle,False,"[7.7121786e-07 1.4318976e-05 1.9722229e-03 5.0045037e-01 4.8723704e-01
 1.0305397e-02 1.9698096e-05 1.4263009e-07 1.7459694e-09]",7,White,White,True,0,[235 121 884 770]
software engineer_neutral_prompt_0_17.png,Male,Middle,White,Male,Male,Male,True,[9.999908e-01 9.213769e-06],"[0.999996, 3.9018464e-06]",30-39,33,34.0,Middle,Middle,True,"[4.8638736e-07 8.6942828e-06 1.8192519e-04 2.2872750e-01 7.5318837e-01
 1.7877391e-02 1.5566971e-05 5.0825705e-08 6.8989858e-10]",2,White,White,True,0,[385 185 602 403]
