face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_1_4_face0.png,White,White,Male,20-29,"[7.1433753e-01 2.1222793e-05 2.2883281e-02 1.8971731e-01 2.8857706e-02
 1.7354616e-03 4.2447507e-02]",[9.6500289e-01 7.3271854e-05 1.7543666e-02 1.7380124e-02],[9.991354e-01 8.646630e-04],"[9.2692284e-07 9.2106767e-04 3.4376314e-01 6.4936626e-01 5.9307553e-03
 1.7786231e-05 3.5034244e-08 1.9124429e-09 4.0684352e-11]","[(363, 241) (624, 503)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_1_30_face0.png,Middle Eastern,White,Male,20-29,"[3.5803729e-01 6.0044613e-04 2.0397685e-01 1.6873800e-04 3.2755308e-04
 3.6345996e-02 4.0054312e-01]",[9.3799531e-01 4.1753307e-04 2.6426924e-04 6.1322879e-02],[9.9954563e-01 4.5438082e-04],"[9.1307021e-07 4.4821791e-05 1.0003936e-02 8.9781237e-01 9.1725528e-02
 4.1187645e-04 4.5793701e-07 9.2859374e-09 3.4598080e-10]","[(358, 172) (670, 485)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_0_21_face0.png,Indian,Indian,Male,20-29,"[1.9899303e-02 2.7969724e-04 1.6884537e-01 1.2487754e-04 6.2604697e-04
 6.9666052e-01 1.1356421e-01]",[1.3365285e-01 5.0958607e-04 7.7160430e-04 8.6506599e-01],[9.9994993e-01 5.0057679e-05],"[7.1705983e-08 2.3916127e-05 1.0664480e-02 8.8357747e-01 1.0533463e-01
 3.9920051e-04 2.5689138e-07 4.2763588e-09 6.9345328e-11]","[(358, 172) (670, 485)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_0_17_face0.png,White,White,Male,20-29,"[7.1794093e-01 1.6392194e-05 6.0150746e-02 1.8757378e-03 1.1231822e-03
 8.8226153e-03 2.1007043e-01]",[9.9172270e-01 2.5825095e-05 1.1751216e-03 7.0763058e-03],[9.9999613e-01 3.9031697e-06],"[1.2082395e-06 4.5884219e-05 3.5221567e-03 7.9489237e-01 2.0066157e-01
 8.7631744e-04 5.4513657e-07 6.3424239e-09 9.4629089e-11]","[(363, 295) (581, 513)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_1_13_face0.png,White,White,Male,20-29,"[5.9039944e-01 3.3749486e-04 2.1714212e-01 3.0374771e-03 2.0880746e-03
 1.7815575e-02 1.6917980e-01]",[9.4774580e-01 4.6418019e-04 2.9316559e-03 4.8858378e-02],[9.9995291e-01 4.7128975e-05],"[1.0692928e-06 1.8784631e-04 4.4605870e-02 9.0918732e-01 4.5818344e-02
 1.9929075e-04 3.1448727e-07 6.5145680e-09 2.1070055e-10]","[(363, 295) (624, 556)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_0_35_face0.png,White,White,Male,20-29,"[6.3088286e-01 1.3239482e-04 1.1751699e-01 6.2389118e-03 2.5488262e-03
 1.1713481e-02 2.3096660e-01]",[9.8776507e-01 8.9147085e-05 5.3974790e-03 6.7484332e-03],[9.9999386e-01 6.1654114e-06],"[8.9905240e-07 2.9132672e-05 9.4924765e-03 9.0295452e-01 8.6955883e-02
 5.6567165e-04 1.3658747e-06 3.6771414e-08 6.5380068e-10]","[(326, 235) (640, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_0_49_face0.png,Middle Eastern,White,Male,20-29,"[1.7232619e-01 1.1104475e-04 2.3388071e-01 1.6582541e-02 1.5765419e-02
 1.7057246e-01 3.9076158e-01]",[6.6261953e-01 1.6028975e-04 1.4213850e-02 3.2300630e-01],[9.9999791e-01 2.1540575e-06],"[4.0188123e-08 1.0029975e-05 2.8475730e-02 9.5843637e-01 1.3058314e-02
 1.9504221e-05 1.6709647e-08 5.8574950e-10 8.0483424e-12]","[(311, 189) (572, 450)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_0_41_face0.png,Southeast Asian,Indian,Male,20-29,"[0.01289306 0.00133054 0.1430658  0.20185423 0.31839532 0.2570991
 0.06536196]",[0.00861215 0.00073237 0.46353763 0.52711785],[9.9999934e-01 6.3883937e-07],"[1.5976553e-08 1.5250631e-05 8.9614928e-02 9.0089351e-01 9.4592301e-03
 1.7105036e-05 2.0686043e-08 1.2477099e-09 1.4169682e-11]","[(419, 236) (600, 417)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_0_9_face0.png,White,White,Male,10-19,"[0.43642208 0.0006467  0.32663783 0.00154085 0.00143107 0.01691058
 0.21641092]",[0.93960035 0.00125356 0.00386919 0.05527691],[0.5859031  0.41409695],"[2.6234467e-08 1.3608333e-03 9.3108052e-01 6.7470632e-02 8.7645596e-05
 2.9999254e-07 2.4321978e-10 1.7076058e-11 4.5207772e-13]","[(302, 165) (677, 540)]"
classification/analyzers/fairface/detected_faces/exp2/Stablexl1.0_software engineer_young/software engineer_young_prompt_1_38_face0.png,Middle Eastern,White,Male,20-29,"[0.23247296 0.00057312 0.24578936 0.01107554 0.01412303 0.18558267
 0.31038335]",[0.6715515  0.00148807 0.00961592 0.31734452],[9.999844e-01 1.565527e-05],"[1.2475259e-06 5.9890343e-05 5.3198948e-03 8.3497500e-01 1.5843332e-01
 1.2087802e-03 1.8914025e-06 5.5638822e-08 1.3230743e-09]","[(363, 295) (624, 556)]"
