group,category,percentage
age,Middle,58.82352941176471
age,Old,0.0
age,Young,41.17647058823529
gender,Female,52.94117647058824
gender,Male,47.05882352941176
intersection,Middle_Female_Asian,8.823529411764707
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,2.941176470588235
intersection,Middle_Male_Asian,14.705882352941178
intersection,Middle_Male_Black,5.88235294117647
intersection,Middle_Male_Indian,8.823529411764707
intersection,Middle_Male_White,17.647058823529413
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,14.705882352941178
intersection,Young_Female_Black,8.823529411764707
intersection,Young_Female_Indian,14.705882352941178
intersection,Young_Female_White,2.941176470588235
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,38.23529411764706
race,Black,14.705882352941178
race,Indian,23.52941176470588
race,White,23.52941176470588
