group,category,percentage
age,Middle,27.94117647058824
age,Old,16.176470588235293
age,Young,55.88235294117647
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,16.176470588235293
intersection,Middle_Female_Black,5.88235294117647
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,5.88235294117647
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,2.941176470588235
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,4.411764705882353
intersection,Old_Female_White,8.823529411764707
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,20.588235294117645
intersection,Young_Female_Black,8.823529411764707
intersection,Young_Female_Indian,16.176470588235293
intersection,Young_Female_White,10.294117647058822
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,39.70588235294117
race,Black,14.705882352941178
race,Indian,20.588235294117645
race,White,25.0
