group,category,percentage
age,Middle,59.523809523809526
age,Old,40.47619047619048
age,Young,0.0
gender,Female,45.23809523809524
gender,Male,54.761904761904766
intersection,Middle_Female_Asian,7.142857142857142
intersection,Middle_Female_Black,14.285714285714285
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,16.666666666666664
intersection,Middle_Male_Black,9.523809523809524
intersection,Middle_Male_Indian,11.904761904761903
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,4.761904761904762
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,2.380952380952381
intersection,Old_Female_White,16.666666666666664
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,4.761904761904762
intersection,Old_Male_White,11.904761904761903
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,28.57142857142857
race,Black,23.809523809523807
race,Indian,19.047619047619047
race,White,28.57142857142857
