group,category,percentage
age,Middle,60.431654676258994
age,Old,12.23021582733813
age,Young,27.33812949640288
gender,Female,46.043165467625904
gender,Male,53.956834532374096
intersection,Middle_Female_Asian,6.474820143884892
intersection,Middle_Female_Black,10.79136690647482
intersection,Middle_Female_Indian,2.877697841726619
intersection,Middle_Female_White,2.877697841726619
intersection,Middle_Male_Asian,16.546762589928058
intersection,Middle_Male_Black,7.194244604316546
intersection,Middle_Male_Indian,5.755395683453238
intersection,Middle_Male_White,7.913669064748201
intersection,Old_Female_Asian,1.4388489208633095
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.7194244604316548
intersection,Old_Female_White,5.035971223021583
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,1.4388489208633095
intersection,Old_Male_White,3.597122302158273
intersection,Young_Female_Asian,2.158273381294964
intersection,Young_Female_Black,7.194244604316546
intersection,Young_Female_Indian,3.597122302158273
intersection,Young_Female_White,2.877697841726619
intersection,Young_Male_Asian,2.158273381294964
intersection,Young_Male_Black,5.035971223021583
intersection,Young_Male_Indian,3.597122302158273
intersection,Young_Male_White,0.7194244604316548
race,Asian,28.776978417266186
race,Black,30.215827338129497
race,Indian,17.985611510791365
race,White,23.021582733812952
