group,category,percentage
age,Middle,96.0
age,Old,0.0
age,Young,4.0
gender,Female,50.0
gender,Male,50.0
intersection,Middle_Female_Asian,12.0
intersection,Middle_Female_Black,18.0
intersection,Middle_Female_Indian,8.0
intersection,Middle_Female_White,8.0
intersection,Middle_Male_Asian,14.000000000000002
intersection,Middle_Male_Black,12.0
intersection,Middle_Male_Indian,6.0
intersection,Middle_Male_White,18.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,4.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,26.0
race,Black,34.0
race,Indian,14.000000000000002
race,White,26.0
