age_insightface,gender_insightface,image
21,1,cashier_young_18.png
25,0,cashier_young_33.png
23,0,cashier_young_3.png
22,0,cashier_young_11.png
25,0,cashier_young_7.png
22,0,cashier_young_6.png
25,0,cashier_young_43.png
23,0,cashier_young_8.png
25,0,cashier_young_44.png
22,0,cashier_young_15.png
30,0,cashier_young_2.png
27,0,cashier_young_20.png
23,0,cashier_young_47.png
24,1,cashier_young_4.png
22,1,cashier_young_38.png
24,0,cashier_young_19.png
28,0,cashier_young_22.png
25,0,cashier_young_35.png
25,0,cashier_young_5.png
26,0,cashier_young_36.png
26,0,cashier_young_21.png
22,0,cashier_young_25.png
26,1,cashier_young_45.png
26,0,cashier_young_31.png
22,0,cashier_young_42.png
22,0,cashier_young_26.png
25,0,cashier_young_46.png
24,0,cashier_young_27.png
27,0,cashier_young_49.png
28,0,cashier_young_34.png
28,0,cashier_young_37.png
23,0,cashier_young_32.png
27,0,cashier_young_9.png
23,0,cashier_young_48.png
24,0,cashier_young_16.png
25,0,cashier_young_39.png
24,0,cashier_young_0.png
29,0,cashier_young_28.png
23,0,cashier_young_12.png
25,0,cashier_young_30.png
32,0,cashier_young_29.png
25,0,cashier_young_1.png
24,1,cashier_young_17.png
28,0,cashier_young_23.png
25,0,cashier_young_13.png
21,0,cashier_young_40.png
23,0,cashier_young_10.png
24,0,cashier_young_14.png
24,0,cashier_young_24.png
30,0,cashier_young_41.png
