age_insightface,gender_insightface,image
30,1,cashier_neutral_92.png
32,0,cashier_neutral_15.png
29,1,cashier_neutral_55.png
23,0,cashier_neutral_78.png
29,0,cashier_neutral_141.png
28,0,cashier_neutral_57.png
27,0,cashier_neutral_77.png
24,1,cashier_neutral_41.png
28,1,cashier_neutral_127.png
24,0,cashier_neutral_98.png
28,0,cashier_neutral_1.png
23,0,cashier_neutral_7.png
25,0,cashier_neutral_118.png
34,1,cashier_neutral_122.png
28,0,cashier_neutral_134.png
27,1,cashier_neutral_113.png
25,0,cashier_neutral_86.png
26,0,cashier_neutral_114.png
25,0,cashier_neutral_83.png
25,1,cashier_neutral_111.png
35,0,cashier_neutral_48.png
30,0,cashier_neutral_46.png
30,0,cashier_neutral_19.png
27,0,cashier_neutral_23.png
32,0,cashier_neutral_52.png
29,1,cashier_neutral_85.png
26,0,cashier_neutral_34.png
21,1,cashier_neutral_30.png
28,0,cashier_neutral_121.png
31,0,cashier_neutral_145.png
29,0,cashier_neutral_18.png
31,0,cashier_neutral_96.png
26,0,cashier_neutral_149.png
30,0,cashier_neutral_4.png
26,1,cashier_neutral_39.png
30,0,cashier_neutral_8.png
29,1,cashier_neutral_69.png
39,1,cashier_neutral_5.png
33,0,cashier_neutral_14.png
30,0,cashier_neutral_93.png
28,0,cashier_neutral_12.png
29,0,cashier_neutral_43.png
29,0,cashier_neutral_66.png
24,1,cashier_neutral_115.png
24,0,cashier_neutral_3.png
29,0,cashier_neutral_104.png
24,0,cashier_neutral_31.png
34,0,cashier_neutral_137.png
24,0,cashier_neutral_6.png
28,1,cashier_neutral_59.png
24,1,cashier_neutral_73.png
23,0,cashier_neutral_129.png
30,1,cashier_neutral_63.png
24,1,cashier_neutral_123.png
23,1,cashier_neutral_84.png
29,0,cashier_neutral_128.png
24,0,cashier_neutral_26.png
35,0,cashier_neutral_16.png
29,1,cashier_neutral_148.png
38,1,cashier_neutral_100.png
27,0,cashier_neutral_72.png
29,1,cashier_neutral_38.png
22,0,cashier_neutral_29.png
27,0,cashier_neutral_124.png
28,0,cashier_neutral_21.png
22,0,cashier_neutral_49.png
24,1,cashier_neutral_75.png
30,0,cashier_neutral_2.png
27,0,cashier_neutral_97.png
27,0,cashier_neutral_67.png
26,0,cashier_neutral_144.png
28,1,cashier_neutral_138.png
29,0,cashier_neutral_119.png
32,0,cashier_neutral_22.png
24,0,cashier_neutral_17.png
28,0,cashier_neutral_76.png
31,1,cashier_neutral_146.png
27,1,cashier_neutral_107.png
34,1,cashier_neutral_112.png
31,0,cashier_neutral_65.png
26,0,cashier_neutral_11.png
34,0,cashier_neutral_136.png
25,1,cashier_neutral_60.png
25,0,cashier_neutral_45.png
27,1,cashier_neutral_68.png
27,1,cashier_neutral_94.png
24,0,cashier_neutral_79.png
30,1,cashier_neutral_126.png
48,1,cashier_neutral_91.png
34,0,cashier_neutral_151.png
29,0,cashier_neutral_105.png
27,0,cashier_neutral_10.png
28,0,cashier_neutral_99.png
25,0,cashier_neutral_0.png
31,0,cashier_neutral_131.png
26,0,cashier_neutral_89.png
29,0,cashier_neutral_90.png
31,1,cashier_neutral_33.png
28,1,cashier_neutral_70.png
24,0,cashier_neutral_25.png
29,1,cashier_neutral_51.png
30,0,cashier_neutral_110.png
34,0,cashier_neutral_87.png
26,0,cashier_neutral_106.png
29,0,cashier_neutral_71.png
31,0,cashier_neutral_27.png
30,0,cashier_neutral_132.png
30,0,cashier_neutral_139.png
28,1,cashier_neutral_88.png
30,0,cashier_neutral_37.png
25,1,cashier_neutral_74.png
30,1,cashier_neutral_20.png
25,0,cashier_neutral_36.png
29,1,cashier_neutral_24.png
27,1,cashier_neutral_50.png
28,1,cashier_neutral_140.png
23,0,cashier_neutral_116.png
23,0,cashier_neutral_47.png
31,1,cashier_neutral_13.png
30,0,cashier_neutral_102.png
28,0,cashier_neutral_58.png
24,1,cashier_neutral_142.png
26,0,cashier_neutral_64.png
31,1,cashier_neutral_95.png
27,0,cashier_neutral_125.png
28,0,cashier_neutral_103.png
33,0,cashier_neutral_143.png
25,0,cashier_neutral_9.png
30,0,cashier_neutral_101.png
29,0,cashier_neutral_44.png
31,1,cashier_neutral_108.png
29,0,cashier_neutral_62.png
28,0,cashier_neutral_35.png
26,1,cashier_neutral_130.png
25,1,cashier_neutral_147.png
26,0,cashier_neutral_42.png
37,0,cashier_neutral_150.png
29,0,cashier_neutral_82.png
26,0,cashier_neutral_56.png
23,0,cashier_neutral_135.png
24,0,cashier_neutral_133.png
25,1,cashier_neutral_32.png
23,0,cashier_neutral_117.png
25,0,cashier_neutral_28.png
32,0,cashier_neutral_53.png
34,0,cashier_neutral_109.png
27,0,cashier_neutral_54.png
30,0,cashier_neutral_61.png
22,1,cashier_neutral_40.png
26,0,cashier_neutral_120.png
24,0,cashier_neutral_81.png
24,0,cashier_neutral_80.png
