age_insightface,gender_insightface,image
27,1,cashier_asian_25.png
23,1,cashier_asian_20.png
23,0,cashier_asian_34.png
24,0,cashier_asian_23.png
26,0,cashier_asian_26.png
23,0,cashier_asian_5.png
23,0,cashier_asian_13.png
26,0,cashier_asian_39.png
23,1,cashier_asian_38.png
26,0,cashier_asian_11.png
28,0,cashier_asian_8.png
22,1,cashier_asian_4.png
22,1,cashier_asian_46.png
24,0,cashier_asian_7.png
27,0,cashier_asian_41.png
22,0,cashier_asian_3.png
23,0,cashier_asian_22.png
26,0,cashier_asian_48.png
25,1,cashier_asian_44.png
24,0,cashier_asian_6.png
26,0,cashier_asian_1.png
26,0,cashier_asian_31.png
25,0,cashier_asian_12.png
27,0,cashier_asian_28.png
24,0,cashier_asian_21.png
23,1,cashier_asian_45.png
20,1,cashier_asian_40.png
32,0,cashier_asian_24.png
26,0,cashier_asian_27.png
23,0,cashier_asian_15.png
23,0,cashier_asian_16.png
23,1,cashier_asian_18.png
29,0,cashier_asian_9.png
27,1,cashier_asian_17.png
21,1,cashier_asian_19.png
31,0,cashier_asian_43.png
23,1,cashier_asian_49.png
24,0,cashier_asian_47.png
26,0,cashier_asian_0.png
24,0,cashier_asian_35.png
27,0,cashier_asian_37.png
32,0,cashier_asian_2.png
22,0,cashier_asian_42.png
21,1,cashier_asian_29.png
23,0,cashier_asian_10.png
22,0,cashier_asian_14.png
22,1,cashier_asian_30.png
24,1,cashier_asian_33.png
22,0,cashier_asian_32.png
28,0,cashier_asian_36.png
