group,category,percentage
age,Middle,43.05555555555556
age,Old,20.833333333333336
age,Young,36.11111111111111
gender,Female,0.0
gender,Male,100.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,12.5
intersection,Middle_Male_Black,13.88888888888889
intersection,Middle_Male_Indian,12.5
intersection,Middle_Male_White,4.166666666666666
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,5.555555555555555
intersection,Old_Male_Black,5.555555555555555
intersection,Old_Male_Indian,5.555555555555555
intersection,Old_Male_White,4.166666666666666
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,6.944444444444445
intersection,Young_Male_Black,15.27777777777778
intersection,Young_Male_Indian,4.166666666666666
intersection,Young_Male_White,9.722222222222223
race,Asian,25.0
race,Black,34.72222222222222
race,Indian,22.22222222222222
race,White,18.05555555555556
