group,category,percentage
age,Middle,31.818181818181817
age,Old,40.909090909090914
age,Young,27.27272727272727
gender,Female,52.27272727272727
gender,Male,47.72727272727273
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,13.636363636363637
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,18.181818181818183
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,27.27272727272727
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,2.272727272727273
intersection,Old_Male_White,11.363636363636363
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,11.363636363636363
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,15.909090909090908
race,Asian,0.0
race,Black,0.0
race,Indian,2.272727272727273
race,White,97.72727272727272
