age_insightface,gender_insightface,image
38.0,1.0,baker_neutral_99.png
29.0,0.0,baker_neutral_34.png
27.0,0.0,baker_neutral_4.png
30.0,0.0,baker_neutral_89.png
31.0,0.0,baker_neutral_25.png
30.0,0.0,baker_neutral_71.png
33.0,0.0,baker_neutral_61.png
23.0,0.0,baker_neutral_86.png
34.0,1.0,baker_neutral_65.png
23.0,0.0,baker_neutral_47.png
35.0,1.0,baker_neutral_100.png
26.0,0.0,baker_neutral_85.png
38.0,0.0,baker_neutral_151.png
38.0,0.0,baker_neutral_128.png
41.0,1.0,baker_neutral_20.png
32.0,1.0,baker_neutral_69.png
,,baker_neutral_131.png
35.0,1.0,baker_neutral_148.png
30.0,1.0,baker_neutral_11.png
24.0,0.0,baker_neutral_83.png
23.0,0.0,baker_neutral_140.png
31.0,0.0,baker_neutral_39.png
49.0,1.0,baker_neutral_19.png
42.0,0.0,baker_neutral_42.png
41.0,0.0,baker_neutral_82.png
29.0,0.0,baker_neutral_141.png
25.0,0.0,baker_neutral_60.png
27.0,0.0,baker_neutral_102.png
25.0,0.0,baker_neutral_6.png
32.0,1.0,baker_neutral_50.png
63.0,1.0,baker_neutral_21.png
65.0,1.0,baker_neutral_64.png
34.0,0.0,baker_neutral_122.png
44.0,1.0,baker_neutral_107.png
29.0,0.0,baker_neutral_48.png
42.0,1.0,baker_neutral_109.png
43.0,1.0,baker_neutral_32.png
31.0,0.0,baker_neutral_117.png
45.0,1.0,baker_neutral_119.png
41.0,1.0,baker_neutral_103.png
26.0,0.0,baker_neutral_145.png
34.0,0.0,baker_neutral_10.png
25.0,0.0,baker_neutral_37.png
23.0,0.0,baker_neutral_92.png
29.0,0.0,baker_neutral_118.png
26.0,1.0,baker_neutral_1.png
31.0,1.0,baker_neutral_62.png
42.0,0.0,baker_neutral_51.png
37.0,1.0,baker_neutral_137.png
50.0,1.0,baker_neutral_67.png
43.0,1.0,baker_neutral_105.png
27.0,0.0,baker_neutral_55.png
25.0,1.0,baker_neutral_81.png
45.0,1.0,baker_neutral_16.png
37.0,1.0,baker_neutral_133.png
32.0,1.0,baker_neutral_72.png
27.0,0.0,baker_neutral_8.png
32.0,0.0,baker_neutral_76.png
27.0,0.0,baker_neutral_94.png
25.0,0.0,baker_neutral_35.png
37.0,1.0,baker_neutral_134.png
36.0,1.0,baker_neutral_52.png
37.0,0.0,baker_neutral_113.png
34.0,0.0,baker_neutral_97.png
25.0,0.0,baker_neutral_36.png
38.0,1.0,baker_neutral_75.png
26.0,0.0,baker_neutral_126.png
41.0,1.0,baker_neutral_31.png
25.0,0.0,baker_neutral_136.png
23.0,0.0,baker_neutral_7.png
25.0,1.0,baker_neutral_24.png
37.0,1.0,baker_neutral_108.png
49.0,1.0,baker_neutral_142.png
22.0,0.0,baker_neutral_23.png
25.0,1.0,baker_neutral_63.png
24.0,0.0,baker_neutral_144.png
38.0,1.0,baker_neutral_125.png
30.0,0.0,baker_neutral_93.png
43.0,1.0,baker_neutral_74.png
35.0,0.0,baker_neutral_33.png
25.0,0.0,baker_neutral_95.png
25.0,1.0,baker_neutral_127.png
29.0,0.0,baker_neutral_146.png
25.0,0.0,baker_neutral_17.png
38.0,1.0,baker_neutral_57.png
26.0,0.0,baker_neutral_9.png
24.0,0.0,baker_neutral_121.png
25.0,0.0,baker_neutral_66.png
