face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_143_face0.png,Latino_Hispanic,White,Male,30-39,"[3.5411027e-01 1.2781837e-03 4.0977412e-01 2.1486601e-04 5.3228252e-04
 1.9432137e-02 2.1465813e-01]",[9.6300966e-01 8.7995816e-04 3.5301910e-04 3.5757355e-02],[9.9998802e-01 1.1941952e-05],"[5.9907370e-07 7.7368713e-06 2.4878581e-03 4.2040205e-01 5.5807364e-01
 1.8930485e-02 9.6872165e-05 7.0847301e-07 8.9034362e-09]","[(263, 240) (640, 615)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_35_face0.png,White,White,Male,20-29,"[9.6736968e-01 1.8919150e-04 7.2153150e-03 5.9336257e-06 2.2481840e-05
 1.0669603e-04 2.5090575e-02]",[9.9603111e-01 5.2283553e-04 7.3533971e-05 3.3725465e-03],[9.999999e-01 8.093546e-08],"[3.4639079e-08 4.1997578e-06 5.1794881e-03 7.7551883e-01 2.1482396e-01
 4.4478378e-03 2.5415949e-05 2.2068147e-07 2.3453164e-09]","[(363, 185) (581, 403)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_31_face0.png,Black,Black,Male,30-39,"[1.9038709e-04 9.7307372e-01 9.3162078e-03 7.5846594e-07 4.5831672e-05
 1.6650693e-02 7.2240463e-04]",[3.9445335e-04 9.2099786e-01 3.1620766e-05 7.8576103e-02],[9.9999887e-01 1.0834474e-06],"[4.3410301e-07 4.3099171e-05 4.2310987e-02 4.2255205e-01 4.4455388e-01
 8.6625174e-02 3.8563991e-03 5.7236804e-05 6.7775255e-07]","[(337, 107) (488, 258)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_77_face0.png,White,White,Male,20-29,"[7.6429552e-01 2.6597402e-03 2.0585364e-01 3.5676142e-04 2.9284896e-03
 1.8445692e-03 2.2061305e-02]",[9.9907213e-01 1.0129705e-04 1.1498355e-04 7.1160460e-04],[9.9999994e-01 5.1765252e-08],"[5.72056287e-08 1.93062297e-05 3.70300449e-02 8.38979721e-01
 1.22462355e-01 1.49733538e-03 1.10238188e-05 1.84698152e-07
 2.99414360e-09]","[(413, 183) (564, 334)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_58_face0.png,Black,Black,Male,20-29,"[1.1787970e-03 9.7888833e-01 1.3812855e-02 3.0253168e-06 5.5640539e-05
 4.0400424e-03 2.0214270e-03]",[1.2634601e-04 9.9266821e-01 5.9075569e-06 7.1995412e-03],[9.9999857e-01 1.4304610e-06],"[1.0153393e-08 1.2937788e-06 7.1300245e-03 7.5692147e-01 2.3004234e-01
 5.8477526e-03 5.6270812e-05 8.4399335e-07 2.0224464e-08]","[(473, 74) (546, 145)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_141_face0.png,White,White,Male,30-39,"[9.6741515e-01 7.9898220e-03 2.3572375e-03 2.4477035e-06 1.4663817e-04
 2.0252815e-02 1.8359642e-03]",[0.88143504 0.02122111 0.00496648 0.09237738],[0.94737947 0.05262051],"[1.9033256e-07 1.6156373e-05 2.0912141e-03 1.8757474e-01 4.6192005e-01
 2.9844552e-01 4.6896383e-02 2.7512496e-03 3.0451166e-04]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_63_face0.png,White,White,Male,20-29,"[4.9468729e-01 2.3145920e-02 3.9335015e-01 2.9373776e-05 3.4454305e-04
 9.1442149e-03 7.9298556e-02]",[0.70213187 0.11065646 0.00276996 0.18444169],[9.9999982e-01 1.8462092e-07],"[2.1871311e-07 5.5175020e-05 4.6350509e-02 7.5588971e-01 1.9143428e-01
 6.1794501e-03 8.9196503e-05 1.4910893e-06 1.8056417e-08]","[(235, 186) (884, 835)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_40_face0.png,White,White,Male,20-29,"[7.0648694e-01 6.7223911e-03 2.6662970e-01 1.4545309e-04 1.9810945e-03
 1.5050049e-03 1.6529374e-02]",[0.97112453 0.01010977 0.00493411 0.01383166],[9.9999183e-01 8.1342605e-06],"[1.48147201e-08 1.03227085e-05 2.92110462e-02 8.34304631e-01
 1.35128736e-01 1.34015398e-03 4.98263989e-06 6.77349021e-08
 1.25398647e-09]","[(294, 168) (744, 619)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_52_face0.png,Indian,Indian,Male,30-39,"[1.0100799e-01 5.5557579e-02 3.7312376e-01 3.7785500e-04 2.3807939e-03
 4.2111620e-01 4.6435811e-02]",[3.2062158e-02 3.5486527e-02 5.3422013e-04 9.3191707e-01],[9.993605e-01 6.395683e-04],"[3.4272557e-07 1.7636250e-05 3.3590533e-03 3.0340761e-01 6.5297830e-01
 4.0001772e-02 2.3252472e-04 2.6839684e-06 5.4987325e-08]","[(358, 267) (670, 581)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_56_face0.png,White,White,Male,20-29,"[9.9394596e-01 3.8674090e-05 4.6031014e-03 6.4355008e-06 2.6674676e-05
 6.2793137e-05 1.3163651e-03]",[9.9885190e-01 8.1103266e-05 2.4923515e-05 1.0420623e-03],[9.9999440e-01 5.6813783e-06],"[7.6680372e-08 4.3329724e-06 3.3781820e-03 5.3123963e-01 4.4933021e-01
 1.5932087e-02 1.1458001e-04 9.0125786e-07 1.8514065e-08]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_99_face0.png,White,Black,Male,20-29,"[9.3588346e-01 3.6393866e-02 2.6142282e-02 6.8110276e-05 1.8410716e-04
 3.6643128e-04 9.6179650e-04]",[9.1351099e-02 9.0226299e-01 2.0926372e-04 6.1765811e-03],[9.9970549e-01 2.9456828e-04],"[3.7204813e-08 5.4273391e-06 1.0171995e-02 6.9109976e-01 2.8854120e-01
 9.9865301e-03 1.9172460e-04 3.0629760e-06 2.8433234e-07]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_21_face0.png,White,White,Male,30-39,"[7.04009891e-01 1.32877305e-02 1.88469037e-01 8.38511642e-06
 5.85001872e-05 3.04699549e-03 9.11195129e-02]",[0.82457745 0.10808785 0.00118073 0.06615402],[9.9999911e-01 9.3260866e-07],"[3.5496647e-08 1.5433142e-06 1.6677969e-03 4.3305579e-01 5.3883302e-01
 2.6070748e-02 3.6720437e-04 3.7748835e-06 4.9115087e-08]","[(339, 316) (715, 692)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_116_face0.png,White,White,Male,20-29,"[9.1193509e-01 9.1806678e-03 4.5977142e-02 6.6708344e-05 3.0133832e-04
 2.1193600e-03 3.0419650e-02]",[9.9485123e-01 2.2483754e-03 4.0096286e-04 2.4994670e-03],[9.9995631e-01 4.3691387e-05],"[4.9133117e-08 7.2516505e-06 9.4339252e-03 7.2184187e-01 2.6032951e-01
 8.3050057e-03 8.1524180e-05 9.2892350e-07 1.9499643e-08]","[(363, 216) (624, 477)]"
fairface/detected_faces/Stablexl1.0_professional athlete_neutral/professional athlete_neutral_148_face1.png,Black,Black,Male,20-29,"[9.4228098e-03 9.7524601e-01 1.3357132e-02 2.5057816e-06 2.8036542e-05
 3.9155310e-04 1.5519224e-03]",[9.3724643e-04 9.9829382e-01 1.7141152e-05 7.5175334e-04],[9.99895513e-01 1.04471976e-04],"[5.4998935e-07 1.2357607e-04 5.3411588e-02 7.3078328e-01 2.0909500e-01
 6.4976914e-03 8.7186185e-05 1.0557937e-06 4.8296819e-08]","[(302, 279) (677, 654)]"
