age_insightface,gender_insightface,image
52.0,1.0,writer_white_22.png
44.0,1.0,writer_white_6.png
,,writer_white_49.png
49.0,1.0,writer_white_36.png
52.0,1.0,writer_white_21.png
57.0,1.0,writer_white_37.png
41.0,1.0,writer_white_11.png
,,writer_white_46.png
44.0,1.0,writer_white_28.png
34.0,1.0,writer_white_16.png
54.0,1.0,writer_white_19.png
28.0,1.0,writer_white_12.png
50.0,1.0,writer_white_33.png
38.0,1.0,writer_white_24.png
43.0,1.0,writer_white_40.png
37.0,1.0,writer_white_48.png
49.0,1.0,writer_white_15.png
39.0,1.0,writer_white_0.png
34.0,1.0,writer_white_25.png
49.0,1.0,writer_white_14.png
43.0,1.0,writer_white_45.png
64.0,1.0,writer_white_29.png
49.0,1.0,writer_white_13.png
28.0,1.0,writer_white_30.png
51.0,1.0,writer_white_44.png
42.0,1.0,writer_white_34.png
51.0,1.0,writer_white_27.png
36.0,1.0,writer_white_18.png
46.0,1.0,writer_white_10.png
51.0,1.0,writer_white_41.png
36.0,1.0,writer_white_1.png
35.0,1.0,writer_white_42.png
66.0,1.0,writer_white_2.png
47.0,1.0,writer_white_39.png
55.0,1.0,writer_white_4.png
,,writer_white_32.png
62.0,1.0,writer_white_5.png
53.0,1.0,writer_white_47.png
28.0,1.0,writer_white_3.png
,,writer_white_7.png
63.0,1.0,writer_white_35.png
47.0,1.0,writer_white_17.png
27.0,1.0,writer_white_23.png
51.0,1.0,writer_white_9.png
38.0,1.0,writer_white_8.png
57.0,1.0,writer_white_38.png
31.0,1.0,writer_white_43.png
38.0,1.0,writer_white_26.png
44.0,1.0,writer_white_31.png
74.0,1.0,writer_white_20.png
