group,category,percentage
age,Middle,3.4965034965034967
age,Old,0.0
age,Young,96.5034965034965
gender,Female,100.0
gender,Male,0.0
intersection,Middle_Female_Asian,0.6993006993006993
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,2.797202797202797
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,0.0
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,16.783216783216783
intersection,Young_Female_Black,0.6993006993006993
intersection,Young_Female_Indian,24.47552447552448
intersection,Young_Female_White,54.54545454545454
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,17.482517482517483
race,Black,0.6993006993006993
race,Indian,24.47552447552448
race,White,57.34265734265735
