image,age_deepface,gender_deepface,race_deepface,emotion_deepface,face_confidence_deepface,gender_Woman,gender_Man,race_asian,race_indian,race_black,race_white,race_middle eastern,race_latino hispanic,emotion_angry,emotion_disgust,emotion_fear,emotion_happy,emotion_sad,emotion_surprise,emotion_neutral
CEO_young_prompt_0_17.png,39,Man,white,neutral,1.0,0.071683735,99.928314,0.7521437,1.245671,0.17845482,57.071815,14.710703,26.041218,1.8659787,0.005294173,0.383528,29.881111,4.8664627,0.08194061,62.915688
CEO_young_prompt_0_20.png,28,Man,asian,surprise,1.0,0.15621397,99.84378,96.51712,0.55509645,0.0060789906,0.7381876,0.0050011375,2.1785204,0.007877887,1.13319096e-07,3.3332233,6.6331124,0.059880678,60.38804,29.577866
CEO_young_prompt_0_10.png,29,Man,white,neutral,1.0,0.29865637,99.70135,0.0016721166,0.01014239,0.0003265182,90.771904,3.3589714,5.8569865,0.01001952,2.2406284e-05,0.08145802,44.16424,0.28557107,0.036908,55.421783
CEO_young_prompt_0_44.png,30,Man,white,neutral,1.0,0.3176467,99.68236,0.03292301,0.20448048,0.015750045,75.668144,12.880436,11.198268,2.3384316,1.7696188e-07,0.015081735,0.06375942,0.29014084,0.0067730416,97.28581
CEO_young_prompt_1_11.png,26,Man,asian,fear,1.0,1.1179117,98.88209,93.57303,1.025931,0.15092717,0.39175543,0.028264176,4.8300986,2.3611498,0.0014316501,47.43084,2.9651299,0.4357424,45.626118,1.1795936
CEO_young_prompt_0_8.png,29,Man,asian,happy,1.0,0.061425533,99.93857,76.15056,4.474953,0.98564136,0.67368853,0.12482379,17.590334,0.10854196,8.3236185e-10,0.005181299,66.43119,0.32172987,0.0013926326,33.131966
CEO_young_prompt_0_4.png,31,Man,white,neutral,1.0,0.020623835,99.979385,0.008978048,0.033791605,0.0014414471,91.12782,5.700423,3.1275473,6.850423,0.009477389,1.6102828,0.16478895,2.6700485,1.3495377,87.34544
CEO_young_prompt_1_19.png,35,Man,latino hispanic,neutral,1.0,0.025755616,99.97424,4.2557435,7.1658783,1.5544763,21.82313,10.5639305,54.636837,0.0020864059,4.55437e-09,0.0020771266,0.78283775,0.117040224,8.073965e-05,99.09588
CEO_young_prompt_1_3.png,39,Man,asian,neutral,1.0,0.5546555,99.44535,68.51628,6.969007,0.81702286,0.7287395,0.1789887,22.789959,0.014447351,2.162515e-08,0.00062334305,0.0023171802,0.093873605,1.8367167e-05,99.888725
CEO_young_prompt_1_27.png,45,Man,asian,neutral,1.0,0.028580718,99.97142,66.22034,9.682542,2.0940802,0.6959293,0.16258873,21.144518,0.0077547026,2.4919e-07,0.0026733626,0.0328489,0.19956629,1.7386315e-05,99.75714
