age_insightface,gender_insightface,image
52.0,1.0,politician_male_0.png
58.0,1.0,politician_male_27.png
66.0,1.0,politician_male_4.png
65.0,1.0,politician_male_30.png
52.0,1.0,politician_male_17.png
44.0,1.0,politician_male_3.png
63.0,1.0,politician_male_36.png
48.0,1.0,politician_male_41.png
55.0,1.0,politician_male_10.png
51.0,1.0,politician_male_35.png
58.0,1.0,politician_male_2.png
60.0,1.0,politician_male_28.png
48.0,1.0,politician_male_25.png
55.0,1.0,politician_male_34.png
,,politician_male_18.png
,,politician_male_12.png
53.0,1.0,politician_male_9.png
52.0,1.0,politician_male_13.png
,,politician_male_23.png
57.0,1.0,politician_male_42.png
53.0,1.0,politician_male_16.png
,,politician_male_15.png
57.0,1.0,politician_male_29.png
57.0,1.0,politician_male_31.png
53.0,1.0,politician_male_6.png
,,politician_male_19.png
54.0,1.0,politician_male_46.png
59.0,1.0,politician_male_1.png
55.0,1.0,politician_male_43.png
45.0,1.0,politician_male_39.png
53.0,1.0,politician_male_14.png
59.0,1.0,politician_male_26.png
51.0,1.0,politician_male_32.png
49.0,1.0,politician_male_49.png
65.0,1.0,politician_male_44.png
65.0,1.0,politician_male_21.png
50.0,1.0,politician_male_7.png
57.0,1.0,politician_male_8.png
48.0,1.0,politician_male_24.png
42.0,1.0,politician_male_48.png
46.0,1.0,politician_male_5.png
53.0,1.0,politician_male_33.png
49.0,1.0,politician_male_11.png
,,politician_male_45.png
49.0,1.0,politician_male_22.png
56.0,1.0,politician_male_40.png
55.0,1.0,politician_male_37.png
53.0,1.0,politician_male_20.png
53.0,1.0,politician_male_38.png
62.0,1.0,politician_male_47.png
