group,category,percentage
age,Middle,100.0
age,Old,0.0
age,Young,0.0
gender,Female,37.5
gender,Male,62.5
intersection,Middle_Female_Asian,10.416666666666668
intersection,Middle_Female_Black,6.25
intersection,Middle_Female_Indian,8.333333333333332
intersection,Middle_Female_White,12.5
intersection,Middle_Male_Asian,16.666666666666664
intersection,Middle_Male_Black,18.75
intersection,Middle_Male_Indian,16.666666666666664
intersection,Middle_Male_White,10.416666666666668
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,27.08333333333333
race,Black,25.0
race,Indian,25.0
race,White,22.916666666666664
