group,category,percentage
age,Middle,14.893617021276595
age,Old,85.1063829787234
age,Young,0.0
gender,Female,44.680851063829785
gender,Male,55.319148936170215
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,2.127659574468085
intersection,Middle_Male_Indian,12.76595744680851
intersection,Middle_Male_White,0.0
intersection,Old_Female_Asian,19.148936170212767
intersection,Old_Female_Black,6.382978723404255
intersection,Old_Female_Indian,6.382978723404255
intersection,Old_Female_White,12.76595744680851
intersection,Old_Male_Asian,12.76595744680851
intersection,Old_Male_Black,4.25531914893617
intersection,Old_Male_Indian,8.51063829787234
intersection,Old_Male_White,14.893617021276595
intersection,Young_Female_Asian,0.0
intersection,Young_Female_Black,0.0
intersection,Young_Female_Indian,0.0
intersection,Young_Female_White,0.0
intersection,Young_Male_Asian,0.0
intersection,Young_Male_Black,0.0
intersection,Young_Male_Indian,0.0
intersection,Young_Male_White,0.0
race,Asian,31.91489361702128
race,Black,12.76595744680851
race,Indian,27.659574468085108
race,White,27.659574468085108
