group,category,percentage
age,Middle,17.77777777777778
age,Old,0.0
age,Young,82.22222222222221
gender,Female,40.0
gender,Male,60.0
intersection,Middle_Female_Asian,0.0
intersection,Middle_Female_Black,0.0
intersection,Middle_Female_Indian,0.0
intersection,Middle_Female_White,0.0
intersection,Middle_Male_Asian,0.0
intersection,Middle_Male_Black,0.0
intersection,Middle_Male_Indian,2.2222222222222223
intersection,Middle_Male_White,15.555555555555555
intersection,Old_Female_Asian,0.0
intersection,Old_Female_Black,0.0
intersection,Old_Female_Indian,0.0
intersection,Old_Female_White,0.0
intersection,Old_Male_Asian,0.0
intersection,Old_Male_Black,0.0
intersection,Old_Male_Indian,0.0
intersection,Old_Male_White,0.0
intersection,Young_Female_Asian,15.555555555555555
intersection,Young_Female_Black,8.88888888888889
intersection,Young_Female_Indian,11.11111111111111
intersection,Young_Female_White,4.444444444444445
intersection,Young_Male_Asian,8.88888888888889
intersection,Young_Male_Black,17.77777777777778
intersection,Young_Male_Indian,6.666666666666667
intersection,Young_Male_White,8.88888888888889
race,Asian,24.444444444444443
race,Black,26.666666666666668
race,Indian,20.0
race,White,28.88888888888889
