face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_48_face0.png,Indian,Indian,Male,30-39,"[3.0172570e-05 6.1964255e-04 4.2201434e-03 4.2122292e-06 1.4858703e-04
 9.9416131e-01 8.1594352e-04]",[5.8076806e-05 8.7014947e-04 4.9153354e-04 9.9858028e-01],[9.9999827e-01 1.6931472e-06],"[2.6561672e-06 1.8976010e-04 4.8595667e-03 4.4370043e-01 5.2678913e-01
 2.4354752e-02 1.0289821e-04 7.4371286e-07 1.0102924e-08]","[(170, 186) (819, 835)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_38_face0.png,Indian,Indian,Male,20-29,"[3.2176693e-05 3.9185568e-05 3.1084686e-03 1.3324495e-06 3.9533395e-05
 9.9364680e-01 3.1325242e-03]",[6.0849095e-05 3.3557531e-05 2.3071255e-04 9.9967492e-01],[9.999993e-01 7.331502e-07],"[1.8971208e-06 4.2879288e-04 2.4004238e-02 7.4753976e-01 2.2264901e-01
 5.3650704e-03 1.1111578e-05 1.6408013e-07 1.8648971e-09]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_42_face0.png,Indian,Indian,Male,20-29,"[5.1181878e-06 7.7737182e-05 4.1315815e-04 8.9827076e-08 4.0885484e-06
 9.9947959e-01 2.0188894e-05]",[8.5900538e-05 6.6163321e-04 8.2955885e-05 9.9916953e-01],[9.9999636e-01 3.5951109e-06],"[7.3666008e-08 3.0053981e-05 7.8860698e-03 6.6889060e-01 3.1934080e-01
 3.8469289e-03 5.3925223e-06 5.2288701e-08 4.3170301e-10]","[(302, 316) (677, 692)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_2_face0.png,Indian,Indian,Male,20-29,"[2.9661591e-05 6.8415029e-05 3.3271727e-03 2.5391839e-06 8.6019929e-05
 9.9620265e-01 2.8349285e-04]",[1.2698067e-04 2.3226553e-04 3.5970935e-04 9.9928105e-01],[9.9999976e-01 2.7877948e-07],"[5.9566975e-07 1.1281887e-04 6.9688899e-03 7.9141694e-01 1.9984332e-01
 1.6557698e-03 1.6889717e-06 1.5353116e-08 1.4587209e-10]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_11_face0.png,Indian,Indian,Male,20-29,"[5.7224770e-05 1.9287740e-05 3.4926960e-03 8.9991107e-07 2.9486469e-05
 9.9204296e-01 4.3574115e-03]",[2.4343329e-04 8.2792270e-05 9.7646363e-05 9.9957615e-01],[9.9999887e-01 1.1479133e-06],"[8.9945519e-07 6.4371940e-05 7.8498907e-03 5.9986943e-01 3.7859118e-01
 1.3593539e-02 3.0137649e-05 4.5403382e-07 6.5897234e-09]","[(363, 295) (581, 513)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_10_face0.png,Indian,Indian,Male,20-29,"[1.0105816e-04 2.0152254e-03 1.1565453e-02 6.7224100e-06 1.4416350e-04
 9.6984577e-01 1.6321614e-02]",[1.7365869e-04 3.4255551e-03 3.1281487e-04 9.9608797e-01],[9.9999905e-01 9.7044858e-07],"[3.9243270e-05 1.4518519e-03 1.4206657e-02 4.6977130e-01 4.6846485e-01
 4.5622002e-02 4.3922619e-04 4.8076904e-06 6.5607445e-08]","[(339, 240) (715, 615)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_15_face0.png,Indian,Indian,Male,20-29,"[6.09702556e-06 9.97492534e-05 6.03824155e-04 3.92317020e-07
 2.25998447e-05 9.99157608e-01 1.09658635e-04]",[6.9811933e-05 1.9661283e-04 8.9355206e-05 9.9964416e-01],[9.9999976e-01 2.6036491e-07],"[2.0270438e-07 3.7059785e-05 4.4770362e-03 7.2541726e-01 2.6713884e-01
 2.9269920e-03 2.6609514e-06 2.1789759e-08 1.7259193e-10]","[(294, 305) (744, 756)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_20_face0.png,Indian,Indian,Male,30-39,"[8.3120613e-05 2.0448324e-04 5.9329979e-03 4.2121824e-06 1.0341671e-04
 9.8760569e-01 6.0659987e-03]",[3.3748144e-04 6.1293913e-04 2.9414069e-04 9.9875546e-01],[9.9999821e-01 1.8017553e-06],"[1.9660740e-06 8.1295577e-05 3.6449800e-03 4.8098424e-01 4.9219629e-01
 2.2975264e-02 1.1422990e-04 1.7508219e-06 3.2627838e-08]","[(263, 202) (640, 578)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_32_face0.png,Indian,Indian,Male,20-29,"[5.0840849e-06 3.4306038e-04 9.1036246e-04 4.0554997e-07 2.1676984e-05
 9.9856448e-01 1.5492180e-04]",[3.1881700e-05 8.4924343e-04 2.9072067e-04 9.9882811e-01],[9.9999988e-01 1.1788951e-07],"[2.7034622e-07 3.8011247e-05 3.6793509e-03 5.2805942e-01 4.5872062e-01
 9.4855698e-03 1.6614762e-05 9.9379648e-08 7.1979067e-10]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_indian/software engineer_indian_24_face0.png,Indian,Indian,Male,20-29,"[6.3780303e-06 2.2438096e-05 6.7267928e-04 1.0090803e-06 4.2586413e-05
 9.9903208e-01 2.2279004e-04]",[9.2300259e-05 4.3846409e-05 1.3914538e-04 9.9972469e-01],[9.9999744e-01 2.5674613e-06],"[9.89651880e-07 1.89082464e-04 1.23941284e-02 6.30846381e-01
 3.45568925e-01 1.09745255e-02 2.55612304e-05 3.17853676e-07
 3.48907214e-09]","[(302, 240) (677, 615)]"
