face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_8_face0.png,White,White,Male,60-69,"[9.7479266e-01 8.6928430e-06 1.8463250e-03 3.8005801e-05 3.1431220e-05
 2.8595541e-04 2.2996973e-02]",[9.9929899e-01 6.7759333e-06 1.0791902e-04 5.8632938e-04],[9.9996597e-01 3.4025350e-05],"[1.3822575e-05 1.5434360e-05 1.2405636e-04 3.9761118e-05 1.7291150e-04
 4.0102792e-03 2.6723060e-01 6.8791932e-01 4.0473733e-02]","[(202, 238) (743, 778)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_43_face0.png,White,White,Male,50-59,"[9.3676001e-01 1.3089066e-04 3.7794363e-02 1.8757430e-04 1.5442588e-04
 2.3732628e-03 2.2599369e-02]",[9.9689329e-01 7.7082790e-05 1.0967865e-03 1.9328146e-03],[9.9999803e-01 1.9263414e-06],"[3.7868202e-05 3.1391326e-05 2.0398684e-04 1.3672869e-04 3.6016593e-03
 8.0713801e-02 7.2167122e-01 1.9226600e-01 1.3373157e-03]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_30_face0.png,White,White,Male,50-59,"[9.4777095e-01 4.6589470e-05 2.6129913e-02 4.7497655e-04 4.3529292e-04
 1.4050825e-03 2.3737215e-02]",[9.9902761e-01 1.0762796e-05 1.1800356e-04 8.4365293e-04],[9.9998868e-01 1.1318129e-05],"[5.6638590e-05 4.6128709e-05 2.7354894e-04 3.6083657e-05 4.8064801e-04
 1.3314574e-02 5.0511372e-01 4.7204590e-01 8.6326208e-03]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_22_face0.png,White,White,Male,60-69,"[8.9290947e-01 2.6647944e-05 6.2271473e-03 7.9783279e-04 3.7125777e-04
 1.0825648e-03 9.8585024e-02]",[9.9768376e-01 1.7550878e-05 2.3164228e-04 2.0670611e-03],[9.9996704e-01 3.2948705e-05],"[2.0543534e-05 5.9979370e-06 4.3001302e-05 2.8355729e-05 3.9084462e-04
 1.1827391e-02 3.5429373e-01 6.1400557e-01 1.9384576e-02]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_33_face0.png,White,White,Male,50-59,"[9.6974665e-01 6.2617451e-06 5.7562818e-03 3.2076231e-04 1.7274008e-04
 5.6923984e-04 2.3428038e-02]",[9.9617767e-01 1.5975978e-05 3.0811765e-04 3.4982292e-03],[9.999953e-01 4.684633e-06],"[4.2188742e-05 2.8749215e-05 1.3042269e-04 3.2093576e-05 6.0744880e-04
 2.6341865e-02 6.5218627e-01 3.1743553e-01 3.1954248e-03]","[(248, 352) (698, 802)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_25_face0.png,White,White,Male,50-59,"[9.9323440e-01 8.4323437e-06 4.2081992e-03 1.7953014e-04 1.0604221e-04
 4.6698074e-04 1.7964302e-03]",[9.8205775e-01 9.0507107e-05 1.7952264e-04 1.7672246e-02],[9.9995565e-01 4.4313154e-05],"[1.9073112e-05 2.2885737e-05 3.0673036e-04 1.8848568e-04 2.3955554e-03
 5.2739091e-02 7.6670367e-01 1.7512837e-01 2.4961408e-03]","[(302, 316) (677, 692)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_27_face0.png,White,White,Male,60-69,"[9.8615682e-01 1.8330315e-05 9.6971565e-04 4.3559738e-04 1.8369388e-04
 4.9739814e-04 1.1738499e-02]",[9.8640597e-01 1.4056226e-04 4.8502124e-04 1.2968392e-02],[9.9999583e-01 4.1538433e-06],"[1.5385174e-05 7.2424959e-06 7.6470737e-05 2.4867182e-05 1.8845446e-04
 5.4003284e-03 3.3997956e-01 6.4006621e-01 1.4241447e-02]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_15_face0.png,White,White,Male,50-59,"[9.9357128e-01 6.1022189e-07 1.0561469e-03 1.3769469e-05 6.3812413e-06
 2.6294703e-04 5.0888751e-03]",[9.9855125e-01 1.0085942e-05 3.8058461e-05 1.4006183e-03],[9.9999845e-01 1.5065434e-06],"[2.6139603e-06 6.3851576e-07 1.3822661e-05 8.9614841e-06 1.8743220e-04
 9.8572811e-03 6.2079281e-01 3.6573756e-01 3.3988799e-03]","[(248, 305) (698, 756)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_9_face0.png,White,White,Male,60-69,"[9.8108661e-01 6.1841507e-05 6.4453869e-03 1.2680294e-03 3.5639683e-04
 7.4192061e-04 1.0039780e-02]",[9.956247e-01 1.226104e-04 1.405728e-03 2.846856e-03],[9.9997652e-01 2.3454097e-05],"[1.6575890e-05 9.0656995e-06 8.9001209e-05 3.8681490e-05 3.3121038e-04
 6.5303268e-03 3.4306017e-01 6.2865806e-01 2.1266894e-02]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_3_face0.png,White,White,Male,50-59,"[0.86531544 0.00510425 0.0843326  0.00430615 0.00578907 0.01363818
 0.02151436]",[0.9059957  0.00859341 0.01825256 0.06715829],[9.9998856e-01 1.1425865e-05],"[1.5052149e-04 1.6239283e-04 9.6036855e-04 3.4281015e-04 2.0488843e-03
 2.7860796e-02 5.1363724e-01 4.4956830e-01 5.2686161e-03]","[(170, 121) (819, 770)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_28_face0.png,White,White,Male,60-69,"[9.5449847e-01 4.5911685e-05 3.5878450e-03 2.6279781e-03 1.0071882e-03
 1.1379728e-03 3.7094545e-02]",[9.6217710e-01 3.0194514e-04 5.0938791e-03 3.2427013e-02],[9.999999e-01 1.211097e-07],"[3.4290570e-06 1.9508525e-06 1.7054679e-05 9.3164690e-06 7.5678676e-05
 2.4349326e-03 2.1612856e-01 7.6280862e-01 1.8520433e-02]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_18_face0.png,White,White,Male,50-59,"[9.9267244e-01 1.2263379e-05 2.3164300e-03 8.1119477e-05 6.1045452e-05
 7.0397859e-04 4.1527501e-03]",[9.8816586e-01 1.5018042e-04 2.5263958e-04 1.1431332e-02],[9.9999642e-01 3.5443004e-06],"[7.6366041e-06 6.1304231e-06 8.9746980e-05 4.6986308e-05 4.5223229e-04
 1.6421549e-02 6.4915663e-01 3.2931882e-01 4.5001754e-03]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_14_face0.png,White,White,Male,50-59,"[9.8847157e-01 4.7121091e-05 5.0013987e-03 9.9869460e-05 6.3762120e-05
 2.9208287e-04 6.0241679e-03]",[9.9742919e-01 6.7490451e-05 4.8263819e-04 2.0205711e-03],[1.0000000e+00 1.0769588e-08],"[6.7772976e-06 1.7493463e-06 1.9452835e-05 4.3721106e-05 1.7895318e-03
 5.1839031e-02 7.5090545e-01 1.9476548e-01 6.2875618e-04]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_34_face0.png,White,White,Male,60-69,"[9.1888899e-01 2.2671125e-05 2.6472560e-03 3.6020289e-04 1.8581290e-04
 4.1523148e-04 7.7479795e-02]",[9.9191850e-01 3.9237365e-04 1.2912603e-04 7.5600483e-03],[9.9999976e-01 2.9643110e-07],"[7.0756882e-06 2.5415493e-06 2.8938779e-05 2.4247653e-05 3.9237848e-04
 1.2170887e-02 4.4126672e-01 5.3855330e-01 7.5539728e-03]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_35_face0.png,White,White,Male,50-59,"[8.4664714e-01 8.7331638e-05 2.9374726e-02 1.0311778e-03 7.5301406e-04
 2.5442680e-03 1.1956237e-01]",[9.9414396e-01 1.4486391e-04 7.1060733e-04 5.0005210e-03],[9.9999624e-01 3.7396981e-06],"[1.5840737e-05 8.6830296e-06 5.4905966e-05 1.7934737e-05 6.0852256e-04
 2.8313223e-02 6.6130763e-01 3.0444852e-01 5.2247681e-03]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_13_face0.png,White,White,Male,60-69,"[9.5251763e-01 1.1856765e-05 1.9378028e-03 8.4598229e-05 8.4403633e-05
 1.9027658e-04 4.5173433e-02]",[9.9920428e-01 2.4017087e-05 2.8757603e-04 4.8414813e-04],[9.999991e-01 8.525170e-07],"[1.94785080e-05 5.35486379e-06 5.67203533e-05 1.02708065e-04
 1.39533693e-03 2.30247155e-02 3.91953140e-01 5.65828443e-01
 1.76141430e-02]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_17_face0.png,White,White,Male,50-59,"[9.9778259e-01 1.4652598e-07 1.7042576e-05 5.3594699e-06 2.6973232e-06
 4.1748813e-06 2.1881205e-03]",[9.9966389e-01 1.0333670e-05 5.7620746e-05 2.6818734e-04],[9.9999988e-01 1.2933603e-07],"[4.98696090e-06 1.05738695e-06 1.15450848e-05 1.48535255e-05
 4.83323791e-04 1.68386381e-02 5.33547282e-01 4.43180114e-01
 5.91826485e-03]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_45_face0.png,White,White,Male,60-69,"[9.5749277e-01 2.1174606e-05 1.2616634e-02 4.4006176e-04 2.1780036e-04
 1.0976524e-03 2.8113814e-02]",[9.9701691e-01 1.4530358e-05 7.5183774e-04 2.2166823e-03],[9.9999547e-01 4.5362049e-06],"[2.7318645e-06 2.1102019e-06 3.2413489e-05 1.4442855e-05 1.3999554e-04
 4.7988058e-03 3.5333225e-01 6.1720371e-01 2.4473611e-02]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_16_face0.png,White,White,Male,60-69,"[9.7137457e-01 5.5343035e-04 9.2629278e-03 1.3013812e-03 5.1343447e-04
 1.4111984e-03 1.5583059e-02]",[9.8748028e-01 1.4180210e-04 1.8190941e-03 1.0558863e-02],[9.9999309e-01 6.8968693e-06],"[1.5014507e-05 3.9826868e-06 3.4509529e-05 3.9831637e-05 2.1870535e-04
 3.0956508e-03 2.1439016e-01 7.5218636e-01 3.0015696e-02]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_1_face0.png,White,White,Male,60-69,"[9.8769063e-01 6.6223918e-05 2.0249034e-03 5.2287302e-04 4.4174501e-04
 3.1017364e-04 8.9435074e-03]",[9.9802190e-01 3.5928442e-05 9.1311242e-04 1.0290858e-03],[9.9999380e-01 6.2493373e-06],"[4.5702283e-05 4.7130685e-05 3.3948128e-04 9.2854025e-05 4.9981114e-04
 6.9253244e-03 2.8933260e-01 6.7824215e-01 2.4474956e-02]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_20_face0.png,White,White,Male,50-59,"[9.97245729e-01 1.12056805e-05 1.58625562e-03 5.17994740e-05
 4.67379905e-05 1.20782759e-04 9.37560049e-04]",[9.9921483e-01 1.4971522e-05 1.4051268e-04 6.2973722e-04],[9.9998897e-01 1.1000885e-05],"[1.5984966e-05 1.2747631e-05 2.1864574e-04 1.3819548e-04 8.0903969e-04
 1.2837413e-02 4.9022317e-01 4.8778918e-01 7.9555959e-03]","[(294, 261) (744, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_47_face0.png,White,White,Male,50-59,"[8.9148396e-01 2.3908641e-03 6.8804123e-02 3.9925976e-04 6.9828780e-04
 8.1223259e-03 2.8101174e-02]",[9.5989519e-01 5.2833436e-03 9.5772214e-04 3.3863798e-02],[9.999994e-01 5.565390e-07],"[1.19968165e-04 4.51703054e-05 2.39974674e-04 8.94404948e-05
 2.31514196e-03 6.04221225e-02 6.28803551e-01 3.05590957e-01
 2.37367116e-03]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_24_face0.png,White,White,Male,50-59,"[8.1210029e-01 2.4559660e-04 4.1100848e-02 5.7874620e-04 4.7242438e-04
 7.9569379e-03 1.3754520e-01]",[9.9578798e-01 3.3273460e-05 4.0297653e-04 3.7758269e-03],[9.9998891e-01 1.1066329e-05],"[2.4736048e-05 1.5068544e-05 9.2625596e-05 3.1809730e-05 6.3716370e-04
 2.0001685e-02 5.3644717e-01 4.3277687e-01 9.9729206e-03]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_12_face0.png,White,White,Male,60-69,"[7.1452123e-01 6.4543165e-05 8.7340381e-03 5.0560775e-04 4.1026415e-04
 1.3530550e-03 2.7441117e-01]",[9.9663752e-01 8.6895772e-05 7.0516410e-04 2.5704785e-03],[9.9999559e-01 4.4200815e-06],"[1.8521663e-05 1.0811207e-05 8.7463195e-05 6.1932304e-05 3.6664520e-04
 5.7797460e-03 2.4724138e-01 7.1795034e-01 2.8483257e-02]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_37_face0.png,White,White,Male,60-69,"[9.5731938e-01 9.6225282e-05 4.2342651e-03 1.5478525e-03 8.9533272e-04
 2.8470086e-04 3.5622276e-02]",[9.9683112e-01 5.1284558e-05 2.4674165e-03 6.5022585e-04],[9.9999720e-01 2.7911874e-06],"[3.5584613e-05 1.9349976e-05 1.0457367e-04 7.6651275e-05 7.9998764e-04
 1.2289400e-02 3.3452860e-01 6.3388950e-01 1.8256424e-02]","[(202, 238) (743, 778)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_21_face0.png,White,White,Male,50-59,"[8.8649082e-01 2.1655448e-03 6.3351586e-02 7.7586377e-04 1.0194394e-03
 1.6760016e-02 2.9436762e-02]",[0.951031   0.00105107 0.00345717 0.04446068],[9.9999917e-01 8.0818444e-07],"[1.0598415e-04 3.9787916e-05 2.0690793e-04 3.7255984e-05 5.6580087e-04
 1.6214062e-02 5.2136314e-01 4.5939034e-01 2.0768801e-03]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_26_face0.png,White,White,Male,60-69,"[8.7111473e-01 5.7015772e-04 8.3792023e-03 2.3731258e-04 4.7468898e-04
 4.2641978e-03 1.1495966e-01]",[9.7743958e-01 2.1756066e-03 2.8600858e-04 2.0098846e-02],[9.9999696e-01 3.0371225e-06],"[3.84213490e-05 2.38850971e-05 1.08870816e-04 3.40793631e-05
 2.31322294e-04 5.39110042e-03 2.93824404e-01 6.64591074e-01
 3.57568525e-02]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_31_face0.png,White,White,Male,50-59,"[7.9320800e-01 1.8012655e-04 4.9060769e-02 6.9777400e-04 5.4144155e-04
 1.6123798e-03 1.5469943e-01]",[9.9648976e-01 2.3195429e-05 1.9383648e-03 1.5486402e-03],[9.9999851e-01 1.4496288e-06],"[8.9612418e-05 4.5133049e-05 1.7610790e-04 5.3181120e-05 1.5626984e-03
 3.2865562e-02 5.7896829e-01 3.8181069e-01 4.4287285e-03]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_7_face0.png,White,White,Male,50-59,"[9.9958247e-01 2.8683560e-06 1.4899284e-04 3.3874539e-06 5.5909309e-06
 2.0767016e-05 2.3585696e-04]",[9.9974179e-01 8.8843708e-06 5.2810214e-05 1.9647574e-04],[9.9998134e-01 1.8575665e-05],"[2.2921511e-05 1.7357082e-05 2.3430027e-04 2.1326490e-04 1.4258393e-03
 2.1952083e-02 5.9046453e-01 3.7136227e-01 1.4307374e-02]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_42_face0.png,White,White,Male,60-69,"[9.8762405e-01 7.9807913e-05 4.1024038e-03 2.2036674e-04 2.0978773e-04
 2.2277339e-04 7.5408332e-03]",[9.9878865e-01 1.2268525e-04 2.8266362e-04 8.0591382e-04],[9.9996734e-01 3.2728476e-05],"[8.8360001e-05 6.7085239e-05 4.1992683e-04 1.9968295e-04 2.1818173e-03
 2.9997567e-02 4.7141457e-01 4.7156242e-01 2.4068646e-02]","[(202, 238) (743, 778)]"
fairface/detected_faces/Stable3.5-medium_software engineer_elderly/software engineer_elderly_29_face0.png,White,White,Male,50-59,"[8.2439417e-01 1.4192591e-05 1.4638882e-02 5.2735116e-04 2.1252787e-04
 7.0705212e-04 1.5950592e-01]",[9.9917698e-01 8.6597584e-06 5.4257317e-04 2.7181648e-04],[9.9939007e-01 6.0994359e-04],"[1.0045633e-04 6.0213591e-05 2.5836896e-04 1.5243136e-04 3.4736679e-03
 5.9473321e-02 6.5447056e-01 2.7313891e-01 8.8722007e-03]","[(202, 183) (743, 724)]"
