face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_34_face0.png,Latino_Hispanic,White,Male,20-29,"[1.6233949e-01 4.7180071e-04 6.0724783e-01 1.8235965e-03 4.4636359e-03
 4.4539239e-02 1.7911445e-01]",[0.76533735 0.00145062 0.004124   0.229088  ],[9.9999946e-01 5.1180797e-07],"[3.43992497e-07 4.76986577e-04 2.53481239e-01 7.34891176e-01
 1.10947238e-02 5.53822683e-05 1.04787304e-07 3.39634210e-09
 4.48640881e-11]","[(339, 279) (715, 654)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_42_face0.png,Latino_Hispanic,Indian,Male,10-19,"[9.0852544e-02 2.9551864e-04 6.5153456e-01 4.0333075e-03 9.4564306e-03
 2.1973144e-01 2.4096187e-02]",[0.30308068 0.00101324 0.00551649 0.6903896 ],[9.9996996e-01 3.0071002e-05],"[1.13941633e-06 4.75253724e-03 5.09838879e-01 4.73361909e-01
 1.19213257e-02 1.23881211e-04 3.52981971e-07 1.41737395e-08
 2.60167443e-10]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_13_face0.png,Latino_Hispanic,White,Male,20-29,"[8.2813151e-02 4.7254312e-04 5.3091031e-01 1.9468350e-02 6.5354072e-02
 2.2836883e-01 7.2612792e-02]",[0.51627994 0.00176726 0.07751103 0.40444183],[9.9999988e-01 1.6491352e-07],"[4.7010790e-08 5.4934713e-05 1.5427645e-01 8.2598484e-01 1.9510755e-02
 1.7223452e-04 6.5770541e-07 2.7680876e-08 3.1742267e-10]","[(248, 168) (698, 619)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_21_face0.png,White,White,Male,20-29,"[7.78717935e-01 1.15098825e-04 1.04308523e-01 2.44262075e-04
 7.57416303e-04 3.23138409e-03 1.12625457e-01]",[0.9624759  0.00101175 0.00309589 0.03341645],[9.9999976e-01 2.4821333e-07],"[2.5251666e-07 2.1866510e-04 1.2349664e-01 8.4067339e-01 3.5428107e-02
 1.8267761e-04 2.7197424e-07 3.3345737e-09 4.0067047e-11]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_29_face0.png,Indian,Indian,Male,20-29,"[6.7663535e-02 1.6987335e-04 1.5230992e-01 8.9369278e-05 4.4436916e-04
 4.4493490e-01 3.3438799e-01]",[3.1682435e-01 6.0017442e-04 7.1271742e-04 6.8186277e-01],[9.9999946e-01 5.0516280e-07],"[1.2030896e-06 1.4797192e-04 1.1930056e-02 7.9639101e-01 1.8884064e-01
 2.6842488e-03 4.7680483e-06 6.3778010e-08 7.1564693e-10]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_45_face0.png,White,White,Male,20-29,"[5.5028194e-01 1.2136607e-04 1.0383820e-01 3.2776731e-04 6.4560748e-04
 7.6805288e-03 3.3710459e-01]",[9.831001e-01 9.397332e-05 8.600519e-03 8.205407e-03],[9.999999e-01 9.515361e-08],"[1.3853311e-06 1.0322634e-03 4.8711273e-01 4.9282154e-01 1.8733233e-02
 2.9741687e-04 1.3838885e-06 4.4063594e-08 2.9111508e-10]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_44_face0.png,Middle Eastern,White,Male,10-19,"[1.27793074e-01 4.76156638e-05 9.24331173e-02 1.03842416e-04
 3.99918732e-04 2.11791489e-02 7.58043289e-01]",[6.2119240e-01 5.6482939e-04 1.0893334e-03 3.7715346e-01],[9.9999982e-01 1.7953181e-07],"[4.4057606e-07 2.9408261e-03 6.2594634e-01 3.6745235e-01 3.6302579e-03
 2.9649009e-05 7.4557796e-08 2.9755078e-09 3.3915901e-11]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_30_face0.png,Latino_Hispanic,Indian,Male,20-29,"[4.3468874e-02 2.1053058e-04 4.7087750e-01 3.8075752e-03 1.2657906e-02
 3.3505359e-01 1.3392404e-01]",[6.4883709e-02 5.2814401e-04 1.8409213e-02 9.1617888e-01],[1.000000e+00 8.761628e-09],"[4.5080401e-07 2.9130478e-04 9.3829334e-02 8.4747994e-01 5.7654381e-02
 7.4121641e-04 3.2796320e-06 7.6887531e-08 5.6961080e-10]","[(294, 235) (608, 549)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_23_face0.png,Latino_Hispanic,White,Male,20-29,"[2.8511083e-01 4.5625824e-05 3.2804981e-01 1.2664739e-03 2.8967243e-03
 1.0245964e-01 2.8017095e-01]",[7.3020101e-01 1.5466384e-04 4.4648824e-03 2.6517946e-01],[9.9999994e-01 6.0125991e-08],"[1.0853814e-06 1.5438157e-04 6.6270798e-02 8.4086955e-01 9.1355018e-02
 1.3423214e-03 6.6364082e-06 1.8763612e-07 1.7077425e-09]","[(358, 267) (670, 581)]"
fairface/detected_faces/Stable3.5-medium_software engineer_young/software engineer_young_37_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.00848178 0.00640726 0.6837404  0.01330313 0.14261833 0.11718022
 0.02826897]",[0.05382172 0.00677829 0.71065646 0.22874351],[9.9999994e-01 4.0979419e-08],"[5.77892010e-08 7.48860548e-05 1.09158188e-01 8.64060521e-01
 2.65557971e-02 1.50081658e-04 3.73220331e-07 1.38426515e-08
 1.70791326e-10]","[(248, 261) (698, 711)]"
