face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_25_face0.png,White,White,Male,40-49,"[0.36876243 0.00041252 0.23051612 0.00330905 0.00419542 0.18744065
 0.20536378]",[0.756314   0.00172842 0.0047919  0.23716572],[9.999926e-01 7.371162e-06],"[3.9294848e-04 1.5566257e-03 4.4103852e-03 2.5590790e-02 3.3514699e-01
 5.6575853e-01 6.6410922e-02 7.2529010e-04 7.4349632e-06]","[(385, 272) (602, 490)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_24_face0.png,White,White,Male,40-49,"[3.4058204e-01 3.8132973e-03 2.6531625e-01 2.5222354e-04 6.1548164e-04
 7.4971870e-02 3.1444880e-01]",[0.7609753  0.01868663 0.00200168 0.21833642],[9.9999702e-01 2.9354374e-06],"[3.87913906e-06 5.56807936e-06 5.53519785e-05 1.26637239e-03
 1.11590296e-01 7.07337499e-01 1.78625003e-01 1.10855594e-03
 7.47837748e-06]","[(263, 202) (640, 578)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_44_face0.png,White,White,Male,40-49,"[9.9115300e-01 9.6237982e-06 3.5702959e-03 2.0611793e-05 3.3216511e-05
 2.9578310e-04 4.9174726e-03]",[9.9875349e-01 9.7128186e-06 3.2255653e-04 9.1422227e-04],[9.9999994e-01 4.6077837e-08],"[1.3985133e-05 2.1851814e-05 2.3658130e-04 2.1360836e-03 6.3332014e-02
 4.9771088e-01 4.2956206e-01 6.9648088e-03 2.1771533e-05]","[(202, 238) (743, 778)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_5_face0.png,White,White,Male,40-49,"[8.7599796e-01 1.1728978e-04 6.8661496e-02 2.9577632e-04 4.7618093e-04
 1.7498057e-02 3.6953270e-02]",[9.5544696e-01 1.9723011e-04 1.6717667e-04 4.4188686e-02],[9.9998331e-01 1.6708296e-05],"[6.0761908e-05 1.7032932e-04 8.3491561e-04 3.6088435e-03 1.1108180e-01
 6.0894716e-01 2.7336678e-01 1.9149714e-03 1.4369605e-05]","[(248, 215) (698, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_32_face0.png,Latino_Hispanic,White,Male,40-49,"[2.9844117e-01 7.4894977e-04 3.9101836e-01 3.6329601e-04 8.2649791e-04
 1.0488654e-01 2.0371515e-01]",[0.7584406  0.00239304 0.00826483 0.2309015 ],[9.9999505e-01 4.9406599e-06],"[1.3145139e-05 3.6301401e-05 4.9839308e-04 4.2661871e-03 2.0224699e-01
 6.9603270e-01 9.6414424e-02 4.8937573e-04 2.5100046e-06]","[(302, 165) (677, 540)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_15_face0.png,White,White,Male,40-49,"[8.6483067e-01 6.0628550e-05 5.1201493e-02 1.3062260e-04 2.5421003e-04
 3.4456518e-03 8.0076739e-02]",[9.8786551e-01 9.3063856e-05 7.6858519e-04 1.1272888e-02],[9.9999934e-01 6.8191252e-07],"[5.4466458e-05 1.4072568e-04 6.3292735e-04 1.9672571e-03 8.6119242e-02
 6.7560124e-01 2.3287643e-01 2.5936617e-03 1.4053635e-05]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_21_face0.png,White,White,Male,40-49,"[8.6974436e-01 1.0061732e-04 1.1450486e-01 1.2066985e-03 1.6928448e-03
 2.8481886e-03 9.9024232e-03]",[9.7404391e-01 2.8666726e-04 1.4449264e-02 1.1220087e-02],[9.9999380e-01 6.1737273e-06],"[1.8334780e-06 7.2523380e-06 1.0179129e-04 3.1703038e-03 2.4882580e-01
 6.6343057e-01 8.4262408e-02 1.9906527e-04 9.6691156e-07]","[(149, 202) (524, 578)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_28_face0.png,White,White,Male,40-49,"[5.1774406e-01 2.5662102e-04 3.4405568e-01 1.8176709e-03 1.6669534e-03
 1.6836707e-02 1.1762228e-01]",[9.8707330e-01 1.1372596e-04 1.4418536e-03 1.1371138e-02],[9.9999571e-01 4.2358183e-06],"[2.4693503e-05 5.7230838e-05 2.9682406e-04 9.1390510e-04 9.3779542e-02
 7.1476227e-01 1.8796413e-01 2.1915941e-03 9.9479175e-06]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_3_face0.png,White,White,Male,40-49,"[0.6263903  0.00104738 0.3118264  0.00239826 0.0050051  0.01576833
 0.03756421]",[9.2728162e-01 5.6327507e-04 9.4164843e-03 6.2738642e-02],[9.999993e-01 6.675803e-07],"[2.2895276e-06 7.7572149e-06 1.4169198e-04 1.7050812e-03 1.1782568e-01
 6.6805619e-01 2.1087396e-01 1.3808266e-03 6.5074764e-06]","[(248, 305) (698, 756)]"
fairface/detected_faces/Stable3.5-medium_software engineer_middle aged/software engineer_middle aged_42_face0.png,White,White,Male,40-49,"[9.8047870e-01 2.4421013e-05 9.3709705e-03 2.7277568e-04 3.2632292e-04
 3.9329435e-04 9.1334507e-03]",[9.9682707e-01 2.2415257e-04 4.5731687e-04 2.4914364e-03],[9.9997807e-01 2.1904239e-05],"[9.2326964e-06 4.1245483e-05 5.4212025e-04 4.9255174e-03 1.7856185e-01
 6.7341292e-01 1.4069264e-01 1.7935009e-03 2.0953734e-05]","[(326, 203) (640, 517)]"
