face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_11_face0.png,White,White,Male,50-59,"[9.2438745e-01 1.1097087e-05 5.0137911e-02 6.7146175e-04 5.0031394e-04
 3.3297378e-03 2.0962030e-02]",[9.9193877e-01 2.5155099e-05 1.1804587e-03 6.8555460e-03],[9.9999756e-01 2.4067162e-06],"[4.7769158e-06 3.4562095e-06 4.5675144e-05 1.8246839e-04 1.8060461e-02
 4.4546351e-01 5.2869719e-01 7.5132572e-03 2.9234519e-05]","[(202, 128) (743, 669)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_6_face0.png,Latino_Hispanic,White,Male,40-49,"[3.0188370e-01 2.7425610e-03 5.8311504e-01 1.4213612e-04 4.2147838e-04
 5.2228231e-02 5.9466850e-02]",[0.8424798  0.00248101 0.00135824 0.15368089],[9.9999857e-01 1.4739275e-06],"[7.5585685e-06 7.6425995e-06 1.1127348e-04 6.2583451e-04 5.0977863e-02
 6.1888552e-01 3.2627776e-01 3.0970783e-03 9.4154111e-06]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_16_face0.png,Latino_Hispanic,White,Male,50-59,"[0.4491373  0.00057207 0.4512203  0.00187404 0.00221568 0.06624138
 0.0287392 ]",[8.2876104e-01 2.2250855e-04 8.6972052e-03 1.6231923e-01],[9.9999976e-01 2.3331928e-07],"[3.1809921e-06 2.8151619e-06 6.3202642e-05 5.7287636e-04 3.7336715e-02
 4.6217287e-01 4.9381450e-01 6.0218954e-03 1.1966217e-05]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_5_face0.png,Latino_Hispanic,White,Male,40-49,"[0.3348461  0.00196792 0.6251995  0.00102481 0.00272306 0.0264051
 0.00783352]",[0.9315311  0.00655832 0.00184918 0.06006135],[9.9998248e-01 1.7541535e-05],"[6.9771137e-05 1.7069397e-04 1.1868738e-03 1.9758968e-03 7.3794179e-02
 5.6485689e-01 3.5354611e-01 4.3789856e-03 2.0741807e-05]","[(294, 305) (744, 756)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_40_face0.png,White,White,Male,50-59,"[5.5519629e-01 2.5564755e-04 3.2569465e-01 1.6767214e-03 3.1933857e-03
 9.3833711e-03 1.0460008e-01]",[9.5273364e-01 9.0404245e-04 1.0679997e-02 3.5682358e-02],[9.9999976e-01 2.1009970e-07],"[1.1856113e-06 1.1925512e-06 2.1568661e-05 2.9303675e-04 2.0868324e-02
 4.4003856e-01 5.3396875e-01 4.7956067e-03 1.1806528e-05]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_44_face0.png,White,White,Male,50-59,"[5.4546762e-01 8.0884906e-04 2.3950051e-01 5.1430444e-04 1.9425843e-03
 4.0860500e-02 1.7090566e-01]",[0.87406284 0.00096038 0.00283065 0.12214614],[9.9996978e-01 3.0248724e-05],"[3.7192982e-05 3.7821985e-05 2.8123858e-04 3.5715260e-04 1.6186096e-02
 3.2790893e-01 6.3557625e-01 1.9432295e-02 1.8297577e-04]","[(263, 240) (640, 615)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_30_face0.png,Middle Eastern,White,Male,40-49,"[4.0104814e-02 1.9799916e-03 3.1245780e-01 3.0046620e-04 1.2552800e-03
 6.2396560e-02 5.8150512e-01]",[0.6956874  0.00468134 0.01174826 0.28788298],[9.99934e-01 6.60036e-05],"[1.9854298e-04 2.0438648e-04 5.2714522e-04 8.9896994e-04 6.0303051e-02
 6.3543677e-01 2.9694691e-01 5.4237884e-03 6.0494909e-05]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_20_face0.png,White,White,Male,40-49,"[8.1220132e-01 7.1034519e-05 1.3380122e-01 1.7588340e-04 1.4397860e-04
 4.7270078e-03 4.8879612e-02]",[9.9391180e-01 4.5258239e-05 2.8361761e-04 5.7592047e-03],[9.9999863e-01 1.3852984e-06],"[1.8662653e-06 1.8479983e-06 2.9895004e-05 2.4237356e-04 3.5625871e-02
 5.8655137e-01 3.7543845e-01 2.1037788e-03 4.6361124e-06]","[(294, 305) (744, 756)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_27_face0.png,White,White,Male,50-59,"[0.39727432 0.00057615 0.35757494 0.00176015 0.00247471 0.14211386
 0.09822576]",[8.4871346e-01 7.2949333e-04 2.6382084e-03 1.4791885e-01],[9.9999285e-01 7.1455556e-06],"[1.6726133e-05 1.8006232e-05 1.0746412e-04 6.5592656e-05 3.5459048e-03
 1.4125332e-01 8.1270576e-01 4.2084571e-02 2.0263634e-04]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stable3.5-medium_surgeon_middle aged/surgeon_middle aged_42_face0.png,White,White,Male,50-59,"[9.6412635e-01 5.3204087e-05 1.2871726e-02 1.4158609e-04 1.4690591e-04
 5.6118862e-04 2.2099100e-02]",[9.9124169e-01 3.0592876e-04 9.6892356e-04 7.4834134e-03],[9.999992e-01 7.650675e-07],"[7.6039669e-06 6.7985229e-06 7.5025746e-05 2.7815069e-04 1.5370785e-02
 3.1552196e-01 6.4119720e-01 2.7395062e-02 1.4744971e-04]","[(248, 168) (698, 619)]"
