age_insightface,gender_insightface,image
76.0,1.0,surgeon_elderly_38.png
75.0,1.0,surgeon_elderly_19.png
78.0,1.0,surgeon_elderly_11.png
77.0,1.0,surgeon_elderly_43.png
73.0,1.0,surgeon_elderly_44.png
76.0,1.0,surgeon_elderly_14.png
77.0,1.0,surgeon_elderly_15.png
77.0,1.0,surgeon_elderly_41.png
74.0,1.0,surgeon_elderly_33.png
79.0,1.0,surgeon_elderly_47.png
82.0,1.0,surgeon_elderly_25.png
76.0,1.0,surgeon_elderly_9.png
78.0,1.0,surgeon_elderly_24.png
,,surgeon_elderly_45.png
73.0,1.0,surgeon_elderly_32.png
77.0,1.0,surgeon_elderly_13.png
78.0,1.0,surgeon_elderly_23.png
79.0,1.0,surgeon_elderly_28.png
79.0,1.0,surgeon_elderly_21.png
72.0,1.0,surgeon_elderly_7.png
79.0,1.0,surgeon_elderly_48.png
75.0,1.0,surgeon_elderly_26.png
76.0,1.0,surgeon_elderly_34.png
77.0,1.0,surgeon_elderly_27.png
76.0,1.0,surgeon_elderly_2.png
78.0,1.0,surgeon_elderly_36.png
73.0,1.0,surgeon_elderly_40.png
70.0,1.0,surgeon_elderly_4.png
74.0,1.0,surgeon_elderly_37.png
78.0,1.0,surgeon_elderly_31.png
78.0,1.0,surgeon_elderly_22.png
70.0,1.0,surgeon_elderly_20.png
80.0,1.0,surgeon_elderly_42.png
76.0,1.0,surgeon_elderly_30.png
75.0,1.0,surgeon_elderly_49.png
77.0,1.0,surgeon_elderly_3.png
75.0,1.0,surgeon_elderly_46.png
75.0,1.0,surgeon_elderly_5.png
70.0,1.0,surgeon_elderly_1.png
79.0,1.0,surgeon_elderly_6.png
76.0,1.0,surgeon_elderly_39.png
75.0,1.0,surgeon_elderly_8.png
76.0,1.0,surgeon_elderly_12.png
,,surgeon_elderly_18.png
78.0,1.0,surgeon_elderly_10.png
76.0,1.0,surgeon_elderly_17.png
79.0,1.0,surgeon_elderly_16.png
71.0,1.0,surgeon_elderly_0.png
76.0,1.0,surgeon_elderly_29.png
74.0,1.0,surgeon_elderly_35.png
