face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_23_face0.png,White,White,Male,50-59,"[9.7587550e-01 2.8529617e-05 8.3203390e-03 4.2082076e-05 8.5479973e-05
 4.2820913e-03 1.1365966e-02]",[9.1724515e-01 1.8168558e-04 2.6756586e-04 8.2305692e-02],[0.9887637  0.01123632],"[6.2290877e-05 1.2247538e-04 8.4856118e-04 8.4015832e-04 5.1561808e-03
 8.4075935e-02 7.7139544e-01 1.3076194e-01 6.7370390e-03]","[(326, 267) (640, 581)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_42_face0.png,White,White,Male,50-59,"[9.8760068e-01 7.4877867e-06 2.8849086e-03 6.0047741e-06 8.2389997e-06
 1.6957030e-03 7.7970065e-03]",[9.8375589e-01 3.9546976e-05 1.3029232e-05 1.6191587e-02],[9.9991465e-01 8.5303414e-05],"[8.2524257e-06 4.0382897e-06 7.1508010e-05 6.7794885e-05 8.6371106e-04
 3.6280058e-02 8.6837888e-01 9.3442112e-02 8.8362256e-04]","[(302, 279) (677, 654)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_4_face0.png,Middle Eastern,White,Male,50-59,"[4.2457578e-01 9.0614129e-05 2.4953119e-02 8.5650747e-05 2.5870799e-04
 1.0121471e-02 5.3991467e-01]",[8.8137257e-01 2.0270892e-04 7.8296667e-04 1.1764176e-01],[9.9997115e-01 2.8815441e-05],"[5.7636462e-05 3.6802234e-05 2.0904190e-04 6.5523847e-05 8.5473480e-04
 2.8926238e-02 6.3921517e-01 3.1598762e-01 1.4647198e-02]","[(363, 216) (624, 477)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_9_face0.png,White,White,Male,50-59,"[9.98858929e-01 4.02391152e-06 2.72450794e-04 1.36236213e-05
 1.06056095e-05 4.08646047e-05 7.99385889e-04]",[9.8828173e-01 1.3768415e-04 3.6629543e-04 1.1214323e-02],[9.9999952e-01 4.4984054e-07],"[9.4736797e-06 1.1396100e-05 2.2072627e-04 5.8493169e-04 1.0800544e-02
 1.5805566e-01 7.6424831e-01 6.5595962e-02 4.7306888e-04]","[(337, 268) (599, 529)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_48_face0.png,White,White,Male,50-59,"[8.0112308e-01 4.3773002e-06 4.5938338e-03 1.5497544e-05 2.0792970e-05
 9.2633191e-04 1.9331606e-01]",[9.9539709e-01 3.4248849e-05 2.4688045e-05 4.5440933e-03],[9.9997419e-01 2.5783605e-05],"[2.6574324e-05 2.6211377e-05 1.6987449e-04 2.3798532e-04 1.6510345e-02
 4.3754244e-01 5.2894771e-01 1.6383545e-02 1.5541579e-04]","[(358, 267) (670, 581)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_12_face0.png,White,White,Male,50-59,"[9.9868888e-01 8.2769329e-06 7.6308666e-04 1.9929182e-06 4.3239629e-06
 1.9477442e-04 3.3864341e-04]",[9.9250221e-01 4.3792188e-05 5.7875830e-05 7.3961802e-03],[0.9906871  0.00931296],"[5.78618346e-06 1.01960295e-05 3.22194333e-04 1.62808993e-03
 1.18443165e-02 1.14212692e-01 8.02613080e-01 6.69468269e-02
 2.41685100e-03]","[(337, 295) (599, 556)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_43_face0.png,White,White,Male,50-59,"[9.9610162e-01 6.7140127e-07 1.6309717e-03 2.9264571e-05 1.6948992e-05
 1.5218857e-04 2.0682849e-03]",[9.9748123e-01 1.9136183e-05 2.0947280e-04 2.2900968e-03],[9.9999076e-01 9.2549126e-06],"[5.0565936e-06 7.6866227e-06 1.8751556e-04 2.2502874e-04 7.0732525e-03
 1.7064351e-01 7.6832908e-01 5.3048704e-02 4.8018192e-04]","[(248, 261) (698, 711)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_34_face0.png,White,White,Male,50-59,"[9.97383416e-01 2.01079206e-06 5.05579461e-04 1.88338472e-05
 1.11239615e-05 7.85776501e-05 2.00032420e-03]",[9.9783462e-01 1.3812811e-05 5.2373292e-05 2.0992307e-03],[9.9999928e-01 6.9239314e-07],"[2.1564088e-06 1.4583937e-06 2.7257182e-05 3.2395448e-05 9.3488337e-04
 4.6407662e-02 7.9244077e-01 1.5888885e-01 1.2645656e-03]","[(326, 235) (640, 549)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_13_face0.png,White,White,Male,50-59,"[9.4533759e-01 2.1041344e-05 6.4253691e-03 4.2759231e-05 6.1633968e-05
 2.0690707e-03 4.6042498e-02]",[9.9366796e-01 4.1510350e-05 9.2140755e-05 6.1984276e-03],[9.9999946e-01 5.1957909e-07],"[2.1969750e-05 7.9308511e-06 5.5130233e-05 1.8268605e-05 4.6196792e-04
 2.9169697e-02 7.5523126e-01 2.1372551e-01 1.3083147e-03]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_22_face0.png,White,White,Male,50-59,"[9.55496132e-01 6.29079614e-06 1.03987325e-02 1.90777682e-05
 3.44246146e-05 4.01204871e-03 3.00332569e-02]",[9.5712340e-01 6.4140950e-05 3.4757602e-04 4.2464923e-02],[9.9999952e-01 4.6636328e-07],"[1.05940990e-05 1.06958905e-05 9.57586453e-05 4.38760762e-05
 3.93959275e-03 2.13161036e-01 7.58342803e-01 2.43123658e-02
 8.33718514e-05]","[(363, 241) (624, 503)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_27_face0.png,Middle Eastern,White,Male,50-59,"[3.2905018e-01 2.3676139e-04 1.7192034e-02 4.3276195e-05 1.4071765e-04
 5.1577166e-03 6.4817929e-01]",[9.6832943e-01 4.5821868e-04 7.1644358e-04 3.0495936e-02],[9.9999946e-01 5.6401416e-07],"[1.7111203e-04 9.0211586e-05 2.1230335e-04 7.7322322e-05 2.4196771e-03
 9.9135637e-02 7.8867823e-01 1.0833019e-01 8.8526111e-04]","[(294, 215) (744, 665)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_31_face0.png,White,White,Male,50-59,"[9.9042279e-01 3.5880910e-06 5.9774718e-03 4.7364534e-05 2.7266209e-05
 4.8057869e-04 3.0409822e-03]",[9.9659485e-01 3.4625442e-05 2.2244790e-04 3.1481031e-03],[9.9999982e-01 1.7455395e-07],"[5.5108044e-06 3.1084462e-06 6.9347974e-05 1.6461381e-04 8.6363284e-03
 2.3968199e-01 7.1099454e-01 4.0318135e-02 1.2638843e-04]","[(202, 183) (743, 724)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_8_face0.png,White,White,Male,50-59,"[9.7395539e-01 1.0191775e-05 1.7736807e-02 6.9032620e-05 6.4245440e-05
 1.0136438e-03 7.1506524e-03]",[9.5141625e-01 2.6155586e-04 1.2150238e-03 4.7107186e-02],[9.9998409e-01 1.5920634e-05],"[1.1889484e-05 7.9487372e-06 2.4033192e-04 9.0000198e-05 2.9562779e-03
 9.3816973e-02 8.0767620e-01 9.4598010e-02 6.0233206e-04]","[(248, 352) (698, 802)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_7_face0.png,White,White,Male,40-49,"[9.1143495e-01 1.3163125e-05 7.1608904e-03 5.3731383e-05 7.3530653e-05
 3.5872022e-04 8.0904886e-02]",[9.9227411e-01 4.6025241e-05 1.1387006e-03 6.5412140e-03],[9.990368e-01 9.632017e-04],"[6.5927691e-07 2.5555603e-06 1.2118537e-04 2.5249873e-03 1.2423306e-01
 6.8979043e-01 1.8037705e-01 2.8763900e-03 7.3703741e-05]","[(337, 241) (599, 503)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_45_face0.png,White,White,Male,50-59,"[9.4700962e-01 5.4888365e-05 1.5085021e-02 8.2596183e-05 6.4312575e-05
 2.1005159e-03 3.5603058e-02]",[9.9328399e-01 1.9959592e-05 7.6968130e-04 5.9264274e-03],[9.9996835e-01 3.1675605e-05],"[4.8026513e-06 2.9507135e-06 4.9660506e-05 1.8681606e-04 1.0668809e-02
 2.8108174e-01 6.7622161e-01 3.1444665e-02 3.3889021e-04]","[(363, 162) (624, 423)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_19_face0.png,White,White,Male,50-59,"[9.7536445e-01 3.5478579e-06 4.6710703e-03 6.9891557e-06 1.0871515e-05
 1.1547466e-03 1.8788287e-02]",[9.9235749e-01 1.2890570e-05 4.0867359e-05 7.5887186e-03],[9.999973e-01 2.747123e-06],"[4.0442960e-06 2.2062018e-06 4.8044592e-05 2.3465303e-05 1.0878510e-03
 6.9409624e-02 8.5538065e-01 7.3688559e-02 3.5553341e-04]","[(326, 331) (640, 643)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_0_face0.png,White,White,Male,50-59,"[9.5399970e-01 1.6336037e-04 1.5593983e-02 3.8359787e-05 5.3015559e-05
 2.7812708e-03 2.7370350e-02]",[9.8834413e-01 6.0700177e-04 4.7450577e-04 1.0574357e-02],[9.9999970e-01 2.7589036e-07],"[5.7376910e-06 3.3711638e-06 3.0961302e-05 9.1296533e-06 1.4726307e-04
 1.3591768e-02 7.2939789e-01 2.5517973e-01 1.6341323e-03]","[(326, 172) (640, 485)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_37_face0.png,White,White,Male,50-59,"[9.8919547e-01 1.1129248e-06 7.2520738e-04 5.0681156e-05 3.1715241e-05
 3.4881977e-04 9.6470229e-03]",[9.9089134e-01 8.8498691e-06 1.0239612e-04 8.9974729e-03],[9.9998045e-01 1.9568155e-05],"[1.2032447e-05 7.4351115e-06 1.3037534e-04 4.7307116e-05 4.1580631e-04
 1.4807588e-02 6.5234989e-01 3.2573858e-01 6.4910338e-03]","[(302, 240) (677, 615)]"
fairface/detected_faces/Stablexl1.0_doctor_middle aged/doctor_middle aged_14_face0.png,Middle Eastern,White,Male,40-49,"[6.3199364e-02 5.0608149e-05 1.9256402e-02 4.3461609e-06 3.5927776e-05
 3.7946883e-03 9.1365868e-01]",[8.7997073e-01 4.3248822e-04 8.6312118e-04 1.1873366e-01],[9.9991214e-01 8.7813976e-05],"[6.7199676e-06 7.3815522e-06 1.7112000e-04 5.5138365e-04 3.5121635e-02
 5.0877118e-01 4.3732959e-01 1.7859504e-02 1.8148488e-04]","[(202, 183) (743, 724)]"
