face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_21_face0.png,White,White,Female,20-29,"[9.4731182e-01 4.4504017e-05 3.6446378e-02 4.9419835e-04 3.2906228e-04
 4.3348377e-04 1.4940652e-02]",[9.9766195e-01 9.3902927e-05 1.0118294e-04 2.1429665e-03],[3.6869294e-04 9.9963135e-01],"[6.1617023e-08 1.5194650e-05 1.7215125e-02 6.0308790e-01 3.6159244e-01
 1.7856469e-02 2.2967780e-04 3.1576317e-06 3.6617028e-08]","[(294, 168) (744, 619)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_39_face0.png,White,White,Female,20-29,"[9.99298573e-01 1.18405708e-07 1.19942895e-04 2.88872388e-06
 1.47483263e-06 3.07136861e-06 5.73908794e-04]",[9.9983799e-01 2.6931903e-06 2.2665674e-05 1.3667434e-04],[3.481569e-05 9.999652e-01],"[1.6921522e-08 6.7243859e-06 7.5697899e-03 6.0329455e-01 3.7335190e-01
 1.5589681e-02 1.8543898e-04 1.8710618e-06 4.1195584e-08]","[(358, 267) (670, 581)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_19_face0.png,White,White,Female,30-39,"[9.59788859e-01 3.58793227e-06 1.50902504e-02 2.43141076e-05
 3.32033233e-05 1.17964475e-04 2.49418579e-02]",[9.9937350e-01 2.5454669e-05 6.1093509e-05 5.3997262e-04],[3.8919425e-06 9.9999613e-01],"[1.0902223e-08 3.7491823e-06 4.8422287e-03 4.4911659e-01 5.1521873e-01
 3.0539881e-02 2.7655106e-04 2.2581671e-06 1.2078875e-08]","[(382, 181) (564, 362)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_44_face0.png,White,White,Female,20-29,"[9.98972714e-01 1.01850496e-07 1.64492085e-04 2.30559090e-06
 1.46427885e-06 2.05803735e-06 8.56805185e-04]",[9.997330e-01 4.501486e-06 1.750694e-05 2.451070e-04],[8.237410e-05 9.999176e-01],"[1.3210915e-08 1.7082488e-05 2.5639571e-02 7.4130499e-01 2.2879227e-01
 4.2187856e-03 2.7165579e-05 1.9789169e-07 4.4441801e-09]","[(385, 185) (602, 403)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_0_face0.png,White,White,Female,20-29,"[9.9533814e-01 5.1301367e-07 1.0453290e-03 6.5986067e-05 1.5519305e-05
 1.7172946e-05 3.5173998e-03]",[9.9906009e-01 3.6880851e-05 1.9196975e-04 7.1100547e-04],[1.1563969e-06 9.9999881e-01],"[8.6995167e-09 1.3079348e-05 2.0891650e-02 7.8557336e-01 1.8778931e-01
 5.7146754e-03 1.7724191e-05 1.7411384e-07 2.4451472e-09]","[(363, 216) (624, 477)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_38_face0.png,White,White,Female,20-29,"[9.9561274e-01 3.1929972e-07 9.0962718e-04 2.2497456e-06 2.4529199e-06
 9.4974221e-06 3.4631961e-03]",[9.9984342e-01 3.4968518e-06 1.7212948e-05 1.3595393e-04],[3.8662724e-06 9.9999613e-01],"[3.8542520e-08 1.8112923e-05 1.4733286e-02 7.0109916e-01 2.7126420e-01
 1.2682102e-02 2.0032280e-04 2.7129679e-06 4.1553321e-08]","[(363, 321) (624, 582)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_17_face0.png,White,White,Female,20-29,"[9.9665457e-01 1.4850310e-07 5.2844477e-04 1.0742035e-05 6.9204089e-06
 3.7040991e-06 2.7955170e-03]",[9.9952579e-01 6.8331151e-06 8.8640496e-05 3.7884590e-04],[2.9956975e-06 9.9999702e-01],"[3.41804651e-09 2.20172733e-05 5.20884432e-02 8.39730859e-01
 1.07067466e-01 1.08747359e-03 3.64637003e-06 2.63604640e-08
 4.00748712e-10]","[(302, 202) (677, 578)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_8_face0.png,White,White,Female,30-39,"[9.9951559e-01 3.6577401e-08 1.0416991e-04 2.8456603e-07 2.5744919e-07
 1.5201748e-06 3.7812119e-04]",[9.9966115e-01 6.7931924e-06 1.2549570e-05 3.1958168e-04],[9.813811e-06 9.999902e-01],"[1.1976987e-08 1.4238390e-06 2.3034564e-03 4.3374881e-01 5.0855392e-01
 5.3511500e-02 1.8581823e-03 2.2411521e-05 2.8529075e-07]","[(302, 316) (677, 692)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_16_face0.png,White,White,Female,20-29,"[9.9600852e-01 7.3801584e-07 2.9302742e-03 1.5377229e-04 7.6027442e-05
 9.7086768e-06 8.2085200e-04]",[9.9938703e-01 2.1499482e-06 5.4432190e-04 6.6548069e-05],[1.0837124e-04 9.9989158e-01],"[1.6124058e-07 3.0015655e-05 1.0301527e-02 5.1440150e-01 4.4421270e-01
 3.0574733e-02 4.7405669e-04 5.2074001e-06 8.3313111e-08]","[(400, 162) (582, 344)]"
fairface/detected_faces/Stablexl1.0_doctor_female/doctor_female_9_face0.png,White,White,Female,20-29,"[9.9059963e-01 2.2466963e-07 2.7748246e-03 3.1770070e-04 7.8099532e-05
 1.0507549e-04 6.1244140e-03]",[9.9865180e-01 2.1962962e-06 1.7535870e-04 1.1706218e-03],[1.8193186e-06 9.9999821e-01],"[3.8653285e-09 4.5001751e-05 1.1772804e-01 8.5404032e-01 2.7997835e-02
 1.8860462e-04 1.5658664e-07 2.0678919e-09 3.8848921e-11]","[(262, 203) (576, 517)]"
