face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,bbox
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_35_face0.png,White,White,Male,20-29,"[7.2998971e-01 3.2075329e-03 2.0395029e-01 7.2391430e-04 2.4834741e-03
 4.1097900e-04 5.9234243e-02]",[9.5499158e-01 1.3330735e-02 3.1123647e-02 5.5398984e-04],[9.999999e-01 9.021563e-08],"[1.6395497e-07 5.2353014e-05 8.7550245e-02 8.6762428e-01 4.4446234e-02
 3.2538304e-04 1.2470206e-06 2.8276308e-08 4.7260518e-10]","[(337, 216) (599, 477)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_30_face0.png,Latino_Hispanic,White,Male,20-29,"[1.26129627e-01 1.43284965e-02 8.11357260e-01 4.19025600e-04
 3.64167709e-03 4.29241126e-03 3.98315042e-02]",[0.70939434 0.07178002 0.06722146 0.15160416],[9.999438e-01 5.623860e-05],"[1.2634464e-07 3.7712223e-05 1.6730385e-01 7.8769761e-01 4.4204909e-02
 7.4805669e-04 7.5735134e-06 1.9568922e-07 3.4215035e-09]","[(326, 267) (640, 581)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_9_face0.png,Latino_Hispanic,White,Male,20-29,"[1.9725940e-01 8.2119498e-03 6.3442016e-01 5.3679117e-04 2.6714457e-03
 2.6852346e-03 1.5421493e-01]",[0.9257828  0.04131181 0.01404812 0.01885726],[9.999991e-01 8.395404e-07],"[9.6369073e-09 4.3265354e-05 3.7645835e-01 6.1576217e-01 7.7020731e-03
 3.4055291e-05 7.9535354e-08 1.9847131e-09 3.0576600e-11]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_3_face0.png,Middle Eastern,Indian,Male,20-29,"[1.6768122e-02 1.8795377e-02 2.0467252e-01 3.9077117e-05 5.1377236e-04
 3.1095952e-02 7.2811514e-01]",[0.19717054 0.34128118 0.01681434 0.44473398],[9.9999994e-01 8.4037566e-08],"[9.2177444e-08 1.2144367e-04 9.8276913e-02 8.2468474e-01 7.5637758e-02
 1.2737064e-03 5.2994351e-06 1.0656306e-07 9.5931862e-10]","[(339, 279) (715, 654)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_35_face0.png,White,White,Male,20-29,"[5.7827103e-01 3.8938171e-03 3.5901958e-01 4.7540003e-03 1.9430166e-02
 2.6525781e-04 3.4366123e-02]",[8.0182177e-01 1.2003156e-02 1.8537897e-01 7.9611369e-04],[9.9999964e-01 3.7228827e-07],"[3.8149369e-07 2.1885712e-04 1.3024819e-01 8.3337295e-01 3.5906725e-02
 2.5135253e-04 1.4604976e-06 6.0708714e-08 1.0387270e-09]","[(326, 203) (640, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_44_face0.png,White,White,Male,20-29,"[9.25226092e-01 1.39160035e-03 5.34101687e-02 1.48526915e-05
 1.00637408e-04 4.14109381e-04 1.94425061e-02]",[9.7900736e-01 1.3932104e-02 3.6124015e-04 6.6992892e-03],[9.9998319e-01 1.6831093e-05],"[6.2378751e-09 5.0964878e-05 3.9380634e-01 5.9982383e-01 6.2807319e-03
 3.8045659e-05 1.1015882e-07 1.4929497e-09 3.8424500e-11]","[(294, 168) (744, 619)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_26_face0.png,Latino_Hispanic,White,Male,20-29,"[3.2007888e-02 3.4324069e-02 8.6814886e-01 4.1527866e-04 8.0651017e-03
 2.1801371e-02 3.5237454e-02]",[0.757827   0.07560813 0.12768677 0.03887805],[1.0000000e+00 3.6164145e-08],"[1.2668764e-07 1.4060187e-04 1.4717169e-01 8.2025445e-01 3.1952608e-02
 4.7825175e-04 2.2305458e-06 5.3151311e-08 5.6776017e-10]","[(326, 235) (640, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_48_face0.png,Middle Eastern,White,Male,20-29,"[2.8396249e-01 1.8494672e-03 2.1241038e-01 4.2710850e-05 2.1500587e-04
 1.7153982e-03 4.9980462e-01]",[9.9373317e-01 4.5410702e-03 1.2705284e-04 1.5986679e-03],[9.9999982e-01 2.1232559e-07],"[1.8139332e-08 1.2299487e-04 4.7534943e-01 5.1877987e-01 5.6910189e-03
 5.6580087e-05 1.5033481e-07 3.5499190e-09 3.9478216e-11]","[(358, 203) (670, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_24_face0.png,White,White,Male,20-29,"[8.2090688e-01 1.3654494e-03 8.9109182e-02 3.1964341e-04 1.1521336e-03
 2.2305088e-04 8.6923689e-02]",[9.9364990e-01 1.0608729e-03 5.0349934e-03 2.5421524e-04],[9.9999243e-01 7.5939993e-06],"[6.2580034e-07 1.4391553e-03 3.9023745e-01 5.4648012e-01 5.9755936e-02
 2.0736642e-03 1.2764880e-05 2.5577083e-07 6.1958643e-09]","[(302, 202) (677, 578)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_17_face0.png,White,White,Male,10-19,"[7.4527478e-01 1.3952347e-03 1.3752332e-01 5.8665977e-05 2.6565418e-04
 2.8217465e-04 1.1520013e-01]",[9.9884051e-01 6.5308932e-04 2.3170264e-04 2.7466862e-04],[9.9999970e-01 2.7945333e-07],"[2.8679146e-09 1.2751645e-04 7.8700691e-01 2.1233164e-01 5.3136738e-04
 2.5716122e-06 3.5600431e-09 6.4714505e-11 9.1553750e-13]","[(294, 215) (744, 665)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_41_face0.png,Latino_Hispanic,White,Male,20-29,"[1.7837662e-01 8.4292525e-03 6.5197325e-01 4.9147930e-04 3.6983415e-03
 2.7914664e-03 1.5423959e-01]",[0.663389   0.23400244 0.05347272 0.04913589],[9.999995e-01 4.987631e-07],"[1.1012045e-07 8.1322716e-05 8.0686748e-02 8.4747279e-01 7.0668429e-02
 1.0856141e-03 4.8938155e-06 7.9945437e-08 1.1393222e-09]","[(326, 235) (640, 549)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_39_face0.png,Middle Eastern,White,Male,10-19,"[0.31367332 0.00222233 0.28365386 0.00046202 0.00230262 0.00273924
 0.39494658]",[0.9454324  0.00103641 0.03994315 0.013588  ],[9.999954e-01 4.566087e-06],"[1.3634769e-07 2.0922606e-03 9.0657812e-01 9.0286948e-02 1.0266872e-03
 1.5750227e-05 5.6861222e-08 3.0336269e-09 5.7816633e-11]","[(294, 168) (744, 619)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_29_face0.png,Latino_Hispanic,White,Male,20-29,"[9.5786788e-02 1.6500005e-02 8.1253344e-01 4.6297142e-04 4.2826990e-03
 7.3834751e-03 6.3050695e-02]",[0.67060775 0.13214849 0.05158621 0.14565755],[9.9999982e-01 1.8981201e-07],"[4.5008935e-08 9.9374098e-05 3.1274489e-01 6.7524302e-01 1.1795056e-02
 1.1711915e-04 5.0655632e-07 1.5049185e-08 2.1342117e-10]","[(248, 124) (698, 574)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_6_face0.png,Latino_Hispanic,White,Male,20-29,"[4.2479748e-01 5.4071881e-03 4.9179065e-01 1.2056500e-04 1.0966931e-03
 8.1355165e-04 7.5973935e-02]",[0.9574509  0.03425518 0.00658218 0.00171168],[9.9999994e-01 3.6499543e-08],"[1.6138234e-08 4.0951749e-05 2.4968174e-01 7.3550862e-01 1.4603200e-02
 1.6476805e-04 6.7624677e-07 9.0238004e-09 8.8377430e-11]","[(326, 203) (640, 517)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_42_face0.png,Latino_Hispanic,White,Male,20-29,"[2.5472230e-01 2.1365194e-02 6.0288352e-01 1.1229059e-04 1.0177246e-03
 2.7194512e-03 1.1717956e-01]",[0.766477   0.21706063 0.00286795 0.0135944 ],[9.9999595e-01 4.0545588e-06],"[4.5217892e-08 8.0195590e-05 2.0744488e-01 7.5409251e-01 3.7880231e-02
 5.0043000e-04 1.6245818e-06 2.7540707e-08 4.4030701e-10]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_33_face0.png,White,White,Male,10-19,"[5.1558995e-01 1.2953094e-02 3.7696570e-01 1.7541336e-04 9.1060781e-04
 7.7127392e-04 9.2633948e-02]",[0.9696547  0.0242616  0.00110069 0.00498297],[9.9999827e-01 1.7611334e-06],"[8.9006278e-09 1.6576496e-04 8.2347834e-01 1.7550597e-01 8.4375497e-04
 6.1596124e-06 2.0694046e-08 5.6820482e-10 1.0372987e-11]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_29_face0.png,Latino_Hispanic,White,Male,10-19,"[0.11177497 0.01194511 0.8350053  0.00095166 0.00648571 0.00265377
 0.03118346]",[0.7981609  0.10092364 0.06474257 0.03617296],[9.9999756e-01 2.4052674e-06],"[4.9745033e-08 2.6623142e-04 5.6585550e-01 4.2846361e-01 5.3579751e-03
 5.6389592e-05 2.5400362e-07 7.3132003e-09 1.4123488e-10]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_27_face0.png,Latino_Hispanic,White,Male,10-19,"[6.4875938e-02 1.3839576e-02 7.1812409e-01 7.1294181e-04 8.9692138e-03
 1.0820608e-02 1.8265766e-01]",[0.7552445  0.06644227 0.06612875 0.11218454],[1.0000000e+00 1.4280782e-08],"[2.0046196e-08 2.9066528e-04 7.7312267e-01 2.2535862e-01 1.2194357e-03
 8.5182737e-06 2.3445608e-08 1.0387919e-09 9.4230951e-12]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_8_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.01209197 0.01577774 0.9107976  0.00190951 0.03143578 0.01118495
 0.01680249]",[0.06434757 0.11984847 0.5441088  0.27169517],[9.9999976e-01 1.8615341e-07],"[2.5738087e-08 6.8918831e-05 2.0143893e-01 7.9018503e-01 8.2635218e-03
 4.3456570e-05 1.1386380e-07 4.3953006e-09 6.2664152e-11]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_23_face0.png,Latino_Hispanic,White,Male,20-29,"[9.5929235e-02 1.2141217e-02 7.5041407e-01 2.0156798e-04 2.1246795e-03
 2.5716599e-03 1.3661753e-01]",[0.8437338  0.13572565 0.00302387 0.01751671],[9.9999976e-01 1.8532334e-07],"[1.09215925e-08 3.24163302e-05 2.94678301e-01 6.96082711e-01
 9.15532187e-03 5.11106664e-05 1.57351735e-07 4.86481566e-09
 5.21403615e-11]","[(302, 165) (677, 540)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_27_face0.png,Latino_Hispanic,White,Male,10-19,"[1.06583245e-01 1.19690262e-02 7.20818043e-01 9.37441655e-05
 1.44055183e-03 2.64662434e-03 1.56448692e-01]",[0.81458807 0.12206586 0.00966268 0.05368336],[1.000000e+00 2.677989e-08],"[4.4281605e-09 7.2816852e-05 7.2739303e-01 2.7076620e-01 1.7580529e-03
 9.7959764e-06 2.4086827e-08 7.7688744e-10 7.3585157e-12]","[(263, 240) (640, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_28_face0.png,Latino_Hispanic,White,Male,20-29,"[2.4812520e-01 4.7696219e-03 7.0967442e-01 1.7342855e-04 1.1992904e-03
 4.7885510e-04 3.5579201e-02]",[0.8390177  0.14930531 0.0038459  0.00783097],[9.999990e-01 9.972098e-07],"[5.2844911e-09 4.8261805e-05 4.7355524e-01 5.2227277e-01 4.1070255e-03
 1.6562566e-05 3.6525361e-08 6.9354861e-10 1.2272143e-11]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_1_32_face0.png,Latino_Hispanic,White,Male,20-29,"[1.01214752e-01 3.44831347e-02 7.50670671e-01 1.59374715e-04
 1.74561248e-03 6.67343801e-03 1.05053075e-01]",[0.82792014 0.09048025 0.02686635 0.05473326],[9.9999493e-01 5.0568160e-06],"[1.9621522e-08 1.0991995e-04 3.5223976e-01 6.4154482e-01 6.0801092e-03
 2.5380943e-05 5.9676225e-08 1.8089825e-09 3.5961543e-11]","[(302, 240) (677, 615)]"
classification/analyzers/fairface/detected_faces/exp2/Stable3.5-medium_professional athlete_young/professional athlete_young_prompt_0_16_face0.png,Latino_Hispanic,White,Male,20-29,"[2.2438522e-01 1.7275056e-03 4.5896620e-01 1.2741589e-04 1.2079399e-03
 2.4041615e-03 3.1118160e-01]",[0.8585791  0.02239949 0.07346611 0.04555535],[9.9999982e-01 2.0595225e-07],"[3.2361296e-08 6.1144667e-05 2.5287864e-01 7.2688258e-01 1.9973621e-02
 2.0312665e-04 7.7123900e-07 1.8730228e-08 1.8689007e-10]","[(326, 235) (640, 549)]"
